x y z type diam age
1300.94 888.265 1747.94 1 0.0370155 20897.1
1300.98 888.3 1747.94 1 0.0365715 20910.1
1301.02 888.149 1747.84 1 0.0360291 20936.1
1301.16 887.588 1747.67 1 0.0383008 20940.1
1301.05 888.163 1747.78 1 0.0360291 20940.1
1301.16 888.003 1747.25 1 0.041243 20970.1
1301.17 887.955 1747.27 1 0.0423278 20973.1
1301.17 887.913 1747.3 1 0.0423278 20999.1
1301.08 888.165 1747.76 1 0.0392229 21005.1
1301.17 887.916 1747.26 1 0.0415192 21005.1
1301.17 888.245 1747.32 1 0.0369503 21023.1
1301.15 888.351 1747.6 1 0.0408524 21031.1
1301.17 887.852 1747.3 1 0.0364024 21036.1
1301.15 888.341 1747.56 1 0.0360763 21042.1
1301.17 887.95 1747.23 1 0.0404291 21043.1
1301.16 888.299 1747.38 1 0.0371937 21054.1
1301.15 888.362 1747.51 1 0.0360763 21134.1
1301.17 887.521 1747.82 1 0.0367721 21135.1
1301.12 888.063 1747.73 2 0.0425295 20400.1
