x y z nx ny nz state
1301.17 888.079 1746.98 -0.946295 0.0903686 0.310419 1
1300.3 869.161 1745.61 -0.145831 -0.956346 -0.253252 1
1299.22 862.79 1746.03 -0.235463 -0.00439415 -0.971873 1
1300.84 874.102 1746.26 0.244339 0.862225 -0.443697 1
1300.84 874.082 1746.31 0.264951 0.294181 0.918291 1
1300.84 892.508 1747.54 -0.819567 -0.563978 0.101184 1
1295.2 867.962 1746.32 -0.11778 -0.856583 -0.502388 1
1299.43 904.053 1746.62 0.218012 -0.865817 -0.450368 1
1300.85 874.153 1746.28 -0.00262995 -0.364469 -0.931212 1
1293.76 908.108 1749.56 -0.563341 -0.458897 0.687067 1
1295.93 896.862 1749.42 -0.902112 0.430424 -0.0304899 1
1295.02 902.801 1745.61 0.0988798 0.614878 -0.782399 1
1300.08 899.553 1745.51 -0.602311 -0.795135 0.0705819 1
1301.18 879.661 1745.8 0.859112 0.052464 0.509091 1
1301.16 886.543 1748.32 0.0895531 -0.993666 -0.0678847 1
1301.21 886.933 1747.1 -0.694021 0.685353 -0.220513 1
1300.2 871.731 1748.61 -0.458361 -0.649639 0.606527 1
1301.24 883.188 1747.55 0.717865 -0.68584 0.11955 1
1300.76 874.245 1747.95 -0.485611 0.579388 -0.654592 1
1296.63 884.265 1747.73 -0.14339 -0.850674 -0.50576 1
1300.99 891.628 1746.71 -0.756262 -0.0673657 0.650791 1
1301.15 889.104 1747.02 -0.332088 -0.604533 -0.724056 1
1300.21 868.849 1746.35 -0.850777 -0.502233 0.154729 1
1301.01 876.588 1746.55 -0.76329 -0.426602 0.48518 1
1301.21 886.51 1746.79 -0.97644 0.211281 0.0438676 1
1300.22 898.994 1746.68 0.902918 0.361737 -0.232134 1
1298.57 908.063 1747.81 -0.115026 0.24586 -0.962456 1
1301.16 887.655 1747.36 -0.774593 -0.515345 -0.366642 1
1295.05 900.627 1748.26 0.195666 -0.720544 0.66523 1
1295.85 868.613 1748.37 0.352072 -0.474265 0.806919 1
1300.55 875.685 1748.79 0.337233 -0.705217 -0.623653 1
1301.23 883.825 1747.75 0.963601 0.23643 0.124799 1
1299.59 902.571 1748.83 -0.805793 0.409685 -0.427617 1
1299.58 901.31 1748.59 0.0120319 0.864695 -0.502154 1
1297.35 882.615 1749.29 -0.810772 0.58462 -0.0294638 1
1300.32 869.427 1747.07 -0.121881 -0.614064 -0.779788 1
1299.93 901.087 1747.09 -0.226905 0.793109 0.565236 1
1299.59 902.957 1748.44 -0.0648388 0.480903 0.874373 1
1300.9 874.766 1745.34 -0.487127 0.770094 -0.4119 1
1300.22 868.795 1746.53 0.296873 -0.639305 0.709335 1
1300.15 868.317 1746.5 0.299592 -0.935999 -0.184799 1
1300.61 894.361 1748.28 0.53631 -0.286882 -0.79377 1
1301.2 880.024 1746.03 0.795455 0.310508 0.520419 1
1300.9 875.015 1747.22 -0.389289 -0.270001 0.880655 1
1298.16 909.875 1746.53 -0.452996 0.287201 0.843985 1
1300.87 874.28 1746.15 0.0564013 -0.290691 0.955153 1
1301.2 888.136 1746.68 0.0345089 0.813513 -0.580522 1
1294.3 904.881 1748.01 -0.70582 0.702042 -0.0946359 1
1301.23 886.713 1745.98 0.66134 -0.0958612 0.743936 1
1300.64 872.083 1746.85 -0.134923 -0.916671 0.376178 1
1294.7 902.857 1748.62 -0.871718 -0.484906 0.0705234 1
1300.83 877.396 1746.11 0.172624 0.30391 -0.936931 1
1300.27 882.493 1749.47 0.920539 0.179064 -0.347195 1
1299.89 867.544 1746.07 0.796625 -0.33877 0.500623 1
1300.31 869.296 1745.69 0.122886 0.969897 0.210233 1
1301.17 888.09 1748.03 -0.490464 0.814926 0.308772 1
1301.2 880.149 1745.62 -0.978771 0.1858 0.0865162 1
1300.85 893.392 1747.78 0.22261 -0.305976 0.925648 1
1301.08 890.593 1746.11 0.250788 0.781257 -0.571615 1
1301.15 878.96 1745.82 -0.677713 0.159444 0.717832 1
1300.46 894.612 1748.06 0.125942 0.825793 -0.549732 1
1299.65 897.513 1749.58 -0.561173 -0.105201 0.820986 1
1300.69 878.624 1748.96 0.644261 0.322125 -0.693659 1
1299.63 865.166 1746.61 0.853169 -0.413798 -0.317606 1
1299.95 901.089 1745.84 0.127048 0.556036 0.821391 1
1301.16 888.561 1748.02 -0.0995142 0.726387 0.680043 1
1300.84 874.54 1747.56 0.611692 -0.548509 -0.570062 1
1300.74 894.131 1748.32 0.805703 -0.0981428 0.584133 1
1300.33 880.859 1749.49 -0.814617 0.562934 0.139659 1
1300.77 873.394 1746.07 -0.442115 -0.371821 0.816262 1
1300.79 873.382 1746.01 -0.107963 -0.686501 -0.719069 1
1300.98 876.775 1748.01 -0.225415 0.37962 0.897261 1
1300.76 892.406 1748.06 -0.729286 -0.410332 -0.547511 1
1299.73 866.876 1746.25 0.61004 -0.0344294 -0.791623 1
1301.06 878.633 1748.09 -0.840939 -0.242509 0.483747 1
1301.25 882.502 1745.37 0.991426 0.125068 0.0378415 1
1300.04 867.637 1745.49 0.769074 -0.63845 -0.0301053 1
1301.06 877.02 1746.16 -0.355167 0.0805608 -0.931325 1
1300.8 874.569 1747.82 0.696195 -0.182152 0.694358 1
1301.01 891.234 1748.18 0.160273 -0.866459 0.472823 1
1301.15 888.043 1747.26 0.973342 0.211339 0.0891155 1
1301.15 888.623 1748.07 -0.0571664 0.720311 0.691292 1
1301.05 878.368 1745.54 0.506999 0.819967 0.265719 1
1296.44 884.2 1747.11 0.925323 0.358086 -0.124703 1
1301.15 889.306 1747.03 0.0788124 -0.0845445 -0.993298 1
1301.29 884.423 1745.82 0.00759503 0.976921 0.213464 1
1297.36 882.736 1749.54 -0.121234 -0.105535 -0.986998 1
1296.97 889.744 1749.64 0.671136 -0.531147 -0.517165 1
1300.05 880.67 1749.66 0.766207 -0.505297 0.39699 1
1299.4 864.112 1747.62 -0.269099 -0.560694 0.783076 1
1300.28 869.456 1746.53 -0.7893 -0.107817 -0.604467 1
1300.8 874.572 1747.86 -0.919258 0.275753 0.280936 1
1293.13 909.829 1748.17 0.261029 -0.936051 0.235949 1
1295.72 868.695 1748.02 0.953261 0.0910273 0.288109 1
1299.7 902.531 1746.09 -0.162861 -0.85519 0.492064 1
1299.9 867.091 1747.59 0.946822 -0.2502 -0.202304 1
1300.06 868.016 1745.33 0.0128055 -0.870818 -0.491439 1
1300.97 876.113 1746.24 -0.906649 -0.0688426 -0.416232 1
1300.44 873.315 1747.94 0.663296 -0.0284646 0.747815 1
1300.25 896.745 1749.11 -0.494247 0.407809 0.767731 1
1299.59 864.662 1745.6 -0.0125819 -0.0451492 -0.998901 1
1300.96 883.138 1748.82 -0.897816 0.43986 0.0212132 1
1301.16 888.864 1745.36 -0.576894 -0.45711 0.676937 1
1300.42 881.285 1749.31 -0.974347 0.0990753 0.202071 1
1299.8 897.559 1749.59 0.392133 0.863191 -0.318015 1
1299.44 902.284 1748.07 0.0471663 0.281389 -0.958434 1
1300.83 878.051 1748.59 0.348112 -0.477843 0.806526 1
1300.87 875.064 1747.57 0.941479 -0.306478 0.140318 1
1301.16 888.058 1746.85 0.903617 -0.4054 0.138302 1
1300.84 893.353 1747.47 -0.510924 -0.705314 -0.491415 1
1299.62 902.305 1745.64 -0.208826 0.715867 -0.666278 1
1300.32 869.39 1746.46 0.121933 0.909609 0.397171 1
1299.1 862.372 1746.93 -0.859123 -0.0858482 -0.504517 1
1299.9 897.708 1749.63 -0.89293 0.0321063 -0.449049 1
1299.8 901.035 1748.98 -0.675321 -0.462545 0.57445 1
1301.09 877.967 1745.38 -0.309138 0.58485 0.749923 1
1301.24 885.943 1747.94 0.0303542 -0.956135 -0.29135 1
1300.08 872.03 1748.78 -0.237546 0.179176 -0.954708 1
1300.77 894.196 1746.93 -0.580694 -0.774226 -0.251732 1
1301.03 876.665 1745.86 -0.713721 -0.584927 0.385309 1
1301.1 884.995 1748.54 -0.74031 -0.396328 -0.543016 1
1298.96 862.376 1745.93 -0.726001 -0.570482 -0.384022 1
1300.51 894.553 1748.34 0.0503648 -0.855019 0.516145 1
1300.29 869.283 1746.15 0.509232 -0.248977 0.823828 1
1295.97 895.559 1747.38 0.198369 -0.673963 -0.711635 1
1301.06 885.084 1748.44 -0.727125 -0.17131 -0.664788 1
1295.54 897.471 1748.33 0.605149 -0.774581 -0.183903 1
1300.87 875.538 1746.35 -0.667134 -0.743976 0.0378238 1
1296.41 883.965 1747.57 -0.113968 0.679202 -0.725049 1
1295.92 897.598 1745.38 -0.572292 -0.813657 -0.102194 1
1300.04 867.359 1745.34 -0.198248 -0.952056 0.232995 1
1300.61 894.25 1748.95 0.0121031 0.208399 0.977969 1
1295.91 895.038 1747.12 -0.439505 0.743877 0.503471 1
1300.7 872.888 1746.01 0.895072 0.0646307 0.441214 1
1301.17 881.397 1748.05 -0.778441 -0.622916 0.0774926 1
1300.83 893.56 1747 0.652876 0.595731 0.467823 1
1300.13 867.998 1745.89 0.090436 0.219896 0.971322 1
1301.24 881.19 1745.66 0.538337 -0.841224 -0.0503532 1
1300.89 874.916 1746.66 0.761894 -0.534494 -0.365834 1
1300.94 875.233 1747.32 0.0477669 -0.251089 -0.966785 1
1300.61 896.029 1745.98 0.334133 0.0244405 0.942209 1
1300.46 870.473 1746.3 0.0378631 -0.301602 0.952682 1
1300.42 870.492 1746.28 -0.931608 0.148528 0.331731 1
1300.96 892.474 1745.81 0.0751398 -0.288559 -0.954509 1
1299.94 900.928 1747.06 0.39246 0.19159 -0.899593 1
1299.94 900.955 1747.09 0.352393 0.909806 -0.219254 1
1300.39 871.194 1747.97 -0.651283 0.206028 -0.73033 1
1301.13 878.88 1746.95 -0.875919 -0.264205 0.403686 1
1301.17 878.924 1746.95 -0.0253341 0.877661 0.478612 1
1301.07 890.624 1745.63 -0.730749 0.662646 0.164031 1
1300.9 879.438 1748.66 0.247715 0.771075 0.586583 1
1299.98 900.912 1745.71 -0.143463 0.323325 0.93535 1
1299.99 900.873 1745.7 0.0259241 -0.694868 0.71867 1
1294.09 905.911 1747.48 0.298862 0.691494 0.657661 1
1300.11 870.544 1748.46 -0.154083 -0.234731 -0.959771 1
1300.12 870.591 1748.5 0.0789265 0.9963 -0.034004 1
1300.87 892.305 1747.18 0.0914572 -0.219383 -0.971343 1
1296.21 891.798 1748.2 -0.73066 0.604896 0.316604 2
1296.21 891.76 1748.19 -0.916143 -0.373725 0.144953 1
1296.23 891.761 1748.15 -0.407278 -0.345429 -0.845461 1
1300.22 898.392 1747.81 0.933323 -0.326151 0.15011 1
1300.16 898.44 1747.82 -0.392651 0.840987 0.372246 1
1299.96 866.987 1745.96 -0.299889 0.726826 0.617892 1
1299.96 866.93 1745.9 -0.0873769 -0.623847 -0.776647 1
1295.46 868.527 1746.33 0.113415 0.412414 -0.903909 1
1295.48 868.54 1746.38 0.640958 0.720586 0.264442 1
1300.5 896.877 1745.5 -0.868899 -0.117155 -0.480925 1
1300.5 896.878 1745.54 -0.799968 -0.0938794 0.592654 1
1301.26 881.805 1745.94 0.368901 -0.0530505 0.927954 1
1301.26 881.783 1745.87 0.354651 -0.630435 -0.690489 1
1299.13 870.493 1749.36 -0.294458 -0.143821 -0.94478 1
1300.84 893.921 1745.8 -0.229937 0.233322 -0.944823 1
1300 868.242 1746.36 -0.238749 -0.63941 0.730858 1
1300.98 890.363 1748.5 -0.638375 -0.769678 0.00847971 1
1299.73 901.989 1747.77 -0.879908 -0.468724 0.0778432 1
1299.76 902.032 1747.73 -0.149269 0.547925 -0.823102 1
1299.94 867.034 1747.1 -0.940614 -0.113432 0.319967 1
1301.11 877.999 1747.02 0.0815276 -0.691785 -0.717486 1
1299.58 865.097 1747.53 0.34447 -0.344968 0.873119 1
1299.37 904.104 1746.8 -0.989574 0.0570937 -0.132229 1
1301.19 879.592 1745.4 -0.538937 0.83775 -0.0878769 1
1301.19 879.56 1745.38 -0.747366 0.00347779 -0.664403 1
1301.22 886.557 1747.02 -0.822028 -0.21843 -0.525889 1
1296.55 884.259 1747.67 0.11034 -0.813081 -0.571598 1
1300.27 870.712 1748.18 -0.858543 -0.409731 -0.308259 1
1301.2 880.459 1745.67 -0.916191 -0.399833 0.0269772 1
1301.24 880.486 1745.63 0.0729212 0.211882 -0.974571 1
1301.24 881.255 1745.77 -0.497914 0.163755 -0.851625 1
1301.26 881.208 1745.81 0.0181826 -0.983052 0.182422 1
1301.26 881.244 1745.84 -0.0165091 -0.110898 0.993695 1
1295.87 869.109 1748.14 -0.0362823 -0.979737 0.196976 1
1301.19 886.829 1747.39 -0.940719 -0.260809 0.216856 1
1298.84 861.473 1747.62 -0.30675 -0.31857 0.896893 1
1298.82 861.504 1747.56 -0.730559 0.424003 -0.535263 1
1300.43 870.342 1746.87 0.219397 -0.87732 0.426819 1
1300.4 870.396 1746.82 -0.382034 0.552071 -0.741126 1
1295.41 898.329 1747.66 -0.0686948 -0.114959 0.990992 1
1295.95 895.303 1747.1 0.246772 0.0685812 0.966644 1
1299.06 862.636 1746.47 0.939448 -0.227801 0.256016 1
1301.19 879.836 1746.46 0.794939 0.479202 -0.372071 1
1299.97 878.441 1749.61 0.724528 -0.442182 -0.52871 1
1301.14 878.908 1746.88 -0.862868 0.126744 0.48928 1
1299.34 863.608 1746.29 -0.909237 0.357582 0.213127 1
1299.35 863.574 1746.27 -0.826723 -0.444725 -0.3446 1
1295.65 897.763 1745.41 0.734784 0.271948 0.621399 1
1295.6 897.766 1745.41 -0.604193 0.32138 0.729154 1
1300.76 894.255 1746.78 0.910927 0.393037 0.125436 1
1300.44 897.043 1748.46 0.510414 0.851943 0.116921 1
1301.19 888.012 1745.32 -0.770155 0.584288 0.255869 1
1301.23 887.997 1745.35 0.00666902 0.218076 0.975909 1
1301.28 886.098 1745.79 0.000309082 0.490512 0.871434 1
1301.28 886.046 1745.78 -0.00148198 -0.72447 0.689305 1
1301.24 886.097 1745.73 -0.788064 0.457173 -0.412248 1
1301.27 886.12 1745.75 -0.034863 0.998748 -0.0358717 1
1300.47 870.835 1745.88 -0.696179 0.654143 0.295689 1
1300.5 870.766 1745.85 -0.0394746 -0.949599 -0.310973 1
1300.2 898.865 1748.31 0.950749 0.16126 0.26471 1
1300.56 896.279 1748.14 0.0412981 -0.0825428 -0.995731 1
1300.53 896.278 1748.2 -0.858535 -0.113114 0.500123 1
1300 882.089 1749.56 -0.647192 0.503022 -0.57281 1
1300.18 883.106 1749.69 -0.69639 0.578821 -0.424272 1
1299.44 902.725 1748.69 -0.837537 -0.517866 0.174203 1
1297.34 903.305 1750.74 0.0250286 0.520131 -0.85372 1
1299.86 896.712 1749.63 -0.445869 0.889054 0.103847 1
1299.71 901.878 1748.66 -0.515743 -0.0747119 -0.853479 1
1299.74 901.915 1748.71 0.203887 0.889941 0.407964 1
1300.26 869.084 1746.77 0.342865 -0.610656 0.713823 1
1300.83 874.154 1745.48 0.817364 0.377283 0.435401 1
1297.29 903.253 1750.71 -0.308004 -0.324718 0.894255 1
1301.11 890.069 1746.92 -0.0292428 -0.9259 0.376634 1
1299 862.028 1745.8 -0.588592 -0.367418 -0.720114 1
1299.77 901.858 1747.52 0.766881 0.624522 0.147869 1
1299.86 900.553 1748.99 0.565513 0.0558664 0.822845 1
1295.93 895.153 1745.35 0.301406 -0.856797 0.418395 1
1298.69 861.285 1747.84 -0.60199 -0.26683 -0.752602 1
1301.1 889.933 1745.77 -0.702854 -0.710593 -0.0324544 1
1300.71 877.419 1748.75 0.825532 -0.405461 -0.392554 1
1300.74 894.652 1746.35 0.695075 0.292086 0.65693 1
1300.24 898.181 1747.7 -0.27405 0.782375 0.559273 1
1301.05 881.189 1748.5 -0.38426 0.645512 -0.660044 1
1301.27 882.852 1746.88 0.0741386 -0.317404 -0.945388 1
1295.32 900.282 1745.51 -0.399514 -0.0854826 0.912733 1
1295.34 900.252 1745.49 0.177131 -0.91756 0.35596 1
1295.46 861.81 1749.08 0.99981 -0.00770236 0.0179315 1
1299.8 866.077 1745.36 0.895624 0.030492 -0.443765 1
1299.64 900.994 1748.93 0.760966 -0.123547 -0.636919 1
1300.71 873.045 1747.25 0.885844 0.0786415 0.45727 1
1299.87 899.842 1748.79 -0.696072 -0.301972 -0.65138 1
1299.92 899.871 1748.79 0.457394 0.494525 -0.739078 1
1300.54 871.54 1747.41 0.836947 -0.382698 0.39123 1
1297.29 903.666 1750.67 0.739745 -0.494104 -0.456769 1
1299.62 865.086 1745.56 0.988622 0.0840982 -0.124719 1
1301.1 889.799 1746.09 0.658054 0.597428 -0.458306 1
1300.49 873.66 1747.96 -0.819037 0.500343 0.280776 1
1301.26 882.015 1746.76 0.33722 0.663696 -0.667675 1
1301.22 881.967 1746.8 -0.704681 -0.624823 0.336185 1
1301.05 886.022 1748.4 -0.249747 -0.14724 0.957051 1
1301.26 885.803 1745.52 0.64745 0.432253 -0.627667 1
1301.09 878.32 1745.43 -0.307548 -0.95095 0.0332836 1
1301.12 878.362 1745.47 0.47282 0.0928044 0.876258 1
1301.15 878.86 1746.74 0.373202 0.214461 -0.902622 1
1294.49 861.23 1748.41 0.648735 -0.225377 0.726875 1
1294.49 861.267 1748.37 0.652293 0.693513 -0.305866 1
1301.26 886.644 1745.71 -0.0155705 0.128639 0.991569 1
1300.87 875 1746.9 0.980922 -0.141851 -0.132929 1
1294.63 903.586 1749.12 0.600797 0.311313 0.736293 1
1294.59 903.607 1749.07 -0.285576 0.806702 -0.517377 1
1294.62 903.548 1749.12 0.27763 -0.567553 0.775116 1
1294.65 903.559 1749.09 0.941623 -0.324267 0.090531 1
1300.84 874.176 1746.12 0.425073 0.654056 0.625719 1
1301.27 884.165 1747.14 0.0527828 -0.719848 -0.692122 1
1301.24 884.352 1747.32 0.802318 0.00560046 0.596871 1
1301.2 879.597 1746.06 -0.183432 0.532472 0.826333 1
1301.17 879.573 1746 -0.84234 -0.0526019 -0.536373 1
1300.91 883.275 1748.9 -0.771431 0.539595 -0.337242 1
1300.35 898.001 1747.1 0.828023 -0.524911 0.197096 1
1296.26 892.973 1746.77 -0.110695 0.962647 -0.247096 1
1300.46 883.378 1749.45 -0.0346463 0.0404325 -0.998581 1
1301.15 878.287 1745.49 -0.0378152 0.00749413 0.999257 1
1300.67 895.28 1747.5 0.475797 -0.0419331 0.878555 1
1301.11 890.405 1745.79 -0.0882079 -0.994539 0.0557833 1
1301.09 890.426 1745.76 -0.504763 -0.431077 -0.747922 1
1299.93 871.829 1748.91 0.933486 -0.00829598 0.358519 1
1301.06 890.697 1747.47 0.00417907 0.175588 -0.984455 1
1296.18 892.905 1746.99 -0.721387 0.20122 -0.662655 1
1296.23 892.871 1747.02 0.695196 -0.664239 0.274751 1
1294.15 905.665 1747.62 -0.666544 -0.587571 0.458779 1
1300.62 880.55 1749.19 -0.448016 -0.00178889 0.894024 1
1300.9 874.689 1745.71 0.126411 0.852267 -0.507603 1
1300.9 874.652 1745.69 0.0375397 0.0120552 -0.999222 1
1300.87 874.659 1745.77 -0.574997 0.17486 0.799251 1
1300.39 873.618 1748.25 0.421496 -0.841001 -0.339202 1
1300.23 882.29 1749.64 -0.265862 -0.370088 0.890142 1
1300.3 871.275 1748.27 -0.431307 0.380928 -0.817844 1
1299.83 869.215 1748.56 0.898509 0.437766 -0.0322991 1
1299.81 869.166 1748.58 0.375277 -0.804149 0.460991 1
1299.27 863.311 1747.26 -0.721216 0.618915 0.311114 1
1301.1 877.457 1745.98 0.0282761 0.799438 -0.600083 1
1301.06 877.416 1746.01 -0.959958 -0.173246 0.220153 1
1301.1 877.415 1746.05 0.0406709 -0.202597 0.978417 1
1301.08 877.232 1747.11 -0.0386952 0.707767 0.705386 1
1301.08 877.241 1747.07 0.0145446 0.945926 -0.324056 1
1301.06 877.199 1747.05 -0.446904 -0.184284 -0.875395 1
1301.05 877.203 1747.1 -0.847477 -0.0743827 0.525595 1
1299.01 861.741 1746.07 -0.0382952 -0.232867 -0.971754 1
1300.75 892.67 1747.47 -0.558734 0.400217 0.72639 1
1301 891.536 1747.14 0.250587 -0.711233 -0.656775 1
1300.96 891.547 1747.17 -0.908102 -0.418182 0.0217778 1
1301 891.541 1747.2 0.218198 -0.584737 0.781327 1
1301.14 889.069 1746.36 -0.907139 0.233416 0.350164 1
1300.45 892.889 1749.39 0.583707 -0.417664 0.696306 1
1300.4 870.051 1746.49 0.239593 0.565267 -0.789347 1
1301.23 886.423 1745.46 -0.992356 0.078183 0.0954846 1
1299.9 896.787 1749.72 -0.924198 -0.0549118 0.377946 1
1299.99 867.254 1746.76 -0.739924 0.562591 -0.368787 1
1300 867.212 1746.74 -0.201678 -0.608065 -0.767843 1
1301.07 881.397 1746.63 -0.322626 0.000261662 -0.946526 1
1300.32 882.077 1749.56 0.343096 -0.17849 -0.922186 1
1300.21 896.728 1745.44 -0.0585365 0.194956 -0.979064 1
1295.89 895 1748.55 0.546785 0.836686 -0.0313562 1
1295.89 894.945 1748.57 0.702255 -0.537283 0.467082 1
1295.85 894.958 1748.51 -0.335941 -0.215049 -0.917004 1
1296.67 884.882 1747.37 0.0292676 0.138613 -0.989914 1
1296.64 884.846 1747.42 -0.683988 -0.716416 0.137507 1
1300.3 898.506 1745.99 0.943287 -0.329914 0.0369666 1
1300.3 882.524 1749.57 -0.272568 0.331345 -0.903281 1
1300.33 882.472 1749.59 0.370587 -0.892513 -0.25707 1
1300.29 882.487 1749.58 -0.588594 -0.553521 -0.589213 1
1300.34 869.488 1746.15 -0.0623926 0.0312419 0.997563 1
1300.88 891.823 1747.17 0.371803 0.661709 -0.651079 1
1300.86 891.756 1747.21 -0.171032 -0.940684 0.293023 1
1296.06 907.417 1751.01 0.599602 -0.322193 0.732577 1
1301.05 890.491 1746.27 0.863698 -0.324345 0.385781 1
1300.47 870.786 1747.02 0.77905 -0.00649988 -0.626928 1
1300.46 870.758 1747.05 0.687239 -0.714533 0.130936 1
1300.6 871.849 1745.64 0.767832 0.537324 0.348879 1
1301.01 876.551 1746.86 0.633777 -0.0920472 -0.76802 1
1301.01 876.538 1746.92 0.634652 -0.396608 0.663264 1
1300.52 896.97 1745.84 -0.10788 0.46702 0.877641 1
1301.23 880.934 1746.24 0.295914 -0.0179918 0.955045 1
1301.19 888.26 1746.14 -0.298534 -0.513827 -0.804275 1
1301.16 888.287 1746.17 -0.993443 0.109837 -0.0317355 1
1301.21 888.24 1746.19 0.0737842 -0.972528 0.220781 1
1300.18 899.498 1746.09 0.0468784 0.616256 0.78615 1
1300.94 892.145 1747.1 0.921906 -0.210595 0.325176 1
1299.67 901.038 1748.51 -0.172175 -0.595879 0.7844 1
1301.23 882.006 1746.65 0.862219 -0.278691 0.422978 1
1300.82 882.817 1749.08 -0.473714 0.491116 0.731026 1
1300.97 878.137 1748.3 0.607632 0.7594 -0.232583 1
1299.94 900.755 1748.27 0.357604 0.823349 0.440699 1
1299.77 865.746 1745.65 -0.0463862 -0.289817 0.955957 1
1299.78 865.763 1745.57 0.0331823 0.110239 -0.993351 1
1300.46 870.396 1745.73 0.0834555 0.658036 -0.748348 1
1300.45 870.33 1745.76 -0.0493651 -0.998518 0.0229301 1
1300.45 876.639 1748.7 -0.550929 -0.51835 0.654057 1
1299.92 901.06 1746.53 0.587583 0.464812 0.662341 1
1299.93 901.017 1746.51 0.827346 -0.560425 0.0377222 1
1300.35 897.977 1747.36 -0.718427 0.51687 0.46552 1
1300.35 897.937 1747.35 -0.785183 -0.52999 0.32031 1
1300.38 897.926 1747.32 0.0725613 -0.816229 -0.573153 1
1300.72 882.686 1749.19 0.940221 -0.14013 -0.3104 1
1300.66 882.687 1749.18 -0.591471 -0.0911867 -0.801154 1
1298.94 863.586 1748.3 0.346231 0.240185 0.906882 1
1300.92 892.642 1745.88 0.84487 -0.430811 0.317171 1
1300.91 892.671 1745.85 0.7316 0.307096 -0.608649 1
1299.94 900.969 1746.49 0.574054 0.713835 0.401125 1
1299.94 900.932 1746.5 0.767421 -0.231543 0.597874 1
1295.4 898.408 1747.16 0.112868 -0.836378 -0.536408 1
1300.54 871.487 1747.06 0.857143 0.429161 -0.284828 1
1301.12 889.606 1747.72 0.0503579 0.408266 -0.911473 1
1300.5 870.729 1745.67 0.140614 0.92329 0.357441 1
1301.24 885.452 1746.45 0.914324 -0.214155 0.343729 1
1300.1 882.319 1749.54 -0.925251 0.221432 -0.308024 1
1301.04 889.41 1748.43 0.849137 0.480671 -0.218911 1
1299.12 862.421 1745.94 0.716251 -0.1636 -0.678395 1
1300.03 868.054 1747.81 0.420412 0.793374 -0.44024 1
1299.37 903.258 1745.66 0.210074 0.815077 0.539925 1
1299.33 903.247 1745.64 -0.863359 0.478113 0.161303 1
1299.11 862.575 1746.56 0.0403094 0.275552 0.960441 1
1299.08 862.54 1746.54 -0.737974 -0.606827 0.29522 1
1300.99 880.722 1746.38 -0.534895 0.588057 0.606693 1
1301.03 880.732 1746.37 0.371976 0.889454 0.265528 1
1299.82 867.151 1746.06 0.452809 -0.0896997 0.887084 1
1299.81 867.192 1746.04 0.234143 0.859451 0.454447 1
1298.7 860.487 1747.02 0.750616 -0.379397 0.540955 1
1301.14 886.636 1748.4 0.849088 -0.51256 -0.127798 1
1299.76 897.885 1749.79 -0.256413 0.0465643 -0.965445 1
1299.75 897.89 1749.86 -0.630151 0.161911 0.759404 1
1301.11 887.699 1747.23 -0.409118 0.50391 0.760722 1
1301.28 882.886 1746.71 0.060141 0.99318 -0.0998802 1
1301.28 882.807 1746.7 -0.00815076 -0.906497 -0.422134 1
1301.22 880.777 1745.53 -0.868794 -0.408395 -0.280019 1
1300.74 874.059 1747.97 0.695129 0.293533 -0.656227 1
1300.53 870.976 1745.43 -0.00400684 0.012416 0.999915 1
1301.09 889.508 1748.23 0.316433 0.349517 -0.881877 1
1301.25 885.131 1747.56 0.323858 -0.554452 0.766615 1
1301.25 885.118 1747.52 0.440619 -0.878331 -0.185445 1
1301.24 885.178 1747.56 0.113453 0.628394 0.769577 1
1301.25 884.452 1747.82 0.491475 -0.870462 0.0273612 1
1300.34 897.885 1747.83 -0.871192 -0.368207 0.324728 1
1295.13 901.633 1749.41 0.468939 0.217771 -0.855963 1
1299.3 870.419 1749.05 0.116834 -0.992657 -0.031325 1
1299.3 870.47 1749.09 0.191755 0.423592 0.885324 1
1301.13 878.244 1747.51 -0.103258 -0.142674 0.984369 1
1301.13 878.248 1747.44 -0.0231879 -0.0505012 -0.998455 1
1301.1 878.264 1747.46 -0.817426 0.355865 -0.452963 1
