x z szz sxx pp state
1318.07 1771.31 -695116 -391862 0 0
1339.56 1774.66 -858712 -352822 0 0
1252.5 1776.46 -333057 -87428.5 0 8
1267.89 1773.94 -466918 -304694 0 0
1294.78 1777.01 -427124 -372508 0 0
1253.64 1772.44 -382482 -207438 0 8
1286.8 1770.35 -597232 -388596 0 0
1307.65 1773.44 -552871 -401304 0 0
1291.58 1770.2 -577056 -404046 0 0
1347.71 1772.13 -949330 -297703 0 0
1250.61 1775.35 -339559 -119984 0 8
1305.21 1773 -535145 -405553 0 0
1251.52 1774.1 -347455 -140149 0 8
1251.52 1772.77 -378950 -159856 0 8
1265.55 1776 -425152 -276924 0 0
1300.64 1771 -550428 -425642 0 0
1296.65 1773.73 -495313 -409261 0 0
1331.89 1771.99 -832434 -404611 0 0
1291.38 1776.03 -460921 -373749 0 0
1277.96 1769.16 -601793 -374471 0 0
1278.16 1769.79 -581922 -371013 0 0
1335.96 1773.41 -831671 -385371 0 0
1308 1770.28 -621780 -406081 0 0
1305.94 1775.26 -513175 -404482 0 0
1293.36 1774.61 -503701 -399437 0 0
1267.66 1771.92 -509680 -327295 0 0
1319.99 1777.91 -574560 -377554 0 0
1339.07 1772.37 -864819 -392863 0 0
1302.74 1776.97 -444942 -375367 0 0
1311.48 1771.47 -652363 -402479 0 0
1287.22 1776.51 -471099 -363091 0 0
1303.83 1773 -523157 -409212 0 0
1346.99 1778.8 -843403 -227860 0 4
1290.76 1770.6 -574313 -409844 0 0
1313.06 1777.57 -518150 -386365 0 0
1299.71 1776.18 -448857 -388858 0 0
1348.05 1779.91 -799133 -179265 0 0
1302.95 1777.59 -435907 -378983 0 0
1297.43 1770.05 -571547 -428314 0 0
1318.05 1772.73 -675487 -389004 0 0
1325.1 1777.89 -635007 -375526 0 0
1266.6 1776.64 -398984 -269637 0 0
1321.32 1772.76 -710679 -380239 0 0
1287 1775.59 -474922 -362815 0 0
1288.31 1771.48 -578931 -390796 0 0
1255.95 1770.73 -456515 -236799 0 4
1303.28 1775.6 -481826 -403013 0 0
1294.09 1773.39 -509571 -396122 0 0
1292.44 1776.98 -438707 -370665 0 0
1301.92 1772.87 -524144 -416488 0 0
1302.77 1771.46 -552133 -427290 0 0
1343.43 1778.41 -820304 -298381 0 0
1269.61 1769.52 -553834 -361700 0 0
1310.21 1774.63 -561709 -407636 0 0
1296.78 1776.87 -438729 -384532 0 0
1267.95 1775.56 -432582 -298334 0 0
1255.17 1774.45 -377017 -159920 0 8
1309.49 1770.74 -646496 -410637 0 0
1290.17 1773.24 -537785 -388933 0 0
1301.67 1778.09 -410809 -380330 0 0
1339.74 1778.32 -793089 -318792 0 0
1312.98 1778.57 -511342 -389019 0 0
1323.58 1778.89 -601539 -396606 0 0
1257.06 1769.82 -515203 -295856 0 4
1254.89 1768.9 -477955 -248950 0 4
1253.91 1773.93 -385086 -162088 0 0
1290.68 1773.53 -516706 -380194 0 0
1281.87 1776.17 -467339 -350510 0 0
1267.79 1771.6 -491255 -318352 0 0
1318.9 1778.86 -551095 -386460 0 0
1276.17 1776.91 -430838 -328725 0 0
1295.68 1769.93 -564879 -424337 0 0
1285.51 1775.46 -475339 -355593 0 0
1288.41 1769.47 -612872 -400196 0 0
1334.87 1772.12 -830387 -399195 0 0
1305.84 1776.75 -472135 -384871 0 0
1302.42 1771.28 -558869 -425620 0 0
1306.26 1778.79 -436187 -379203 0 0
1280.58 1776.99 -448516 -339443 0 0
1268.04 1770.54 -515348 -328782 0 0
1342.38 1772.26 -917257 -388194 0 0
1300.43 1776.62 -445859 -383652 0 0
1293.7 1776.16 -450013 -384190 0 0
1262.9 1770.32 -498592 -305962 0 0
1288.03 1773.82 -514730 -379943 0 0
1292.58 1770.57 -582761 -413806 0 0
1273.35 1769.42 -579272 -370995 0 0
1321.16 1771.38 -729700 -388076 0 0
1311.31 1773.71 -589199 -400673 0 0
1287.3 1776.76 -444721 -356830 0 0
1303.57 1770.05 -585499 -427212 0 0
1311.9 1774.1 -589792 -393604 0 0
1299.94 1770.87 -562719 -430687 0 0
1273.68 1776.9 -414947 -312477 0 0
1291.73 1774.45 -481687 -381980 0 0
1257.99 1768.63 -539014 -336928 0 4
1287.53 1777.67 -431597 -352644 0 0
1304.07 1770.35 -573642 -421239 0 0
1281.41 1769.29 -617026 -383711 0 0
1348.94 1777.18 -893013 -312668 0 0
1300.8 1774.4 -494894 -410238 0 0
1252.87 1769.85 -433658 -178940 0 12
1339.21 1776.98 -806921 -332157 0 0
1299.53 1774.51 -499866 -406936 0 0
1336.12 1776.88 -780320 -362139 0 0
1292.81 1769.71 -578261 -409808 0 0
1250.91 1771.67 -387849 -185749 0 8
1311.99 1770.72 -666345 -404803 0 4
1347.82 1780.74 -787645 -184759 0 0
1346.77 1779.63 -833335 -244174 0 0
1288.58 1773.01 -526991 -380163 0 0
1297.88 1777.86 -410262 -380115 0 0
1341.05 1779.58 -790525 -318664 0 0
1302.06 1773.57 -511799 -409541 0 0
1292.51 1770.14 -582511 -413139 0 0
1345.72 1778.91 -846690 -265839 0 0
1256.12 1775.78 -351901 -148114 0 0
1331.34 1778.99 -706449 -393133 0 0
1334.62 1777.87 -738598 -361602 0 0
1302.53 1772.69 -526374 -417105 0 0
1290.06 1772.75 -546273 -393769 0 0
1254.79 1769.87 -467389 -230107 0 0
1303.83 1770.99 -563791 -421694 0 0
1283.66 1769.4 -613952 -384784 0 0
1298.36 1777.24 -429500 -382593 0 0
1252.54 1768.47 -459405 -187407 0 0
1266.99 1769.37 -532912 -358289 0 0
1283 1777.43 -432659 -348712 0 0
1327.62 1771.66 -793201 -398864 0 0
1317.32 1778.83 -535035 -391115 0 0
1261.49 1769.18 -552184 -351330 0 0
1304.46 1777.4 -449647 -393937 0 0
1270.18 1776.39 -410062 -290695 0 0
1302.48 1770.79 -554864 -424758 0 0
1301.25 1769.94 -580702 -432983 0 0
1337.75 1778.13 -768361 -361116 0 0
1338.28 1779.47 -763027 -353074 0 0
1298.03 1774.08 -498512 -409509 0 0
1307.08 1770.27 -624787 -414913 0 0
1291.34 1771.05 -577202 -411420 0 0
1255.2 1776.02 -348693 -142537 0 8
1296.63 1769.89 -576527 -434278 0 0
1303.38 1770.22 -574940 -426872 0 0
1314.11 1770.84 -691709 -401352 0 0
1294.4 1778.1 -418257 -370586 0 0
1264.01 1769.27 -536068 -347637 0 0
1341.51 1772.53 -915352 -394758 0 0
1252.46 1774.9 -355467 -93560.1 0 8
1345.55 1779.95 -808798 -268726 0 0
1300.24 1770.18 -566879 -429593 0 0
1337.7 1772.53 -878242 -405338 0 0
1301.84 1770.26 -563810 -428265 0 0
1298.6 1778.29 -417991 -381728 0 0
1303.95 1778.43 -433797 -384641 0 0
1291.91 1774.75 -483202 -383032 0 0
1300.12 1773.51 -504030 -412414 0 0
1300.78 1772.87 -518641 -415757 0 0
1333.35 1772.25 -836754 -401575 0 0
1269.31 1776.64 -411512 -288519 0 0
1290.2 1769.49 -617894 -411937 0 0
1289.3 1770.53 -588404 -392601 0 0
1309.44 1778.42 -469048 -385458 0 0
1291.56 1776.33 -454095 -369395 0 0
1318.81 1771.13 -719881 -395991 0 0
1300.85 1778.66 -411918 -376063 0 0
1301.15 1770.13 -573390 -433684 0 0
1292.62 1777.12 -423440 -368882 0 0
1333.19 1779.08 -698692 -370407 0 0
1313.09 1770.66 -675279 -400950 0 4
1320.01 1771.14 -722738 -387241 0 0
1307.89 1778.36 -456760 -385797 0 0
1289.02 1777.75 -426493 -364709 0 0
1341.86 1779.3 -780653 -309922 0 0
1265.47 1769.14 -560069 -360049 0 0
1348.55 1771.85 -952745 -298993 0 0
1289.78 1769.82 -597997 -403521 0 0
1290.88 1776.93 -449165 -369810 0 0
1251.55 1776.14 -351654 -89462 0 8
1304.7 1778.72 -424086 -378173 0 0
1292.97 1778.02 -416419 -367548 0 0
1289.71 1777.54 -423068 -363588 0 0
1289.53 1769.62 -614358 -409282 0 0
1251.28 1767.74 -431415 -188377 0 12
1264.18 1775.28 -426428 -254454 0 0
1262.98 1775.12 -420335 -251573 0 0
1261.78 1773.97 -446610 -267595 0 0
1260.2 1776.28 -386459 -208754 0 0
1259.85 1775.26 -385173 -216350 0 0
1276.47 1770.88 -562848 -367525 0 0
1294.76 1770.4 -561481 -424051 0 0
1281.86 1771.11 -573979 -379595 0 0
1306.35 1771.23 -593492 -412795 0 0
1306.39 1770.38 -602059 -413129 0 0
1317.02 1772 -684517 -409124 0 0
1317.01 1773.42 -660027 -404913 0 0
1310.7 1771.31 -649411 -410588 0 0
1311.22 1770.55 -664753 -411466 0 4
1306.35 1774 -534439 -413838 0 0
1299.93 1766.91 -617056 -482429 0 0
1299.29 1765.25 -645435 -475148 0 0
1317.73 1767.45 -795991 -367288 0 0
1262.73 1761.82 -597985 -390080 0 0
1304.81 1767.74 -638936 -458021 0 0
1293.53 1764.02 -694129 -439738 0 0
1264.19 1760.77 -625924 -394967 0 0
1294.66 1763.9 -659207 -458085 0 0
1299.7 1768.06 -596555 -473232 0 0
1293.91 1763.37 -684075 -433615 0 0
1299.93 1765.68 -631151 -475949 0 0
1298.71 1767.82 -605160 -464440 0 0
1264.25 1766.17 -591721 -396493 0 0
1305.45 1767.66 -653773 -459066 0 0
1291.91 1761.46 -781694 -419266 0 0
1263.64 1764.81 -581474 -386652 0 0
1300.48 1763.94 -650439 -481813 0 0
1299.66 1764.14 -628530 -472607 0 0
1299.86 1764.39 -629497 -474384 0 0
1294.07 1761.74 -707133 -443879 0 0
1291.44 1761.11 -791393 -392483 0 0
1306.06 1762.71 -753698 -433199 0 0
1278.16 1765.37 -669010 -388582 0 0
1292.11 1762 -742294 -419105 0 0
1301.01 1762.81 -659888 -470587 0 0
1298.94 1766.67 -621629 -475796 0 0
1291.5 1763.17 -727113 -419506 0 0
1299.5 1765.5 -651291 -479399 0 0
1342.35 1765.69 -952759 -370360 0 0
1303.55 1763.22 -700358 -453013 0 0
1316.74 1767.28 -781694 -392539 0 0
1301.51 1762.65 -678689 -479137 0 0
1301.93 1761.61 -683855 -478772 0 0
1293.53 1763.65 -694021 -444782 0 0
1290.04 1764.21 -726508 -414264 0 0
1301.37 1761.89 -646870 -468075 0 0
1294.28 1764.56 -663500 -462000 0 0
1300.56 1764.87 -640391 -481335 0 0
1315.88 1765.62 -832177 -385633 0 0
1311.07 1762.84 -856161 -392525 0 0
1301.28 1767.56 -601299 -473107 0 0
1294.6 1761.36 -687973 -425671 0 0
1306.92 1762.77 -764748 -421929 0 0
1306.45 1768.41 -656518 -465269 0 0
1283.32 1764.57 -736703 -407588 0 0
1251.11 1765.51 -536237 -430957 0 8
1302.62 1762.5 -679830 -451937 0 0
1300.87 1762.05 -641401 -465339 0 0
1279.92 1766.21 -664731 -396408 0 0
1295.91 1761.63 -663741 -453821 0 0
1276.92 1765.32 -662601 -385431 0 0
1292.15 1763.55 -696590 -445130 0 0
1306.96 1762.88 -759110 -418109 0 0
1250.94 1760.44 -575153 -638451 0 0
1252.05 1761.59 -580354 -541797 0 0
1307.5 1767.66 -673349 -410909 0 0
1348.9 1764.94 -1.0613e+06 -507563 0 0
1347.85 1765.97 -1.01139e+06 -438360 0 0
1316.25 1766.43 -789235 -375833 0 0
1347.88 1768.68 -972071 -327559 0 0
1348.47 1768.76 -947510 -328906 0 0
1282.92 1763.51 -778587 -402029 0 0
1289.99 1761.57 -813185 -413826 0 0
1307.38 1762.35 -787951 -407752 0 0
1316.34 1765.71 -833961 -381708 0 0
1290.71 1766.48 -658967 -440930 0 0
1283.43 1762.11 -825273 -415512 0 0
1316.93 1767.64 -790814 -392125 0 0
1300.27 1761.65 -661610 -479748 0 0
1343.19 1764.83 -954721 -366766 0 0
1300.25 1768.74 -586105 -481471 0 0
1289.01 1761.91 -829953 -419094 0 0
1342.4 1767.83 -990403 -382651 0 0
1283.85 1761.75 -830328 -408368 0 0
1304.36 1763.39 -696656 -433988 0 0
1275.05 1763.29 -721417 -417720 0 0
1304.51 1762.61 -705897 -442552 0 0
1319.78 1763.64 -919186 -358943 0 0
1289.41 1761.43 -824432 -419681 0 0
1266.92 1761.48 -641633 -377439 0 0
1300.16 1763.18 -616182 -467149 0 0
1267.02 1760.7 -641517 -354587 0 0
1288.7 1762.72 -811792 -417364 0 0
1285.62 1766.67 -676849 -401759 0 0
1307.58 1762.32 -790132 -396864 0 0
1266 1764.58 -584332 -381135 0 0
1295.44 1761.16 -708471 -446401 0 0
1326.02 1765.22 -923790 -382706 0 0
1348.62 1763.19 -1.02725e+06 -631032 0 0
1265.56 1761.6 -594058 -380051 0 0
1305.69 1762.21 -753109 -422501 0 0
1307.92 1761.8 -812144 -384122 0 0
1295.11 1761.06 -704106 -433150 0 0
1301.19 1761.81 -654169 -467044 0 0
1295.65 1761.91 -653060 -453768 0 0
1302.84 1763.32 -682773 -455485 0 0
1280.5 1763.54 -738540 -388111 0 0
1294.07 1764.1 -677310 -459275 0 0
1282.66 1761.35 -817810 -396622 0 0
1321.45 1765.02 -913527 -393464 0 0
1250.48 1760.88 -568613 -545096 0 0
1251.59 1762.6 -562303 -416674 0 8
1290.15 1765.76 -700380 -424492 0 0
1308.39 1767.04 -692491 -433062 0 0
1294.74 1764.28 -652118 -458226 0 0
1349.5 1763.9 -1.06699e+06 -537743 0 0
1349.5 1764.83 -1.06381e+06 -531959 0 0
1348.44 1765.87 -1.00392e+06 -439629 0 0
1310.86 1763.8 -799147 -373605 0 0
1291.7 1766.11 -674585 -453427 0 0
1288.84 1760.98 -818844 -399401 0 0
1269.61 1762.83 -671813 -399443 0 0
1301.04 1762.12 -676278 -476041 0 0
1290.89 1764.25 -730246 -421699 0 0
1280.39 1760.69 -809876 -389600 0 0
1349.41 1769.95 -957929 -271288 0 0
1347.04 1769.38 -978616 -277337 0 0
1348.36 1767.47 -1.00386e+06 -362032 0 0
1348.1 1770.49 -935046 -143245 0 0
1282.7 1765.26 -705389 -399727 0 0
1295.17 1761.38 -695623 -431033 0 0
1284.89 1761.76 -822447 -400095 0 0
1320.87 1767.11 -817930 -364085 0 0
1303.7 1762.43 -706575 -455840 0 0
1284.69 1764.69 -750774 -408404 0 0
1299.55 1761.93 -657994 -489361 0 0
1282.59 1763.29 -776395 -402140 0 0
1295.65 1761.71 -668406 -451273 0 0
1281.71 1761.79 -812325 -408766 0 0
1317.39 1762.04 -921419 -352742 0 0
1278.03 1766.41 -666793 -393107 0 0
1300.79 1764 -645198 -468187 0 0
1291.53 1764.63 -725379 -453305 0 0
1299.7 1761.95 -637294 -477886 0 0
1300.3 1767.64 -611427 -475805 0 0
1296.4 1767.92 -602501 -473400 0 0
1295.4 1768.82 -589268 -491475 0 0
1301.43 1763.38 -668325 -473405 0 0
1313.58 1763.49 -871412 -389608 0 0
1312.39 1765.35 -801879 -404013 0 0
1313.56 1769.44 -724537 -427307 0 0
1321.22 1767.35 -808346 -362476 0 0
1269.23 1764.94 -598267 -379037 0 0
1308.61 1762.21 -815320 -387423 0 0
1317.39 1763.78 -905455 -389312 0 0
1329.53 1770 -842776 -403058 0 0
1300.05 1761.16 -671742 -480655 0 0
1318.58 1768.69 -804760 -423391 0 0
1254.28 1761.04 -571445 -617804 0 0
1295.89 1763.25 -662638 -469912 0 0
1282.69 1761.02 -820572 -397014 0 0
1308.28 1762.72 -792628 -401145 0 0
1309.51 1761.8 -850340 -379552 0 0
1296.34 1761.84 -667228 -471608 0 0
1301.54 1762.45 -672787 -475046 0 0
1290.24 1761.56 -802786 -400126 0 0
1288.43 1761.46 -842307 -409140 0 0
1289.38 1762.68 -798777 -408955 0 0
1296.06 1762.1 -657389 -454580 0 0
1301.79 1761.12 -676119 -480075 0 0
1297.53 1766.47 -606794 -479489 0 0
1312.18 1766.26 -765889 -392421 0 0
1301.4 1761.95 -656930 -470320 0 0
1297.09 1767.68 -613074 -482993 0 0
1306.84 1764 -736452 -412057 0 0
1262.89 1767.26 -574191 -395715 0 0
1295.76 1766.49 -625569 -466478 0 0
1303.71 1761.95 -699739 -451403 0 0
1281.75 1761.47 -812092 -410205 0 0
1306.67 1769.1 -632423 -453540 0 0
1286.25 1762.22 -826538 -408753 0 0
1311.18 1763.78 -800725 -373797 0 0
1293.49 1761.89 -698830 -438774 0 0
1310.43 1761.65 -859804 -363316 0 0
1265.36 1765.76 -581584 -394669 0 0
1289.63 1761.85 -828810 -418926 0 0
1296.85 1761.52 -668481 -470572 0 0
1311 1769.32 -698523 -439652 0 0
1317.57 1764 -912082 -386279 0 0
1299.86 1761.52 -656863 -490924 0 0
1298.93 1768.84 -587502 -505580 0 0
1325.59 1767.25 -864730 -366018 0 0
1288.64 1762.66 -793042 -406087 0 0
1296.5 1761.25 -674169 -469745 0 0
1303.2 1762.07 -687055 -442137 0 0
1297.34 1766.31 -614362 -483155 0 0
1295.42 1762.86 -672640 -462911 0 0
1347.85 1771.3 -924558 -143308 0 10
1298.16 1765.5 -630925 -489249 0 0
1291.45 1768.98 -609926 -457968 0 0
1292.63 1766.8 -628358 -439787 0 0
1302.23 1763.84 -651978 -454890 0 0
1274.57 1765.43 -650658 -390606 0 0
1349.53 1769.87 -951176 -262270 0 0
1299.48 1761.47 -631736 -473024 0 0
1290.01 1761.14 -811692 -401473 0 0
1305.67 1763.65 -707330 -413499 0 0
1290.96 1761 -822266 -407827 0 0
1300.59 1761.41 -671954 -482643 0 0
1320.43 1762.95 -931223 -353711 0 0
1286.38 1760.77 -858020 -402280 0 0
1313.59 1762.35 -881807 -361691 0 0
1295.6 1763.54 -673883 -467459 0 0
1291.93 1762.81 -745236 -419754 0 0
1306.09 1764.42 -725257 -431750 0 0
1299.78 1762.4 -661967 -481982 0 0
1340.61 1763.72 -1.0104e+06 -371419 0 0
1321.45 1764 -925589 -393148 0 0
1270.31 1765.94 -628439 -409606 0 0
1301.66 1761.38 -692231 -479081 0 0
1297.94 1761.19 -642901 -476326 0 0
1299.43 1761.72 -642053 -480707 0 0
1299.21 1763.76 -652363 -479101 0 0
1282.32 1766.55 -677356 -386638 0 0
1303.99 1767.67 -637344 -459927 0 0
1291.67 1767.15 -650061 -441265 0 0
1301.7 1768.33 -606321 -491402 0 0
1274.61 1762.72 -733565 -413454 0 0
1275.78 1766.54 -652540 -409902 0 0
1301.54 1765.54 -626386 -481627 0 0
1298.98 1763.38 -645817 -477316 0 0
1298.92 1763.01 -650081 -476948 0 0
1278.41 1762.53 -758474 -398709 0 0
1292.87 1761.51 -743553 -416039 0 0
1308.29 1768.12 -680997 -435648 0 0
1271.88 1764.62 -643502 -387644 0 0
1306.1 1762.48 -759274 -432481 0 0
1269.58 1762.02 -690547 -395304 0 8
1280.25 1762.8 -757386 -394267 0 0
1297.25 1765.12 -646176 -472654 0 0
1300.57 1766.58 -619412 -479005 0 0
1315.85 1768.68 -766732 -420558 0 0
1298.56 1761.69 -630077 -477044 0 0
1301.54 1766.5 -623754 -481004 0 0
1327.62 1765.4 -925470 -384308 0 0
1305.61 1761.9 -733493 -405883 0 0
1278.32 1762.05 -760132 -398308 0 0
1282 1766.79 -662474 -388829 0 0
1289.82 1768.39 -626635 -451305 0 0
1348.94 1767.73 -1.00388e+06 -383636 0 0
1295.98 1763.07 -686502 -465151 0 0
1313.29 1768.62 -733022 -429236 0 0
1293.95 1762.6 -717124 -447657 0 0
1303.44 1763.6 -684114 -449258 0 0
1292.6 1765.59 -660328 -449619 0 0
1278.15 1767.65 -658627 -420274 0 0
1289.65 1763.38 -763623 -422624 0 0
1271.02 1761.77 -700715 -369822 0 0
1292.29 1764.33 -689903 -443794 0 0
1318.51 1763.53 -910427 -361691 0 0
1341.78 1763.57 -992947 -389672 0 0
1335.52 1770.07 -883050 -382604 0 0
1321.58 1764.42 -924307 -397453 0 0
1298.42 1761.72 -665806 -493610 0 0
1312.54 1767.96 -720546 -392880 0 0
1297.37 1763.03 -677679 -477746 0 0
1292.73 1764.09 -691114 -439319 0 0
1300.91 1761.62 -669742 -475695 0 0
1299.12 1762.13 -648203 -477956 0 0
1299.45 1762.73 -650566 -481671 0 0
1297.66 1761.88 -648651 -466879 0 0
1297.51 1761.64 -650827 -471284 0 0
1303.36 1768.23 -603837 -478702 0 0
1286.35 1763.67 -773787 -407588 0 0
1295.75 1768.7 -597084 -480534 0 0
1296.76 1765.89 -637813 -472797 0 0
1303.96 1768.76 -595782 -465696 0 0
1307.75 1761.94 -812052 -385157 0 0
1290.27 1761.02 -804991 -396948 0 0
1288.91 1763.36 -749720 -393723 0 0
1303.51 1763.17 -682450 -446318 0 0
1327.18 1767.43 -863673 -360528 0 0
1279.52 1760.7 -802833 -374093 0 0
1311.89 1763.36 -860710 -399919 0 0
1328.08 1768.35 -852421 -399306 0 0
1297.88 1768.26 -600324 -490829 0 0
1281.64 1767.08 -667497 -412122 0 0
1307.6 1766.58 -698721 -425390 0 0
1341.33 1770.3 -904304 -324370 0 0
1293.76 1761.62 -719622 -436734 0 0
1316.78 1764.66 -886284 -384295 0 0
1303.63 1762.3 -697100 -451657 0 0
1296.07 1763.94 -654138 -473613 0 0
1280.92 1767.44 -667163 -423204 0 0
1314.58 1769.63 -735511 -427692 0 0
1288.7 1768.23 -639223 -441468 0 0
1302.18 1765.08 -646465 -459578 0 0
1306.42 1769.39 -622896 -454991 0 0
1297.19 1768.3 -610123 -486727 0 0
1321.01 1768.21 -807855 -371919 0 0
1290.68 1767.52 -638564 -433225 0 0
1295.28 1762.21 -689281 -458071 0 0
1274.01 1760.42 -737856 -349627 0 0
1308.32 1763.88 -755379 -400601 0 0
1291.16 1761.23 -813868 -401243 0 0
1307.11 1761.72 -782014 -388946 0 0
1296.67 1763.57 -652235 -470869 0 0
1261.35 1767.01 -508292 -373359 0 0
1324.37 1764.4 -930484 -380970 0 0
1274.39 1764.69 -656608 -381049 0 0
1299.03 1761.37 -639955 -489507 0 0
1313.37 1765.91 -805027 -417735 0 0
1278.72 1767.66 -657058 -418321 0 0
1311.39 1762.83 -866354 -394695 0 0
1306.9 1765.27 -713430 -441007 0 0
1295.45 1763.13 -678493 -454009 0 0
1302.12 1762.1 -683484 -466836 0 0
1298.03 1763.01 -658544 -476799 0 0
1297.07 1764.1 -633783 -468469 0 0
1302.6 1767.75 -606336 -466321 0 0
1273.07 1765.77 -650901 -417620 0 0
1277.35 1762.06 -747107 -379612 0 0
1302.65 1761.67 -681204 -460387 0 0
1319.45 1763.29 -912468 -351127 0 0
1292.57 1763.19 -697841 -432711 0 0
1312.48 1761.93 -889482 -357893 0 0
1295.25 1761.27 -707698 -449994 0 0
1297.28 1767.44 -600823 -476645 0 0
1302.64 1768.52 -604128 -471594 0 0
1297.78 1763.56 -661131 -476144 0 0
1304.46 1765.64 -654326 -432416 0 0
1281.41 1763.02 -748119 -383906 0 0
1293.33 1767.39 -619012 -448383 0 0
1275.98 1762.07 -755684 -412207 0 0
1319.33 1762.18 -940594 -352142 0 0
1296.84 1764.86 -639619 -472152 0 0
1324.98 1763.25 -929089 -339643 0 0
1303.05 1762.13 -699457 -464514 0 0
1296.58 1765.73 -652748 -479305 0 0
1325.59 1763.98 -935568 -367217 0 0
1303.03 1768.18 -602982 -462943 0 0
1313.17 1766.82 -805987 -422472 0 0
1304.75 1765.6 -664677 -434338 0 0
1278.89 1763.26 -753165 -411443 0 0
1298.38 1761.29 -642814 -486584 0 0
1324.66 1768.57 -837944 -405582 0 0
1304.91 1767.92 -633521 -450219 0 0
1283 1764.35 -740521 -404358 0 0
1291.65 1761.73 -760858 -425486 0 0
1322 1768.36 -826478 -401287 0 0
1257.44 1764.63 -585466 -446072 0 0
1259.98 1767.15 -485181 -354635 0 0
1303.29 1761.67 -700822 -470859 0 0
1311.09 1766.06 -773168 -423166 0 0
1310.77 1765.09 -783453 -390302 0 0
1293.14 1761.25 -756300 -408095 0 0
1292.84 1760.84 -756986 -396345 0 0
1280.9 1767.77 -661817 -422471 0 0
1302.89 1761.21 -684146 -462449 0 0
1298.09 1763.38 -648998 -476439 0 0
1287.01 1763.91 -753746 -394811 0 0
1295.25 1766.05 -628850 -480817 0 0
1343.42 1769.1 -983621 -381204 0 0
1304.98 1768.6 -626752 -451368 0 0
1312.16 1762.06 -878862 -359490 0 0
1312.6 1762.97 -863450 -362399 0 0
1314.25 1763.01 -903691 -393256 0 0
1315.6 1769.55 -745715 -419653 0 0
1257.38 1765.95 -582878 -446651 0 0
1289.65 1764.33 -711578 -405755 0 0
1294.54 1761.05 -699237 -425063 0 0
1292.03 1767.51 -649913 -452048 0 0
1297.6 1764.68 -648674 -481658 0 0
1286.42 1764.28 -747106 -397776 0 0
1283.98 1768.42 -671080 -434501 0 0
1277.61 1761.47 -764853 -384878 0 0
1288.52 1760.74 -837077 -388689 0 0
1274.43 1766.23 -654049 -402820 0 0
1289.67 1761.31 -818098 -412613 0 0
1270.98 1760.95 -712265 -364111 0 0
1313.88 1764.87 -816360 -369796 0 0
1297.88 1762.1 -649142 -476546 0 0
1297.37 1762.22 -641984 -465552 0 0
1296.75 1761.8 -676792 -460627 0 0
1315.99 1768.46 -783504 -422150 0 0
1303.41 1769 -601376 -482914 0 0
1285.32 1763.64 -773832 -413225 0 0
1304.1 1769.13 -599585 -473280 0 0
1301.97 1769.22 -582677 -484661 0 0
1296.69 1761.44 -681775 -461059 0 0
1298.51 1764.16 -636303 -471081 0 0
1318.21 1762.21 -937975 -365189 0 0
1294.61 1761.81 -700037 -424500 0 0
1312.39 1764.37 -815921 -402071 0 0
1276.85 1761.36 -762856 -380973 0 0
1278.98 1763.75 -746758 -412744 0 0
1287.47 1761.66 -846477 -417185 0 0
1305.18 1764.67 -709535 -453437 0 0
1275.64 1767.34 -663488 -433403 0 0
1285.47 1765.21 -746853 -423411 0 0
1294.15 1765.6 -672780 -465113 0 0
1319.91 1769.13 -799440 -412643 0 0
1272.21 1762.55 -712584 -397715 0 0
1288.18 1764.25 -764550 -418296 0 0
1307.5 1764.6 -736243 -432506 0 0
1293.37 1762.76 -699693 -437072 0 0
1311.77 1769.49 -709271 -438213 0 0
1294.51 1763.21 -665511 -452059 0 0
1296.05 1764.8 -628554 -464556 0 0
1311.63 1764.23 -832434 -388920 0 0
1283.19 1767.39 -677742 -410669 0 0
1294.02 1762.2 -708035 -443987 0 0
1296.09 1761.45 -674918 -444243 0 0
1263.23 1760.21 -636836 -381541 0 0
1312.21 1762.4 -878989 -363578 0 0
1304.87 1763.24 -720032 -442976 0 0
1307.11 1769.27 -632386 -449266 0 0
1311.95 1765.19 -789805 -398802 0 0
1292.71 1764.55 -686073 -442230 0 0
1293.97 1767.05 -631941 -471857 0 0
1296.36 1768.78 -604690 -506869 0 0
1283.48 1760.93 -858397 -406463 0 0
1298.22 1765.19 -647229 -473924 0 0
1312.93 1765.75 -802548 -414587 0 0
1301.77 1769.4 -572240 -482021 0 0
1290.49 1768.26 -634766 -456662 0 0
1258.11 1762.54 -531146 -443199 0 0
1300.45 1761.51 -672251 -483985 0 0
1291.31 1762.93 -740119 -417150 0 0
1296.91 1761.35 -672224 -460357 0 0
1297.52 1761.88 -653310 -475036 0 0
1309.16 1764.31 -777154 -409747 0 0
1285.27 1761.54 -827721 -390267 0 0
1314.76 1765.4 -826580 -376964 0 0
1299.63 1763.36 -666679 -479885 0 0
1276.28 1760.91 -751248 -375609 0 0
1285.5 1765.26 -751109 -426997 0 0
1332.37 1765.79 -918745 -367695 0 0
1290.7 1768.33 -635491 -435096 0 0
1304.25 1761.87 -721439 -439404 0 0
1297.97 1768.88 -591580 -491826 0 0
1292.09 1765.01 -689996 -450943 0 0
1298.97 1761.28 -653660 -488722 0 0
1304.19 1764.2 -687661 -456415 0 0
1300.32 1766.25 -622229 -475818 0 0
1298.55 1765.91 -626056 -474278 0 0
1308.97 1761.68 -835043 -368297 0 0
