x y z fx fy fz
1301.33 882.904 1745.59 208.664 923.204 -4046.85
1297.9 879.486 1749.89 2274.85 1117.73 1384.31
1296.3 879.915 1747.81 -293.429 793.506 -251.668
1295 866.96 1745.44 22.5342 156.996 -320.16
1299.11 905.837 1747.24 1.42093 -148.353 -158.81
1299.52 901.917 1749.54 -2184.95 -1449.13 4294.22
1301.17 879.042 1747.96 560.991 1156.38 -770.426
1298.27 905.64 1750.38 113.82 867.351 -224.775
1300 900.224 1748.93 203.723 469.823 -1200.89
1295.02 867.085 1745.66 -8.92852 -42.5392 -82.1562
1296.67 906.656 1751.04 509.981 -119.412 107.399
1300.25 876.983 1749.34 52.2409 2071.58 105.791
1298.78 870.296 1749.57 2930 318.906 -979.727
1300.06 880.835 1749.74 1890.39 2494.47 -1133.11
1295.35 869.33 1747.07 -127.351 103.513 -360.449
1297.83 879.832 1749.87 -5977.15 306.191 -2452.79
1300.05 883.514 1749.87 1076.84 -363.093 -1397.26
1300.1 899.107 1749.11 -1673.63 -2431.26 6558.11
1296.96 909.176 1750.87 5561.21 3184.89 -2612.16
1298.99 871.567 1749.6 -35.3812 -1513.09 36.7956
1298.86 905.04 1745.67 7615.95 2659.4 -3248.32
1296.61 879.186 1744.65 -8318.06 3214.91 -361.517
1300.21 868.174 1744.48 -158.321 -1934.97 9859.36
1300.69 895.866 1745.72 249.496 289.823 -1185.57
1300.45 896.644 1748.93 -285.352 1224.1 918.171
1298.35 869.088 1749.6 -5075.38 -306.787 926.835
1300.9 878.792 1748.71 1144.76 -49.1664 -1548.45
1300.89 893.843 1745.87 40.0197 520.751 -2287.79
1296.8 865.124 1749.47 725.202 -160.336 -889.323
1294.44 863.445 1747.6 -697.535 -241.495 -1894.04
1300.62 871.366 1745.52 529.949 724.581 -1637.63
1296.12 873.108 1748.51 110.393 1160.35 635.704
1295.79 872.815 1746.74 42.2733 381.324 -169.557
1298.03 868.522 1749.62 2206.55 285.514 128.034
1296.71 867.305 1749.44 750.427 425.753 461.596
1300.19 872.142 1748.78 3923.32 945.633 -5599.35
1300.6 882.804 1749.42 -9348.42 -758.916 -13058.4
1299.83 901.833 1748.21 -11638.5 39.1165 -1914.02
1300.64 896.245 1746.25 48.362 384.068 1738.93
1300.92 874.392 1745.35 541.728 3409.85 -4754.92
1300.94 877.339 1744.64 -5852.11 -245.874 -2236.47
1297.07 880.067 1749.38 -2381.54 132.484 -1931.74
1299.16 864.751 1748.47 -1480.67 -354.512 2145.84
1299.9 880.765 1749.83 4348.22 1099.97 -1826.9
1297.41 867.607 1749.59 2122.99 -364.706 378.614
1296.67 861.355 1749.35 2288.71 -1479.07 1585.94
1298.31 860.682 1748.36 -1143.48 461.399 1364.92
1298.65 870.068 1749.59 -1591.1 -425.3 541.862
1296.5 871.287 1749.15 1274.06 -239.047 1375.1
1295.95 872.937 1748.17 -310.272 34.4156 -88.0763
1299.41 863.526 1746.91 50.0451 2305.5 -3516.28
1296.08 872.293 1748.55 -205.695 113.52 39.5068
1296.01 870.622 1744.33 -2970.48 826.778 471.059
1295.77 872.607 1746.21 -0.230083 -203.888 31.8542
1301 892.402 1746.26 167.17 -95.4074 -2482.16
1298.52 876.03 1749.91 -909.162 896.54 184.471
1301.17 877.804 1744.84 -12922.9 8168.99 -23176.2
1295.06 865.642 1748.19 -403.434 520.849 -488.438
1296.12 876.585 1746.68 -51.9528 120.049 12.8892
1295.61 863.836 1749.07 -272.99 -131.378 201.713
1296.35 885.276 1747.84 6.34451 631.154 61.9972
1296.32 887.725 1745.47 -13.621 -67.1464 -355.44
1297.16 889.02 1749.85 -1869.7 533.79 -1127.17
1297.76 885.539 1750.03 -6334.49 -2458.94 -2592.48
1296.17 890.144 1747.87 -168.961 -358.277 490.323
1296.48 886.967 1744.94 5493.67 -4683.64 -472.491
1293.83 908.103 1749.86 -595.977 -203.686 119.665
1293.65 907.484 1748.57 15.607 -883.743 -1158.73
1297.35 890.649 1750.11 4046.76 3128.24 3113.99
1294.9 901.548 1746.02 21.6001 -492.742 124.713
1297.08 902.752 1750.91 2145.61 1283.43 102.86
1293.9 906.45 1748.13 -460.647 1143.93 1177.23
1295.14 907.462 1750.87 337.882 267.546 512.128
1298.65 889.704 1750.42 7276.96 1252.87 622.362
1296.06 891.95 1747.49 -0.465183 52.6994 586.398
1296.35 886.431 1746.25 14.7865 123.205 208.302
1296.31 887.222 1747.68 -41.3229 164.382 -267.445
1295.54 898.174 1749.15 -244.221 -552.271 423.378
1300.05 895.765 1749.78 -1110.93 1282.76 1150.28
1296.68 886.514 1749.11 651.022 776.602 1331.38
1297.46 898.72 1750.74 3925.56 174.276 583.835
1293.79 906.929 1748.28 -199.842 -168.836 365.903
1296.27 894.386 1749.54 -458.138 351.489 -41.6501
1296.31 887.897 1745.75 51.8471 -557.719 562.195
1296.86 896.982 1750.41 3425.34 1625.41 2756.87
1295.36 898.424 1747.47 -75.5769 614.121 -193.712
1296.36 884.929 1747.63 752.482 916.109 -1122.53
1296.06 893.906 1749.04 -99.1209 -1329.28 230.107
1294.88 901.422 1748.01 -641.011 1107.69 2129.51
1295.71 895.579 1747.45 -88.0462 402.227 1214.54
1294.84 901.777 1746.93 43.1439 280.421 -95.3078
1296.22 894.369 1745.22 -14983.7 5192.7 -891.298
1294.74 902.386 1746.72 56.6362 -176.517 3227.78
1295.44 898.042 1745.77 -41.1349 450.958 -879.818
1295.77 903.85 1750.67 230.788 510.047 626.502
1298.29 897.788 1750.69 4507.26 247.341 4047.59
1294.7 907.849 1750.7 5058.4 2414.98 4387.52
1294.7 902.703 1745.68 -66.6006 -979.339 1858.75
1295.38 904.436 1750.53 -270.625 295.455 483.517
1297.16 894.081 1750.29 -4032.64 -915.986 -2222.41
1295.02 900.808 1746.17 186.622 -436.53 -3577.05
1294.84 901.779 1746.81 185.232 -915.384 190.59
1296.47 897.797 1750.27 2840.81 978.038 2307.6
1294.94 904.658 1750.2 783.327 573.074 1563.63
1300.18 884.863 1749.84 1259.21 -651.3 -835.779
1295.6 898.12 1745.35 -2430.51 5416.19 -628.904
1296.82 902.242 1750.86 -4971.28 -1588.79 -801.217
1296.58 892.007 1749.57 2314.59 155.427 3011.73
1296.4 885.902 1748.35 -550.575 210.796 -1676.09
1296.12 891.237 1748.32 -376.072 -3.31934 -385.622
1294.63 903.203 1749.07 55.0889 2144.58 2319.19
1299.42 892.099 1750.34 1797.37 -1249.5 -570.262
1300.21 894.485 1749.7 -2685.47 -1457.15 2844.21
1297.81 885.131 1750.03 1222.15 527.396 563.272
1296.7 904.749 1750.98 301.858 33.0901 144.081
1296.38 885.755 1745.23 -126.296 10.9431 237.139
1297.25 894.652 1750.38 3348.29 1268.47 1524.99
1294.22 907.117 1745.7 -3799.04 450.89 -531.325
1295.13 899.933 1747.46 8.63202 -384.658 -1389.82
1299.33 896.594 1750.33 2449.71 2572.83 -1018.94
1293.35 908.756 1748.7 -544.089 345.32 1238.5
1296.62 889.83 1749.35 127.414 -93.1632 856.881
1296 893.016 1745.71 -46.9788 -181.906 -180.587
1299.58 887.759 1750.21 1032.19 276.649 71.9395
1299.85 886.964 1750.08 4030.52 2542.17 -1632.68
1296.25 888.987 1748.2 -310.657 -408.216 -182.321
1301.2 884.59 1744.91 -3492.03 3418.38 -309.526
1293.98 906.35 1745.7 -10721.9 2868.07 3725.17
1299.92 892.913 1750.06 3775.35 -873.926 -3026.3
1293.29 909.231 1746.24 -245.166 -1043.29 -7403.27
1295.01 907.027 1750.74 2545.96 703.53 2216.43
1297.18 903.074 1750.92 -3436.88 -1519.28 345.042
1293.94 907.931 1745.73 -2448.93 3803.05 -802.819
1297.27 898.505 1750.69 -3098.51 -563.203 -522
1298.57 889.652 1750.42 -11297.5 -4092.66 323.875
1295.97 904.722 1750.86 -317.325 50.5019 131.029
1298.44 888.383 1750.36 5857.6 4685.38 701.672
1295.34 902.051 1749.99 -972.011 1616.23 -20.7718
1297.17 890.235 1749.96 2289.61 11.6387 2226.25
1297.95 898.018 1750.73 -962.387 -2326.17 -267.618
1293.8 906.912 1747.97 -418.144 1076.76 1625.08
1298.4 897.873 1750.68 2289.61 -1709.65 370.491
1296.25 888.705 1747.54 -138.679 -397.973 -1118.34
1294.36 904.383 1746.87 46.6647 748.68 -846.038
1296 892.617 1748.25 -76.4431 193.227 -382.096
1293.9 907.224 1749.56 -1477.23 -626.303 -2176.04
1296.23 889.605 1746.16 47.4787 35.5808 -98.8713
1295.88 895.134 1748.95 2552.38 242.829 2934.01
1296.26 888.624 1747.44 -91.6493 394.507 -278.251
1299.61 889.059 1750.23 -2344.48 -748.598 928.076
1298.71 897.639 1750.59 -3841.52 -446.409 1231.14
1293.44 908.565 1746.7 104.41 76.4046 1848.47
1296.72 904.672 1750.98 1310.08 389.86 198.346
1298.92 886.562 1750.3 5475.83 1130.25 -67.0716
1295.1 904.824 1750.39 -862.239 -1142.46 -301.211
1294.77 902.184 1747.24 -120.688 757.053 249.01
1294.79 902.043 1748.72 -472.522 -575.169 -66.3909
1295.96 895.227 1749.17 469.62 1495.05 1547.97
1295.39 900.927 1745.46 9658.64 3663.29 -1011.04
1300.15 891.546 1749.91 4104.34 -1360.76 -3159.33
1294.51 907.794 1750.55 -621.114 -212.481 125.478
1294.65 902.843 1747.26 -176.582 92.6295 1314.26
1299.49 895.636 1750.27 -6886.65 -2122.91 4209.52
1296.01 892.846 1745.9 -18.2092 251.95 1390.81
1293.66 908.426 1745.74 -5450.8 2448.79 -1201.52
1295.42 898.139 1745.91 -137.521 1202.94 -308.144
1294.82 901.827 1747.73 -226.359 1044.24 1541.73
1298.27 893.411 1750.56 -11802.7 -2595.78 -805.273
1296.08 892.069 1745.61 -86.9145 371.03 -3420.94
1294.78 906.07 1750.39 199.11 813.075 447.508
1294.05 905.735 1748.23 -412.604 707.458 -2435.76
1296.75 884.875 1744.86 -18089.5 3265.81 -523.881
1297.49 891.319 1750.23 -2486.25 -1559.37 -890.891
1293.12 909.756 1747.81 3867.21 -2766.13 -120.056
1296.07 895.921 1745.27 437.282 4471.88 -671.694
1299.65 885.844 1750.13 -4787.88 -549.524 1540.02
1297.01 887.205 1749.58 -3537.25 -1073.96 -2917.83
1295.64 898.622 1749.5 -3298.07 -2325.47 -5316.79
1294.85 902.672 1749.41 -172.39 1410.77 954.464
1296.51 902.751 1750.83 2191.35 -361.826 683.55
1294.34 905.916 1749.8 290.957 723.275 1966.79
1296.26 889.035 1745.91 4839.09 622.705 50.2579
1296.59 894.11 1749.87 -2567.59 -1336.08 -2505.93
1296.95 893.677 1750.12 769.924 514.063 990.81
1296.77 896.672 1750.32 -1207.39 1722.29 -506.85
1294.97 901.137 1748.87 -474.795 -378.937 -730.004
1295.44 897.751 1747.77 -2.08911 354.298 774.066
1297.55 895.495 1750.55 1128.14 -526.023 1870.51
1296.38 885.33 1745.37 -110.992 405.234 -1108.69
1296.86 898.794 1750.59 3162.1 -1042.8 1226.89
1296.12 895.432 1749.52 -2343.9 -1375.56 -3108.44
1297.68 894.019 1750.49 -3522.58 -604.773 -489.501
1295.91 893.563 1747.91 -117.185 -223.342 -1055.87
1296.07 892.237 1745.41 1.44495 207.076 -580.307
1297.29 900.151 1750.8 -6715.45 -2509.48 -380.697
1297.55 890.699 1750.22 3747.54 -1264.98 2431.24
1296.86 886.039 1749.33 923.757 2241.91 2031.72
1295.92 893.538 1747.32 -66.4609 312.6 -955.821
1299.33 893.238 1750.38 1484.74 2195.93 -812.195
1294.96 903.029 1749.75 -1262.03 372.706 -1161.42
1296.5 884.981 1748.59 -1107.47 711.104 -1350.61
1296.1 891.25 1747.79 -182.46 -393.687 -452.009
1294.59 903.265 1745.99 -256.72 1267.35 2040.52
1294.64 906.528 1750.37 -72.759 -312.296 601.071
1297.06 887.908 1749.68 2174.29 549.493 2539.63
1298.63 901.27 1750.54 -2300.81 -696.046 1514.64
1294.57 903.228 1747.75 -510.668 1377.49 2569.12
1297.84 898.645 1750.75 2421.15 -370.869 -766.46
1294.17 905.338 1746.71 149.438 699.226 -766.191
1295.58 896.864 1746.53 -71.9725 721.782 696.99
1297.06 887.382 1749.64 509.457 1103.25 700.219
1295.45 900.111 1749.62 1605.79 1180.14 3596.24
1297.04 889.901 1749.83 -443.308 -982.339 -184.653
1296.18 890.224 1747.21 -161.231 1372.63 341.988
1298.86 886.722 1750.31 197.021 -2336.62 267.27
1295.92 895.994 1749.3 756.735 619.739 1995.16
1300.62 886.815 1749.51 -956.225 -1853.84 1036.85
1296.27 888.436 1747.02 -141.556 -323.082 395.71
1294.61 902.914 1748.36 -233.274 -410.796 -3626.34
1297.75 888.989 1750.2 -22757.2 11209.8 69214.1
1293.7 907.318 1748.18 -1034.28 1716.91 3015.5
1297.04 890.96 1749.92 1147.67 -156.458 1194.33
1296.98 903.532 1750.94 738.736 327.837 159.792
1293.12 909.885 1746.09 2815.07 -1588.22 1195.76
1295.35 898.433 1748.48 -515.739 854.681 -542.611
1296.03 892.643 1745.52 -52.6345 -361.08 -938.855
1299.06 899.251 1750.38 2968.62 -430.911 -2053.11
1299.6 887.608 1750.2 -4760.13 -127.639 1941.83
1296.27 888.584 1746.92 -89.1079 415.744 -977.117
1296.3 887.614 1747.08 -986.565 931.458 -72.2068
1294.62 902.952 1748.76 -389.409 -383.873 -102.671
1297.39 891.846 1750.23 2191.21 420.15 1063.11
1294.73 902.429 1746.99 -122.333 -15.336 -7444.27
1295.62 896.479 1747.01 -60.2246 464.684 1987.5
1299.83 896.514 1749.95 2537.43 634.501 -3147.86
1294.01 905.972 1748.87 -62.9054 -621.499 2461.41
1294.69 902.687 1746.69 105.459 -825.625 1672.14
1293.8 907.593 1749.54 -541.063 -809.598 -291.243
1295.57 898.171 1749.22 -1824.85 -632.017 -3958.79
1295.76 896.778 1749.2 -40.6734 905.424 311.406
1297.56 888.966 1750.11 7182.65 7594.15 -18531.1
1298.32 887.611 1750.3 260.68 -3282.19 -968.436
1296.01 892.646 1746.87 -12.3857 -82.8652 -1121.68
1296.24 889.158 1746.82 32.2806 -113.573 130.832
1295.66 898.916 1749.62 -2878.02 -248.841 -3693.16
1295.27 899.045 1747.1 255.866 -521.739 -2239.2
1295.73 898.046 1749.5 -155.127 -588.089 -349.697
1294.78 902.108 1747.27 -94.2799 462.269 -1011.49
1296.1 891.509 1746.85 17.5681 68.5546 1209.24
1294.66 902.905 1746.19 106.843 -485.311 -6308.01
1293.13 909.716 1747.65 1379.19 -2427.99 -211.583
1293.85 906.769 1747.01 343.995 -1564.28 2194.51
1295.89 893.8 1748.03 -221.227 404.138 -2954.2
1294.53 904.584 1749.58 1004.48 -1399.68 2893.4
1295.89 894.168 1745.73 -70.3281 889.358 897.886
1294.54 903.46 1747.01 -3.49136 471.248 -2100.39
1294.41 904.136 1747.05 56.6067 -589.947 3663.55
1294.86 901.734 1746.3 155.635 -697.309 -1094.72
1296.16 890.732 1748.3 -40.0833 207.888 583.666
1293.8 906.994 1746.83 124.037 -709.299 -6541.29
1293.57 907.983 1746.98 -99.5265 1000.65 -3685.55
1293.84 909.488 1750.38 -1438.01 -1558.38 -429.72
1293.36 908.868 1747.02 -46.4371 1084.69 580.918
1297.16 896.687 1750.52 -1369.79 -706.157 -724.109
1296.56 901.593 1750.74 -1903.71 -518.726 -514.87
1296.97 899.409 1750.68 -1913.58 23.2713 -618.891
1294.59 906.165 1750.22 -1087.77 -1083.5 -1213.91
1297.73 898.244 1750.74 4184.04 -1574.54 61.6404
1295.71 900.023 1749.95 1097.73 -995.459 1408.89
1295.32 899.214 1748.98 265.185 638.368 2270.72
1296.03 894.525 1745.22 -8462.82 3699.75 -424.095
1295.76 895.179 1747.22 -274.425 1079.86 734.251
1296.97 889.019 1749.68 -1944.86 -870.959 -1008.35
1295.77 895.102 1747.26 72.2065 -751.062 -2912.83
1296.19 892.329 1748.95 271.843 -607.904 849.726
1298.3 889.919 1750.4 78.2696 1658.73 94.3053
1299.55 899.082 1750 1788.8 174.614 -1280.68
1294.15 905.272 1748.32 -16.0467 -1039.33 -2747.48
1294.45 903.968 1748.92 -143.653 -722.112 -290.565
1296.25 888.818 1747.17 -25.5297 -420.126 555.478
1298.14 885.981 1750.19 -261.026 0.211765 -509.619
1295.91 893.86 1746.16 -195.643 1342.39 599.481
1294.74 902.217 1748.5 -214.668 -789.012 -253.519
1293.43 908.576 1746.78 -699.397 1933.15 2600.75
1293.4 908.843 1745.8 49.8943 88.7739 -3732.29
1295.8 894.973 1746.05 -163.081 -15.9131 -188.055
1293.24 909.364 1746.65 443.11 -778.883 -6760.3
1297.78 899.837 1750.79 -1807.06 105.409 249.182
1298.8 887.863 1750.35 4840.91 -1381.93 -35.6659
1297.39 896.905 1750.61 5423.73 -530.47 -1472.56
1296.35 885.696 1747.2 147.464 718.596 148.188
1295.52 897.873 1748.95 73.706 1262.83 2500.27
1296.49 901.314 1750.69 -3674.21 -1904.78 -1622.6
1298.93 890.104 1750.42 2735.95 1650.38 -281.436
1293.5 909.02 1745.77 -16097.5 -1015.73 -1845.74
1295.38 898.486 1745.99 12.817 181.971 -3254.45
1294.34 904.478 1746.68 -68.0233 1107.64 1307.46
1294.22 906.509 1745.67 3826.31 2345.23 -1386.23
1294.94 901.071 1747.99 78.8483 -1071.24 685.195
1299.02 885.982 1750.28 -736.759 -2297.43 -62.9029
1294.45 905.206 1745.62 -14652.1 -1582.6 -2794.33
1296.44 894.367 1749.76 189.67 -2073.8 458.897
1295.95 893.166 1747.68 85.1636 -845.457 -1511.72
1297.83 887.683 1750.16 -5037.4 -1219.51 -11633.3
1298.51 893.452 1750.56 1927.2 490.075 -31.3865
1297.83 901.431 1750.82 3731.04 1492.69 -647.384
1297.65 887.79 1750.09 1001.73 -427.015 -2167.98
1296.09 892.017 1748.53 17.0338 355.449 1268.75
1296.18 890.561 1746.03 33.5879 -39.6395 521.398
1296.04 903.201 1750.71 968.509 246.427 544.948
1298.22 895.897 1750.65 -7037.41 -2642.63 669.629
1297.66 897.697 1750.71 -5679.11 -2378.07 -550.895
1293.38 908.866 1746.01 -239.332 659.366 -2206.29
1297.76 899.387 1750.78 -1966.52 -3262.42 495.587
1295.56 897.086 1745.77 -388.424 495.118 -3542.38
1295.76 895.23 1746.83 -41.8186 517.063 362.519
1299.14 896.478 1750.44 5008.44 2429.3 -2226.83
1294.61 903.055 1747.15 -55.0322 540.73 -1293.49
1297.61 899.741 1750.8 3244.25 1458.72 294.004
1295.67 897.062 1745.31 4271.97 -259.745 -132.031
1294.92 901.489 1745.69 136.852 -287.7 1762.71
1295.92 895.115 1749.04 1555.42 -661.674 2900.55
1294.55 904.466 1749.57 -55.6977 -1064.25 288.521
1298.64 895.443 1750.6 -7100.91 -1545.73 1256.48
1295.38 900.452 1749.61 329.075 1586.68 1901.99
1299.91 886.205 1750.03 2975.14 1609.98 -1516.43
1297.99 887.203 1750.2 -2800.73 -1687.88 -815.017
1294.77 903.019 1749.39 -1102.15 -1200.07 -1999.97
1300.48 885.993 1749.63 1123.52 -489.851 -673.965
1296.3 891.644 1749.06 -2220.15 149.525 -4020.16
1295.87 898.778 1749.87 1024.13 2529.64 2632.34
1294.7 907.434 1750.62 115.902 -10.8038 708.667
1296.06 892.186 1745.95 -191.342 284.196 -1391.12
1298.37 886.61 1750.27 5699.19 -735.859 971.847
1295.7 895.948 1745.67 -301.713 810.133 839.975
1295.84 901.141 1750.3 533.232 1028.6 1394.84
1295.58 900.441 1749.89 696.126 1298.97 1428.74
1294.77 902.088 1747.72 -46.1223 -618.652 -1397.43
1297.48 885.73 1749.88 2213.83 -751.336 1447.93
1296.46 891.329 1749.3 -1027.84 743.752 -1029.01
1295.4 897.984 1748.28 -486.586 590.204 -295.851
1295.7 895.77 1747.01 -199.156 463.162 -644.023
1295.63 898.399 1749.42 105.18 1323.65 1584.07
1297.79 885.465 1750.04 -3633.25 -1096.42 -1475.23
1294.55 903.506 1748.98 -950.045 860.777 -855.267
1296.69 890.405 1749.52 -2202.18 -397.673 -1710.66
1296.38 891.021 1749.11 921.833 1346.63 2953.96
1295.11 900.125 1747.4 -250.072 1529.83 1775.94
1298.31 893.072 1750.55 -2192.22 -1450.17 -349.143
1295.01 900.822 1746.5 -19.3445 -351.169 -2823.4
1296.32 887.673 1745.8 374.435 -536.089 -461.362
1296.23 897.517 1750.03 626.465 521.585 1097.59
1295.15 900.007 1745.8 -322.075 1655.49 767.063
1295.22 900.016 1749.07 211.328 -1151.13 958.619
1296.34 886.879 1746.08 59.6711 -65.3449 7.55598
1299.97 892.124 1750.04 -44.5728 -2673.14 300.006
1297.19 897.27 1750.58 282.167 -1031.48 53.0271
1296.71 901.623 1750.79 -1394.04 -630.695 -325.757
1294.22 904.918 1748.38 -414.314 621.92 -73.7466
1296.17 890.207 1748.07 -166.218 -185.071 1043.4
1296.05 897.852 1749.9 2917.44 -14.1843 3714.22
1298.84 887.443 1750.34 4887.64 4124.73 -279.867
1296.03 892.25 1747.71 -112.01 -89.4993 -1227.58
1296.68 903.485 1750.92 536.246 52.7759 292.729
1294.85 902.525 1745.52 -3001.92 187.525 -1357.9
1295.39 899.163 1749.15 915.528 376.993 3486.38
1296.08 902.959 1750.7 -710.808 -120.322 -10.9426
1297.3 884.787 1749.7 3413.4 2190.44 3543.4
1296.36 885.567 1748.01 -304.87 -23.7868 231.869
1296.07 899.893 1750.27 -262.117 -374.268 0.60454
1294.68 904.179 1749.71 400.478 2163.11 2283.5
1297.12 893.86 1750.25 -6940.89 -1551.11 -3591.72
1296.49 899.109 1750.45 1965.08 -1025.75 1194.35
1296.55 899.145 1750.48 2395.75 1518.67 1535.52
1296.12 893.918 1745.2 -7179.14 828.538 -758.617
1295.91 893.903 1746.08 -6.6594 157.75 92.3474
1295.45 897.71 1747.46 -94.9124 64.8769 -41.9917
1299.93 891.209 1750.08 212.252 -948.179 -193.299
1297.4 897.723 1750.67 991.29 689.601 214.062
1294.52 903.4 1748.37 -507.732 -62.0175 -3747.75
1295.68 895.851 1747.47 -34.3538 -313.313 -897.607
1297.15 891.312 1750.04 -2163.7 266.401 -1054.58
1298.23 893.301 1750.55 6250.71 1112.92 300.368
1298.36 893.9 1750.58 -411.867 1969.74 529.899
1294.97 905.158 1750.35 65.3229 759.067 1117.14
1296.35 888.456 1748.55 -4.88315 277.607 910.09
1298.23 900.379 1750.73 -637.917 -673.96 170.28
1295.12 906.045 1750.64 392.69 -350.406 678.837
1295.84 894.497 1746.98 -236.102 307.685 -795.065
1299.04 892.316 1750.46 2994.75 -933.351 -691.632
1295.62 896.541 1746.42 -163.646 1318.16 749.211
1298.74 894.935 1750.57 -2375.77 -265.271 729.416
1294.08 905.761 1746.69 99.1843 31.6394 -3261.96
1293.5 908.305 1746.97 -101.541 435.206 1631.06
1297.12 888.435 1749.78 2412.13 -426.554 1926.21
1296.1 891.731 1745.58 -24.3897 115.04 -1284.37
1300.2 886.582 1749.87 5573.47 2214.79 -2948.51
1298.31 891.958 1750.5 6376.62 1383.42 819.843
1298.97 896.672 1750.51 -1345.97 -787.028 509.482
1296.35 885.688 1747.93 27.3402 290.161 878.199
1294.78 901.96 1748.43 -383.162 650.522 952.096
1296.1 891.305 1747.72 -125.801 452.042 -789.013
1296.22 889.336 1747.67 -199.653 1151.78 62.6012
1299.73 889.365 1750.18 2317.46 -621.619 -1187.29
1295.86 894.472 1745.67 -143.676 414.705 -1450.36
1296.11 891.698 1745.29 607.722 -518.331 -603.438
1296.24 889.618 1745.57 126.04 -197.139 -1511.28
1296.15 890.524 1747.61 -36.5087 -584.391 -1090.86
1293.22 909.399 1747.11 -352.203 -1856.57 -2098.33
1296.53 888.664 1745 -372.583 -776.745 -1059.28
1297.34 893.018 1750.29 -4741.2 -1270.55 -2545.56
1296.77 886.759 1749.25 -1013.95 943.069 -469.234
1294.14 907.059 1749.94 -605.118 -323.372 220.944
1296.23 889.289 1748.11 -325.425 975.779 852.067
1293.88 906.65 1749.02 -439.085 -808.11 -1302.87
1299.86 887.466 1750.09 6203.74 1401.57 -2837.65
1295.33 901.793 1745.5 3845.84 -4056.22 -2047.83
1299.41 890.259 1750.32 125.68 5674.46 -11596.4
1296.36 886.265 1748.15 -468.01 198.06 -549.171
1296.31 887.33 1747.05 7413.53 898.512 -1128.75
1296.02 892.523 1746.86 -31.8822 11.1557 155.437
1296.94 896.127 1750.37 2764.42 -95.2598 1720.65
1297.61 888.902 1750.13 5560.42 5534.31 -30768.3
1295.23 901.954 1749.82 1011.75 225.314 2228.33
1296.04 892.372 1746.09 19.7434 -336.298 425.392
1297.6 884.826 1749.91 -7623.23 -1226.09 -4316.14
1293.66 907.504 1748.15 -94.1907 466.564 -1430.23
1295.95 893.819 1748.68 -165.159 2333.39 2259.7
1293.29 909.55 1749.53 -618.125 -323.323 764.681
1297.87 887.181 1750.15 68.3799 -2641.74 603.563
1295.75 895.478 1748.6 -11551.3 -522.539 6698.69
1296.33 887.664 1745 -329.197 811.697 -453.525
1296.03 892.436 1746.67 -19.032 -288.467 1211.49
1298.84 885.07 1750.25 -103.409 -941.821 208.121
1294.48 903.878 1746.1 -128.994 -781.293 -1122.75
1295.52 903.417 1750.45 -236.984 -843.761 249.352
1294.6 903.143 1746.9 228.926 -578.096 -5336.88
1297.45 886.957 1749.93 1608.2 2182.48 1505.92
1297.71 900.644 1750.82 -3757.75 -1291.99 922.739
1299.05 890.863 1750.42 -1787.01 920.923 298.133
1294.77 902.212 1748.83 -142.679 -886.439 -194.974
1296.27 888.148 1747.95 -310.508 268.156 -1094.14
1297.39 887.429 1749.92 2280.43 -1131.06 1504.1
1298.85 894.531 1750.54 -6189.11 -3483.04 1504.97
1299.5 885.116 1750.16 1439.85 -491.697 -323.762
1295.83 894.674 1746.07 18.9859 663.028 1666.29
1296.15 890.47 1747.79 -177.523 -252.89 -536.413
1300.31 890.717 1749.79 -5861.83 -1645.8 5461.3
1294.89 906.469 1750.56 400.313 -144.72 993.306
1298.06 885.967 1750.17 -3425.02 -1410.54 -1206.41
1296.41 888.993 1748.84 -574.436 -811.628 -398.687
1295.83 897.857 1749.62 1302.1 -734.972 2425.82
1297.32 902.829 1750.91 2333.29 2149.95 22.1429
1297.79 886.913 1750.11 355.949 712.73 60.9476
1300.45 890.482 1749.65 706.928 -1590.14 -812.634
1294.46 905.005 1749.62 320.822 1235.2 2377.46
1296.35 885.922 1746.94 35.3216 166.982 621.354
1296.38 890.208 1745.06 -18299 3768.41 106.24
1295.75 896.395 1749.03 162.721 758.537 1130.04
1298.94 892.544 1750.48 3170.97 1256.73 -691.79
1293.15 909.736 1746.73 3073.22 -1906.3 -2424.87
1294.54 903.395 1747.61 -73.1689 -36.9296 -233.194
1295.14 900.095 1745.69 -307.629 1260.67 3324.29
1296.62 893.014 1749.75 -399.088 967.976 562.169
1297.14 894.746 1750.34 2453.25 2607.36 1725.47
1296.85 893.857 1750.07 -6291.07 -835.791 -4860.07
1293.81 906.88 1747.9 -7.62326 -1094.75 2871
1298.2 885.72 1750.19 -12054.3 -2175.46 -5743.47
1295.51 897.591 1748.75 -669.452 -124.933 -2033.92
1300.11 888.682 1749.96 310.027 1784.33 -226.705
1298 885.659 1750.13 3898.73 -300.72 793.249
1294.22 906.023 1749.62 -2064.91 -829.281 -3477.7
1296.16 890.314 1748 -152.269 404.583 -66.6208
1294.02 906.081 1746.28 -412.812 -0.30624 -8265.32
1297.55 900.182 1750.81 2307.62 1693.02 189.768
1295.18 901.716 1749.68 -978.965 931.832 -411.364
1294.49 903.569 1748.11 -216.502 -735.654 -4708.67
1295.21 899.685 1745.52 -1122.3 2339.29 1798.92
1295.99 894.449 1749.03 -1410.84 -1429.09 -3145.49
1295.03 906.686 1750.7 65.348 -408.874 352.659
1294.55 908.585 1750.74 5004.81 2159.57 3946.68
