x z dx dz dmag
1299.31 1750.17 -3.7607e-10 -3.32236e-08 3.32258e-08
1297.08 1749.04 -2.35338e-08 -7.07805e-08 7.45904e-08
1301.28 1746.82 -3.2761e-09 -6.56291e-08 6.57108e-08
1296.59 1746.89 6.33092e-09 -1.45258e-07 1.45396e-07
1299.46 1750.07 2.00697e-09 -4.09687e-08 4.10179e-08
1301.04 1746.78 -4.14992e-09 -1.51275e-07 1.51332e-07
1296.51 1746.71 4.60554e-09 -1.25274e-07 1.25358e-07
1296.6 1748.77 -4.4656e-09 -4.20194e-08 4.2256e-08
1300.79 1748.81 2.01255e-08 -9.17186e-08 9.39006e-08
1296.75 1749.01 -7.13926e-09 -4.46955e-08 4.52621e-08
1296.67 1747.78 3.211e-09 -1.44094e-07 1.44129e-07
1296.97 1749.36 -3.82626e-11 -3.83702e-08 3.83702e-08
1296.42 1745.89 1.18575e-08 -7.61721e-08 7.70895e-08
1301.16 1747.32 -2.14488e-09 -1.28864e-07 1.28882e-07
1301.25 1747.97 7.82914e-10 -8.18104e-08 8.18141e-08
1300.05 1749.86 2.36979e-09 -4.75146e-08 4.75737e-08
1296.4 1747.06 -9.85326e-10 -6.3767e-08 6.37746e-08
1301.1 1745.08 2.85583e-09 -6.1636e-08 6.17021e-08
1299.8 1749.78 5.95158e-09 -4.3615e-08 4.40192e-08
1296.56 1748.67 3.97799e-09 -4.46172e-08 4.47941e-08
1298.48 1750.01 -1.71641e-09 -3.61045e-08 3.61453e-08
1296.58 1745.75 3.35515e-09 -1.21901e-07 1.21947e-07
1301.13 1747.33 -4.34303e-09 -1.38288e-07 1.38356e-07
1297.63 1749.9 -1.60394e-10 -3.46707e-08 3.4671e-08
1301 1748.24 1.15511e-08 -1.19202e-07 1.19761e-07
1301.08 1746.43 -5.01936e-09 -1.40028e-07 1.40118e-07
1296.43 1744.92 -1.55464e-09 -1.875e-08 1.88143e-08
1301.02 1746.49 -2.65584e-09 -1.46813e-07 1.46837e-07
1301.03 1745.6 -1.5343e-09 -1.2387e-07 1.23879e-07
1296.68 1746.53 4.62124e-09 -1.58077e-07 1.58145e-07
1300.91 1748.76 1.79596e-08 -9.02686e-08 9.20379e-08
1300.51 1749.35 1.23085e-08 -6.55088e-08 6.66551e-08
1297.48 1749.79 -3.88699e-10 -2.96726e-08 2.96751e-08
1298.33 1750.04 -3.53687e-09 -4.23136e-08 4.24612e-08
1300.32 1749.35 1.45515e-08 -4.72627e-08 4.94521e-08
1301.2 1747.52 4.7717e-10 -1.13539e-07 1.1354e-07
1301.02 1746.11 -6.56823e-10 -1.45189e-07 1.45191e-07
1300.2 1749.78 6.38128e-10 -2.87445e-08 2.87516e-08
1296.45 1747.3 1.23188e-08 -1.01981e-07 1.02722e-07
1296.52 1745.97 6.65384e-09 -1.17951e-07 1.18139e-07
1301.19 1746.22 -9.5174e-10 -1.09174e-07 1.09178e-07
1301.2 1748.34 3.91374e-09 -5.69013e-08 5.70357e-08
1301.18 1745.41 1.02495e-09 -9.29695e-08 9.29751e-08
1296.43 1744.91 -8.31116e-09 -2.44403e-08 2.58148e-08
1299.03 1750.05 1.10665e-09 -3.70467e-08 3.70632e-08
1297.64 1749.87 -4.87924e-09 -4.32438e-08 4.35182e-08
1296.62 1747.72 4.87976e-09 -1.3539e-07 1.35478e-07
1296.52 1746.97 3.15198e-09 -1.26089e-07 1.26129e-07
1301 1747.3 -1.70572e-09 -1.52112e-07 1.52121e-07
1301.3 1745.25 7.74232e-09 -6.32755e-08 6.37474e-08
1296.56 1746.6 1.76112e-09 -1.39501e-07 1.39512e-07
1301.08 1746.94 -3.03145e-09 -1.49638e-07 1.49669e-07
1297.86 1749.78 -5.7616e-09 -4.2382e-08 4.27719e-08
1301.2 1747.82 4.62999e-09 -1.02109e-07 1.02214e-07
1296.77 1745.1 -1.07436e-09 -7.84844e-08 7.84918e-08
1301.01 1746.44 -2.55965e-09 -1.47997e-07 1.48019e-07
1298.59 1750.08 -1.24324e-09 -3.71818e-08 3.72026e-08
1301.16 1748.16 4.39979e-09 -9.15367e-08 9.16424e-08
1301.16 1746.09 1.01575e-09 -1.21204e-07 1.21209e-07
1296.63 1746.07 6.13591e-09 -1.3849e-07 1.38625e-07
1301.14 1745.11 2.25968e-09 -5.65628e-08 5.66079e-08
1296.52 1746.98 4.72585e-09 -1.25435e-07 1.25524e-07
1301.28 1746.59 -1.12947e-09 -6.53181e-08 6.53278e-08
1300.74 1748.94 2.15039e-08 -8.14984e-08 8.42876e-08
1300.09 1749.69 7.17706e-09 -5.40327e-08 5.45073e-08
1301.17 1746.85 -2.96832e-09 -1.22673e-07 1.22709e-07
1301.05 1745.85 -8.57082e-10 -1.39599e-07 1.39602e-07
1298.29 1749.95 -2.74026e-09 -3.73402e-08 3.74407e-08
1297.59 1749.89 3.33811e-10 -3.87405e-08 3.87419e-08
1301.28 1745.47 1.15618e-08 -8.57791e-08 8.65548e-08
1301.22 1745.79 1.63842e-09 -9.58115e-08 9.58255e-08
1301.25 1746.64 -2.23918e-09 -9.30147e-08 9.30417e-08
1298.26 1750.07 -2.49086e-09 -4.53804e-08 4.54487e-08
1297.72 1749.79 -7.06228e-09 -4.48938e-08 4.54459e-08
1298.36 1749.95 -2.24842e-09 -3.51034e-08 3.51754e-08
1299.87 1749.9 3.16288e-09 -4.25701e-08 4.26875e-08
1299.83 1749.76 6.41156e-09 -4.05276e-08 4.10317e-08
1296.58 1746.07 6.11104e-09 -1.39656e-07 1.3979e-07
1298.88 1750.08 3.3118e-10 -4.06371e-08 4.06384e-08
1296.42 1746.44 2.70525e-09 -6.27182e-08 6.27766e-08
1296.73 1748.87 -1.01582e-08 -7.069e-08 7.14161e-08
1296.63 1748.64 -3.74518e-09 -8.40615e-08 8.41449e-08
1301.02 1746.11 -6.408e-09 -1.42871e-07 1.43015e-07
1296.97 1749.23 -1.64882e-08 -5.8502e-08 6.07811e-08
1301.11 1745.57 -2.92379e-09 -1.16049e-07 1.16086e-07
1301.02 1745.82 -1.85425e-09 -1.36361e-07 1.36374e-07
1297.82 1749.8 -6.74313e-09 -4.06406e-08 4.11962e-08
1300.89 1748.59 1.99554e-08 -1.02155e-07 1.04086e-07
1297.29 1749.29 -2.08063e-08 -5.05812e-08 5.46933e-08
1296.69 1745.96 4.93333e-09 -1.42515e-07 1.426e-07
1301.19 1745.46 3.90787e-09 -9.92491e-08 9.9326e-08
1296.56 1748.57 -7.08655e-09 -7.30274e-08 7.33704e-08
1301.13 1744.98 8.68743e-09 -5.67354e-08 5.73967e-08
1297.68 1749.91 9.87355e-10 -3.37598e-08 3.37742e-08
1301.29 1746.18 4.88662e-09 -6.38778e-08 6.40644e-08
1301.15 1748.46 9.29133e-09 -7.05028e-08 7.11124e-08
1297.39 1749.48 -1.50552e-08 -5.00773e-08 5.22914e-08
1298.94 1750.08 2.82821e-10 -4.15812e-08 4.15822e-08
1299.63 1749.97 4.31518e-09 -4.35717e-08 4.37849e-08
1296.49 1748 -3.54466e-09 -1.04296e-07 1.04356e-07
1301.07 1745.18 1.61621e-09 -8.0281e-08 8.02973e-08
1298.8 1750.19 5.93867e-11 -3.06672e-08 3.06673e-08
1300.38 1749.29 1.82342e-08 -5.26581e-08 5.57258e-08
1301.02 1745.7 2.03681e-11 -1.36002e-07 1.36002e-07
1296.69 1748.61 -1.23314e-08 -9.37156e-08 9.45234e-08
1300.97 1748.08 1.14043e-08 -1.29806e-07 1.30306e-07
1301.14 1747.06 -5.63673e-09 -1.34283e-07 1.34401e-07
1300.49 1749.28 1.74941e-08 -6.10614e-08 6.3518e-08
1300.52 1749.44 7.33244e-09 -5.74681e-08 5.7934e-08
1300.57 1749.29 1.52421e-08 -6.53287e-08 6.70832e-08
1296.85 1744.96 -4.3471e-09 -7.00272e-08 7.0162e-08
1300.01 1749.71 9.49668e-09 -4.34277e-08 4.4454e-08
1301.22 1745.94 5.13736e-09 -9.79613e-08 9.80959e-08
1299.68 1750 3.36823e-09 -4.05873e-08 4.07268e-08
1296.72 1745.2 -5.72173e-10 -8.94271e-08 8.9429e-08
1301.19 1747.04 -1.22845e-08 -1.12342e-07 1.13012e-07
1300.3 1749.72 4.00362e-09 -3.6174e-08 3.63949e-08
1301.05 1745.04 1.67185e-09 -5.19455e-08 5.19724e-08
1300.9 1748.4 1.90352e-08 -1.09872e-07 1.11509e-07
1301.12 1747.08 -4.98434e-09 -1.38899e-07 1.38988e-07
1301.27 1747.16 1.59593e-08 -7.21382e-08 7.38824e-08
1296.58 1745.38 -1.64288e-09 -1.04079e-07 1.04092e-07
1296.72 1748.27 -1.38587e-08 -1.18126e-07 1.18936e-07
1296.48 1745.83 1.34828e-09 -9.5984e-08 9.59935e-08
1299.64 1749.87 4.88806e-09 -4.50123e-08 4.52769e-08
1296.62 1745.66 3.08094e-09 -1.25096e-07 1.25134e-07
1300.39 1749.49 1.24594e-08 -5.27171e-08 5.41695e-08
1298.71 1750.2 1.48981e-10 -3.45574e-08 3.45578e-08
1301.02 1745.58 3.1481e-10 -1.2198e-07 1.21981e-07
1300.16 1749.79 2.23183e-10 -4.55842e-08 4.55848e-08
1301.19 1747.38 -3.23592e-09 -1.18591e-07 1.18635e-07
1301.29 1745.32 9.29606e-09 -6.71948e-08 6.78348e-08
1297.9 1749.73 -3.7742e-09 -3.11559e-08 3.13837e-08
1296.79 1745 -1.62424e-09 -5.59928e-08 5.60163e-08
1296.87 1748.96 -1.91302e-08 -7.78268e-08 8.01435e-08
1299.75 1749.8 4.62237e-09 -4.29589e-08 4.32069e-08
1301.19 1745.67 -2.23028e-09 -1.09358e-07 1.09381e-07
1300.95 1748.18 1.2201e-08 -1.24379e-07 1.24976e-07
1301.26 1747.48 9.31222e-09 -7.30899e-08 7.36807e-08
1296.46 1746.31 3.24697e-09 -1.00216e-07 1.00269e-07
1297.25 1749.31 -2.01463e-08 -5.83221e-08 6.17037e-08
1301.01 1748.77 1.05719e-08 -7.82089e-08 7.89201e-08
1301.19 1746.48 -1.2959e-09 -1.1139e-07 1.11398e-07
1296.69 1745.83 4.13768e-09 -1.42907e-07 1.42967e-07
1300.33 1749.67 4.04298e-09 -4.33199e-08 4.35082e-08
1297.84 1749.89 -4.42899e-09 -4.31033e-08 4.33302e-08
1301.12 1745.05 2.84016e-09 -5.55597e-08 5.56323e-08
1296.52 1746.45 8.60865e-09 -1.34407e-07 1.34683e-07
1301.19 1746.77 -8.28411e-09 -1.19265e-07 1.19552e-07
1301.21 1747.46 3.40744e-09 -1.14849e-07 1.14899e-07
1300.77 1749.24 1.17711e-09 -4.38695e-08 4.38853e-08
1296.47 1747.4 1.29983e-11 -1.09699e-07 1.09699e-07
1296.83 1748.95 -1.91349e-08 -7.62041e-08 7.85697e-08
1301.01 1748.52 1.13216e-08 -1.01248e-07 1.01879e-07
1296.53 1747.5 4.29211e-09 -1.2172e-07 1.21796e-07
1299.64 1750.06 1.31718e-09 -3.72088e-08 3.72321e-08
1301.08 1745.88 -3.22405e-10 -1.3417e-07 1.3417e-07
1301.11 1747.78 -1.25888e-09 -1.32471e-07 1.32477e-07
1301 1748.71 9.88877e-09 -7.54556e-08 7.61008e-08
1300.61 1749.09 2.02145e-08 -7.29461e-08 7.56952e-08
1301.14 1746.54 -5.26919e-09 -1.2471e-07 1.24821e-07
1299.03 1750.2 2.52148e-10 -3.22468e-08 3.22477e-08
1301.05 1748.37 1.05742e-08 -1.06658e-07 1.07181e-07
1298.34 1749.94 -2.34499e-09 -3.5332e-08 3.54097e-08
1301.14 1747.17 -1.70633e-09 -1.28689e-07 1.287e-07
1300.86 1748.98 9.19544e-09 -7.4671e-08 7.52351e-08
1297.74 1749.95 4.57353e-10 -3.43823e-08 3.43854e-08
1296.7 1748.15 -1.20356e-08 -1.30424e-07 1.30978e-07
1296.91 1748.88 -2.34175e-08 -8.20411e-08 8.53177e-08
1296.41 1746.59 3.59989e-09 -7.00029e-08 7.00954e-08
1301.14 1747.93 1.16979e-09 -1.19801e-07 1.19807e-07
1296.4 1747.17 -3.9434e-10 -7.07087e-08 7.07098e-08
1296.67 1747.27 7.43124e-09 -1.49903e-07 1.50087e-07
1297.38 1749.75 4.75265e-10 -3.18223e-08 3.18259e-08
1296.88 1748.91 -1.82564e-08 -8.22098e-08 8.42125e-08
1297.61 1749.8 -5.69734e-09 -4.54842e-08 4.58396e-08
1296.71 1748.3 -1.42375e-08 -1.18338e-07 1.19192e-07
1300.2 1749.71 7.37633e-09 -5.76649e-08 5.81347e-08
1301 1747.58 -3.61487e-09 -1.51463e-07 1.51506e-07
1299.66 1749.97 3.96046e-09 -4.24051e-08 4.25897e-08
1297.45 1749.45 -1.07156e-08 -5.17142e-08 5.28127e-08
1301.19 1747.04 -1.18562e-09 -1.17009e-07 1.17015e-07
1297.63 1749.57 -8.57777e-09 -3.54254e-08 3.64491e-08
1300.58 1749.37 1.23135e-08 -6.24673e-08 6.36694e-08
1301.24 1746.34 -1.35166e-09 -1.00775e-07 1.00784e-07
1297.26 1749.34 -1.93858e-08 -5.59545e-08 5.92175e-08
1297.08 1749.22 -1.93554e-08 -6.51511e-08 6.79654e-08
1300.16 1749.81 -1.49763e-09 -3.34333e-08 3.34668e-08
1299.4 1750.01 3.34697e-09 -4.06073e-08 4.0745e-08
1301.09 1748.22 9.12556e-09 -1.10589e-07 1.10964e-07
1301.07 1747.32 -3.5341e-09 -1.48664e-07 1.48706e-07
1298.69 1750 -1.07641e-09 -3.22346e-08 3.22525e-08
1296.48 1747.93 -1.29302e-10 -1.00723e-07 1.00724e-07
1296.49 1745.14 6.916e-10 -6.25974e-08 6.26012e-08
1301.21 1745.18 3.79954e-09 -7.29388e-08 7.30377e-08
1296.83 1748.59 -2.45931e-08 -9.37043e-08 9.68778e-08
1297.71 1749.65 -8.88436e-09 -4.53268e-08 4.61893e-08
1296.5 1745.47 -1.13186e-09 -8.84759e-08 8.84832e-08
1299.05 1749.95 8.6937e-10 -2.98549e-08 2.98675e-08
1300.44 1749.21 1.63327e-08 -5.18932e-08 5.44028e-08
1299.24 1749.98 1.97267e-09 -3.57278e-08 3.57822e-08
1297.23 1749.63 -3.41662e-09 -4.22636e-08 4.24015e-08
1296.58 1746.61 6.48025e-09 -1.45377e-07 1.45522e-07
1301.1 1746.28 -3.76995e-09 -1.33226e-07 1.3328e-07
1296.81 1749 -1.08103e-08 -6.63755e-08 6.725e-08
1301.07 1747.46 -3.7829e-09 -1.43981e-07 1.4403e-07
1296.53 1745.6 2.50486e-09 -1.07035e-07 1.07064e-07
1301.02 1748.52 1.14976e-08 -1.01822e-07 1.0247e-07
1296.61 1746.25 3.15533e-09 -1.46732e-07 1.46766e-07
1296.67 1747.19 7.77654e-09 -1.5462e-07 1.54815e-07
1301.29 1746.04 7.88442e-09 -6.05781e-08 6.10891e-08
1301.14 1746.39 -9.60259e-10 -1.21823e-07 1.21827e-07
1296.47 1746.81 4.77463e-09 -1.11382e-07 1.11485e-07
1296.52 1748.22 -9.05085e-09 -9.78383e-08 9.8256e-08
1296.57 1748.05 -5.56888e-09 -1.17109e-07 1.17241e-07
1299.79 1750.02 -1.24414e-09 -3.35043e-08 3.35274e-08
1296.66 1748.7 -1.53549e-08 -8.00218e-08 8.14816e-08
1296.5 1746.48 8.62601e-09 -1.28169e-07 1.28459e-07
1301.23 1746.2 -1.0548e-09 -9.94279e-08 9.94334e-08
1300.83 1748.61 2.45406e-08 -9.97774e-08 1.02751e-07
1296.72 1748.86 -1.06302e-08 -7.05474e-08 7.13438e-08
1298.02 1749.99 -2.6292e-09 -4.08935e-08 4.09779e-08
1301.27 1746.77 7.28978e-09 -6.173e-08 6.2159e-08
1296.7 1748.7 -1.27962e-08 -8.64159e-08 8.73582e-08
1297.93 1750.03 -3.44173e-10 -3.10285e-08 3.10304e-08
1296.9 1748.77 -2.66671e-08 -8.40649e-08 8.81932e-08
1298.24 1750.06 -2.20516e-09 -3.80988e-08 3.81626e-08
1300.89 1748.91 9.49274e-09 -7.11879e-08 7.18181e-08
1300.83 1748.95 1.46628e-08 -7.88025e-08 8.0155e-08
1296.79 1744.91 -3.15548e-09 -3.3444e-08 3.35925e-08
1299.2 1749.95 1.53309e-09 -3.27597e-08 3.27955e-08
1301.11 1748.01 2.43873e-09 -1.21996e-07 1.2202e-07
1300.4 1749.62 3.31849e-09 -3.76804e-08 3.78262e-08
1300.07 1749.61 7.5066e-09 -5.21565e-08 5.2694e-08
1301.06 1748.03 5.83221e-09 -1.24704e-07 1.24841e-07
1296.52 1745.83 3.84977e-09 -1.17623e-07 1.17686e-07
1296.42 1746.18 -1.75823e-09 -7.85162e-08 7.85359e-08
1297.93 1749.87 -5.36937e-09 -4.20271e-08 4.23687e-08
1300.93 1748.52 1.90977e-08 -1.03818e-07 1.0556e-07
1300.8 1748.68 1.99579e-08 -8.55757e-08 8.78721e-08
1300.75 1748.77 2.59552e-08 -8.92406e-08 9.29384e-08
1298.86 1750.13 2.7495e-10 -3.88645e-08 3.88655e-08
1297.03 1749.04 -2.15069e-08 -7.29955e-08 7.60979e-08
1296.49 1746.3 7.69016e-09 -1.24522e-07 1.2476e-07
1301.01 1746.12 -4.57784e-10 -1.44329e-07 1.4433e-07
1296.58 1744.96 -6.39993e-09 -5.35657e-08 5.39466e-08
1296.54 1747.8 3.31421e-09 -1.20722e-07 1.20768e-07
1296.68 1746.37 6.53288e-09 -1.56299e-07 1.56436e-07
1296.6 1748 -1.52577e-09 -1.26872e-07 1.26881e-07
1301.05 1747.6 -3.95882e-09 -1.47271e-07 1.47325e-07
1296.51 1744.9 -4.14666e-09 -3.00903e-08 3.03747e-08
1300.06 1749.65 9.76435e-09 -5.12552e-08 5.2177e-08
1300.35 1749.68 4.93852e-10 -4.30531e-08 4.30559e-08
1301.17 1748.35 7.93949e-09 -7.90517e-08 7.94494e-08
1296.69 1745.4 2.45948e-10 -1.14136e-07 1.14136e-07
1298.91 1749.93 1.02154e-10 -2.68658e-08 2.6866e-08
1300.97 1748.06 9.69888e-09 -1.32467e-07 1.32821e-07
1300.98 1745.03 2.26622e-09 -5.22654e-08 5.23146e-08
1296.42 1745.88 4.93786e-09 -9.11842e-08 9.13178e-08
1301.02 1746 -9.3839e-10 -1.39933e-07 1.39936e-07
1300.71 1749.3 5.31026e-09 -5.12073e-08 5.14819e-08
1296.41 1746.51 6.34438e-09 -1.16045e-07 1.16218e-07
1301.24 1746.92 -4.98808e-09 -1.00792e-07 1.00916e-07
1301.02 1745.94 -3.58121e-09 -1.39201e-07 1.39247e-07
1300.82 1749.17 1.1045e-09 -4.28316e-08 4.28458e-08
1299.98 1749.89 4.53223e-09 -5.02259e-08 5.04299e-08
1296.76 1744.94 -5.03437e-09 -5.12937e-08 5.15402e-08
1300.65 1748.94 2.34506e-08 -8.1598e-08 8.49009e-08
1296.5 1747.66 6.14708e-09 -1.15055e-07 1.15219e-07
1297.4 1749.4 -1.5419e-08 -4.74991e-08 4.9939e-08
1296.63 1745.65 4.65569e-09 -1.26427e-07 1.26513e-07
1296.59 1745.14 -1.69731e-09 -8.12558e-08 8.12735e-08
1297.72 1749.89 -4.9646e-09 -4.21161e-08 4.24077e-08
1297.2 1749.39 -1.51312e-08 -5.61458e-08 5.8149e-08
1297.27 1749.45 -1.61568e-08 -5.4199e-08 5.65559e-08
1298.81 1749.98 2.6402e-10 -3.50464e-08 3.50473e-08
1296.66 1748.32 -1.35493e-08 -1.11783e-07 1.12601e-07
1301.15 1745.25 1.48069e-09 -7.5292e-08 7.53066e-08
1301.27 1747.35 -1.82939e-09 -9.76172e-08 9.76344e-08
1298.96 1750.05 5.26548e-10 -4.37458e-08 4.3749e-08
1301.14 1747.88 3.78905e-09 -1.16044e-07 1.16106e-07
1298.72 1750.21 -2.06178e-10 -3.11777e-08 3.11784e-08
1296.49 1745.15 -3.22396e-09 -6.28025e-08 6.28852e-08
1297.71 1749.76 -7.70233e-09 -4.51951e-08 4.58467e-08
1299.81 1749.71 2.61917e-09 -3.38143e-08 3.39156e-08
1300.47 1749.2 1.69808e-08 -6.41256e-08 6.63358e-08
1299.58 1749.94 4.4141e-09 -4.41932e-08 4.44131e-08
1296.92 1748.79 -1.85963e-08 -8.46741e-08 8.66922e-08
1297.2 1749.37 -1.60551e-08 -5.81095e-08 6.02866e-08
1297.77 1749.73 -7.17418e-09 -4.19239e-08 4.25333e-08
1301.16 1745.8 7.65704e-10 -1.20821e-07 1.20823e-07
1301.14 1745.94 -3.24659e-09 -1.23347e-07 1.2339e-07
1296.59 1747.61 8.71623e-09 -1.37418e-07 1.37694e-07
1300.27 1749.39 1.51271e-08 -5.71362e-08 5.91048e-08
1299.95 1749.93 -3.45714e-10 -3.19698e-08 3.19717e-08
1296.5 1747.65 7.02145e-09 -1.18366e-07 1.18575e-07
1301.14 1745.51 -2.9203e-10 -1.07596e-07 1.07597e-07
1296.4 1747.71 1.40841e-09 -6.94792e-08 6.94934e-08
1301.27 1747.46 7.48195e-09 -5.84607e-08 5.89375e-08
1301.13 1748.57 6.14812e-10 -8.11906e-08 8.11929e-08
1297.86 1749.94 -2.91355e-09 -4.27925e-08 4.28915e-08
1300.97 1748.93 2.27996e-09 -4.68023e-08 4.68578e-08
1299.07 1750.04 1.28121e-09 -3.77461e-08 3.77678e-08
1301.08 1746.8 -1.49127e-09 -1.45459e-07 1.45467e-07
1296.67 1747.58 6.46179e-09 -1.4714e-07 1.47282e-07
1301.26 1747.91 2.95537e-09 -7.65061e-08 7.65632e-08
1300.69 1748.9 2.24935e-08 -8.60918e-08 8.89817e-08
1298.93 1750.21 1.26507e-10 -3.52625e-08 3.52627e-08
1298.09 1749.9 -4.16283e-09 -3.73549e-08 3.75861e-08
1298.41 1750.02 -2.44549e-09 -3.86077e-08 3.86851e-08
1301.2 1746.8 -4.11166e-09 -1.12673e-07 1.12748e-07
1297.82 1750 -3.64361e-10 -2.9576e-08 2.95782e-08
1300.2 1749.7 8.6201e-09 -5.74678e-08 5.81107e-08
1299.74 1749.79 4.36705e-09 -4.64524e-08 4.66572e-08
1296.41 1746.87 8.16796e-09 -7.20076e-08 7.24694e-08
1296.6 1747.97 -3.38291e-09 -1.2476e-07 1.24806e-07
1300.99 1748.31 1.20246e-08 -1.17705e-07 1.18318e-07
1301.28 1745.95 -1.12876e-09 -6.41153e-08 6.41253e-08
1301.15 1747.38 -1.21363e-09 -1.27502e-07 1.27508e-07
1296.7 1748.17 -1.42516e-08 -1.27911e-07 1.28703e-07
1296.58 1747.01 6.37962e-09 -1.38607e-07 1.38754e-07
1296.43 1745.38 -3.85722e-09 -5.53448e-08 5.54791e-08
1299.38 1749.97 2.93842e-09 -3.84791e-08 3.85911e-08
1296.62 1747.55 5.70051e-09 -1.41938e-07 1.42052e-07
1298.65 1750.02 -9.71791e-10 -3.66132e-08 3.66261e-08
1296.69 1745.4 5.2347e-10 -1.10073e-07 1.10074e-07
1301.12 1746.04 -3.64061e-09 -1.31029e-07 1.31079e-07
1296.53 1748.34 -8.93129e-09 -8.78331e-08 8.82861e-08
1300.3 1749.65 7.47493e-09 -5.80169e-08 5.84965e-08
1296.55 1747.37 7.22053e-09 -1.30238e-07 1.30438e-07
1296.62 1746.95 6.6956e-09 -1.4519e-07 1.45345e-07
1296.61 1746.98 5.32117e-09 -1.47948e-07 1.48044e-07
1299.68 1749.82 3.79767e-09 -4.29627e-08 4.31302e-08
1296.44 1744.9 -8.09846e-09 -3.9136e-08 3.99652e-08
1297.03 1748.97 -2.72242e-08 -6.97836e-08 7.4906e-08
1296.41 1746.34 3.51556e-09 -6.10943e-08 6.11954e-08
1299.66 1750.06 -5.54604e-10 -3.42405e-08 3.4245e-08
1301.27 1746.91 -1.77133e-09 -6.5862e-08 6.58858e-08
1296.6 1746.26 5.39007e-09 -1.51361e-07 1.51457e-07
1300.12 1749.61 9.83906e-09 -5.51622e-08 5.60328e-08
1301.18 1747.36 -1.8399e-09 -1.23988e-07 1.24002e-07
1298.81 1749.92 -3.23653e-10 -2.8262e-08 2.82639e-08
1300.83 1749.02 9.38779e-09 -6.88494e-08 6.94864e-08
1299.97 1749.93 3.48581e-09 -5.07122e-08 5.08319e-08
1298.13 1749.82 -1.82487e-09 -3.78798e-08 3.79237e-08
1301.01 1747.45 -2.7714e-09 -1.56332e-07 1.56356e-07
1299.2 1749.95 1.6272e-09 -3.26824e-08 3.27229e-08
1298.18 1749.94 -3.23435e-09 -4.3206e-08 4.33269e-08
1296.83 1745.07 2.51852e-09 -7.50072e-08 7.50495e-08
1296.66 1748.88 -2.07014e-09 -4.70216e-08 4.70671e-08
1300.97 1744.97 3.03548e-09 -5.46397e-08 5.47239e-08
1296.69 1748.46 -1.59833e-08 -1.04133e-07 1.05352e-07
1296.55 1745.85 1.09975e-08 -1.25139e-07 1.25621e-07
1297 1749.4 -4.40216e-09 -3.46741e-08 3.49524e-08
1301.04 1747.76 -4.22267e-09 -1.39955e-07 1.40018e-07
1296.87 1748.7 -2.58932e-08 -8.88655e-08 9.2561e-08
1301.28 1746.78 7.41925e-09 -6.61989e-08 6.66134e-08
1301.21 1746.62 -6.83392e-09 -1.09774e-07 1.09986e-07
1301.1 1747.53 -2.10981e-09 -1.42235e-07 1.42251e-07
1301.3 1745.51 -7.30327e-09 -5.5136e-08 5.56176e-08
1301.28 1746.98 -3.05172e-09 -9.67903e-08 9.68384e-08
1299.57 1749.8 1.54906e-09 -2.90788e-08 2.912e-08
1296.79 1748.53 -1.6107e-08 -1.00684e-07 1.01964e-07
1296.63 1748.31 -1.06734e-08 -1.11089e-07 1.11601e-07
1297.87 1750.01 4.32612e-10 -2.99877e-08 2.99909e-08
1301.02 1745.3 4.13652e-11 -1.00299e-07 1.00299e-07
1296.57 1745.18 -1.7584e-09 -7.84069e-08 7.84266e-08
1298.45 1750.08 -2.09739e-09 -3.87225e-08 3.87792e-08
1301.29 1745.91 5.29196e-09 -8.28575e-08 8.30263e-08
1301.09 1745.65 -1.59528e-09 -1.23073e-07 1.23083e-07
1299.43 1749.85 1.48734e-09 -2.54641e-08 2.55075e-08
1301.11 1748.6 5.64883e-09 -4.92768e-08 4.95995e-08
1296.85 1744.96 -2.71367e-09 -5.8139e-08 5.82023e-08
1296.86 1749.06 -1.08697e-08 -6.92372e-08 7.00853e-08
1297.56 1749.69 -8.48646e-09 -4.70891e-08 4.78477e-08
1296.68 1745.54 3.29407e-09 -1.25415e-07 1.25459e-07
1301.11 1748.54 7.33807e-09 -8.43165e-08 8.46353e-08
1300.35 1749.5 1.43916e-08 -5.06799e-08 5.26837e-08
1296.89 1749.24 -3.10694e-09 -3.36697e-08 3.38128e-08
1297.03 1749.15 -1.98035e-08 -6.602e-08 6.89262e-08
1297.57 1749.79 -4.69716e-09 -4.29273e-08 4.31835e-08
1300.02 1749.64 1.15799e-08 -4.0099e-08 4.17376e-08
1301.01 1748.68 9.44781e-09 -8.05368e-08 8.10891e-08
1298.19 1749.88 -3.53149e-09 -3.83192e-08 3.84816e-08
1297.72 1749.72 -7.17027e-09 -4.46959e-08 4.52674e-08
1301.1 1747.38 -4.50217e-09 -1.4218e-07 1.42251e-07
1296.6 1748.67 -6.15229e-09 -6.47656e-08 6.50571e-08
1296.48 1745.36 -2.00153e-09 -7.60213e-08 7.60476e-08
1296.48 1745.57 2.19722e-09 -9.12557e-08 9.12822e-08
1300.12 1749.5 1.23244e-08 -3.51147e-08 3.72147e-08
1296.96 1748.87 -2.34037e-08 -7.3331e-08 7.69751e-08
1298.16 1750.1 7.54785e-10 -3.51414e-08 3.51495e-08
1296.77 1745.04 -2.32595e-09 -6.63571e-08 6.63978e-08
1296.66 1747.87 3.03293e-10 -1.34884e-07 1.34885e-07
1301.13 1745.57 -1.71857e-09 -1.14063e-07 1.14076e-07
