x z sxx syy szz sxy sxz syz
1292.22 1733.71 -1.17826e+06 -1.26219e+06 -2.2105e+06 -246261 -369811 54229.2
1292.22 1733.72 -1.17649e+06 -1.26186e+06 -2.20806e+06 -246130 -369928 54116.7
1292.22 1733.72 -1.17449e+06 -1.26083e+06 -2.20456e+06 -245989 -369968 53957.8
1292.21 1733.73 -1.17226e+06 -1.2597e+06 -2.2011e+06 -245951 -369989 53815.4
1292.21 1733.73 -1.16942e+06 -1.25823e+06 -2.19661e+06 -245713 -370155 53644.8
1291.81 1732.94 -1.19139e+06 -1.27513e+06 -2.23157e+06 -247686 -370738 54599.9
1291.8 1732.95 -1.189e+06 -1.27442e+06 -2.22821e+06 -247412 -370867 54520.6
1291.8 1732.95 -1.18699e+06 -1.27344e+06 -2.22482e+06 -247329 -371067 54369.4
1291.8 1732.96 -1.18467e+06 -1.27243e+06 -2.22124e+06 -247182 -371041 54209.9
1291.8 1732.97 -1.18257e+06 -1.27173e+06 -2.21851e+06 -247233 -371233 54081
1291.37 1732.14 -1.20366e+06 -1.28744e+06 -2.2509e+06 -249016 -371713 54998
1291.37 1732.14 -1.20207e+06 -1.28721e+06 -2.24853e+06 -248899 -371818 54896.8
1291.37 1732.15 -1.20005e+06 -1.28623e+06 -2.24497e+06 -248715 -371826 54794.9
1291.37 1732.15 -1.1984e+06 -1.28585e+06 -2.24272e+06 -248854 -372047 54652.2
1291.37 1732.16 -1.19634e+06 -1.2849e+06 -2.23935e+06 -248709 -372008 54501.4
1290.92 1731.29 -1.21832e+06 -1.30194e+06 -2.27376e+06 -250658 -372839 55469.2
1290.92 1731.3 -1.21628e+06 -1.30119e+06 -2.27077e+06 -250645 -372888 55331.1
1290.92 1731.3 -1.21408e+06 -1.29998e+06 -2.26697e+06 -250468 -372815 55187.3
1290.91 1731.31 -1.2127e+06 -1.3001e+06 -2.26554e+06 -250443 -372949 55140.9
1290.91 1731.31 -1.21025e+06 -1.29915e+06 -2.2619e+06 -250308 -373062 55037.8
1290.44 1730.41 -1.23234e+06 -1.31495e+06 -2.29463e+06 -252269 -373722 55912.8
1290.44 1730.41 -1.23125e+06 -1.31619e+06 -2.2949e+06 -252327 -373998 55895.3
1290.44 1730.41 -1.22892e+06 -1.31496e+06 -2.29127e+06 -252127 -373956 55794.2
1290.44 1730.42 -1.22659e+06 -1.31416e+06 -2.28795e+06 -252026 -374016 55689.8
1290.44 1730.42 -1.22478e+06 -1.31357e+06 -2.28532e+06 -252003 -374022 55571.3
1289.94 1729.48 -1.2463e+06 -1.33097e+06 -2.31824e+06 -253892 -375013 56496.6
1289.94 1729.48 -1.24587e+06 -1.33233e+06 -2.31884e+06 -254036 -375233 56509.8
1289.94 1729.48 -1.24363e+06 -1.33156e+06 -2.31559e+06 -253954 -375257 56373.9
1289.94 1729.48 -1.24183e+06 -1.33139e+06 -2.31314e+06 -253932 -375324 56304.6
1297.22 1742.34 -1.05692e+06 -1.13972e+06 -2.01451e+06 -229442 -359965 50643
1297.22 1742.36 -1.05492e+06 -1.13892e+06 -2.01191e+06 -229321 -360091 50519.8
1297.22 1742.37 -1.05315e+06 -1.13842e+06 -2.00962e+06 -229063 -360200 50420
1297.21 1742.39 -1.05183e+06 -1.13848e+06 -2.0081e+06 -229195 -360408 50275
1297.2 1742.41 -1.05036e+06 -1.13847e+06 -2.00677e+06 -229167 -360622 50197.1
1297.07 1742.01 -1.06149e+06 -1.14428e+06 -2.02218e+06 -230131 -360426 50756.9
1297.07 1742.02 -1.05967e+06 -1.14369e+06 -2.01949e+06 -229974 -360517 50640.2
1297.06 1742.04 -1.05798e+06 -1.14304e+06 -2.01711e+06 -229912 -360602 50501.2
1297.06 1742.06 -1.05601e+06 -1.14267e+06 -2.015e+06 -229813 -360811 50371
1297.05 1742.07 -1.05468e+06 -1.14266e+06 -2.01378e+06 -229853 -361020 50264.7
1296.9 1741.66 -1.06556e+06 -1.14834e+06 -2.02843e+06 -230679 -360745 50842.9
1296.9 1741.67 -1.064e+06 -1.14786e+06 -2.02629e+06 -230614 -360883 50723.6
1296.9 1741.69 -1.06338e+06 -1.14882e+06 -2.02666e+06 -230617 -361206 50726
1296.89 1741.7 -1.06094e+06 -1.14785e+06 -2.02324e+06 -230400 -361240 50543.2
1296.89 1741.72 -1.05923e+06 -1.14715e+06 -2.02096e+06 -230411 -361369 50434.4
1296.73 1741.29 -1.07154e+06 -1.15454e+06 -2.03862e+06 -231428 -361308 51024
1296.73 1741.3 -1.07001e+06 -1.15406e+06 -2.03672e+06 -231332 -361445 50965.7
1296.73 1741.32 -1.06764e+06 -1.15305e+06 -2.03345e+06 -231178 -361605 50868.7
1296.72 1741.33 -1.0658e+06 -1.15251e+06 -2.03106e+06 -231035 -361697 50737.2
1296.72 1741.35 -1.06438e+06 -1.15254e+06 -2.02977e+06 -231047 -361931 50633.2
1296.55 1740.9 -1.07611e+06 -1.15918e+06 -2.04624e+06 -232077 -361704 51171
1296.55 1740.92 -1.07451e+06 -1.15869e+06 -2.04424e+06 -231894 -361861 51113.8
1296.55 1740.93 -1.07259e+06 -1.15797e+06 -2.04164e+06 -231835 -361990 51007.4
1296.54 1740.95 -1.07084e+06 -1.15761e+06 -2.03961e+06 -231719 -362194 50943.5
1296.54 1740.96 -1.06922e+06 -1.1574e+06 -2.03749e+06 -231761 -362377 50766
1296.37 1740.5 -1.08318e+06 -1.16637e+06 -2.05857e+06 -233098 -362395 51444.9
1296.36 1740.51 -1.08061e+06 -1.16501e+06 -2.05452e+06 -232840 -362396 51319.8
1296.36 1740.52 -1.07908e+06 -1.16474e+06 -2.05251e+06 -232731 -362589 51235.4
1296.36 1740.54 -1.07732e+06 -1.1641e+06 -2.05014e+06 -232768 -362789 51084.3
1296.35 1740.55 -1.07567e+06 -1.16368e+06 -2.04783e+06 -232736 -362978 50953.4
1296.17 1740.07 -1.0887e+06 -1.17188e+06 -2.06716e+06 -233818 -362862 51613.4
1296.17 1740.08 -1.08701e+06 -1.17138e+06 -2.06498e+06 -233674 -362980 51510.8
1296.16 1740.1 -1.08577e+06 -1.17168e+06 -2.06381e+06 -233707 -363259 51451.3
1296.16 1740.11 -1.0839e+06 -1.17087e+06 -2.06082e+06 -233624 -363380 51299.3
1296.15 1740.12 -1.08125e+06 -1.16929e+06 -2.05694e+06 -233524 -363519 51142
1295.96 1739.62 -1.09531e+06 -1.17817e+06 -2.07728e+06 -234670 -363393 51827
1295.96 1739.63 -1.09348e+06 -1.17812e+06 -2.07532e+06 -234562 -363602 51711
1295.96 1739.65 -1.09199e+06 -1.17803e+06 -2.07363e+06 -234543 -363802 51603.4
1295.95 1739.66 -1.09029e+06 -1.1773e+06 -2.07159e+06 -234568 -363985 51519.5
1295.95 1739.67 -1.08795e+06 -1.17589e+06 -2.0681e+06 -234507 -364108 51361.5
1295.74 1739.15 -1.10196e+06 -1.18522e+06 -2.08797e+06 -235426 -363959 52061.2
1295.74 1739.16 -1.10015e+06 -1.18492e+06 -2.08592e+06 -235496 -364181 51910.7
1295.74 1739.18 -1.0988e+06 -1.18471e+06 -2.0843e+06 -235467 -364387 51797.7
1295.73 1739.19 -1.09665e+06 -1.18375e+06 -2.08185e+06 -235494 -364600 51705.3
1295.73 1739.2 -1.09431e+06 -1.18215e+06 -2.07857e+06 -235564 -364738 51581.4
1295.51 1738.66 -1.10904e+06 -1.19255e+06 -2.09962e+06 -236473 -364614 52258.8
1295.51 1738.67 -1.10697e+06 -1.19162e+06 -2.09653e+06 -236442 -364762 52104.7
1295.51 1738.68 -1.1047e+06 -1.19019e+06 -2.0931e+06 -236294 -364834 51979.6
1295.51 1738.69 -1.10208e+06 -1.18861e+06 -2.08971e+06 -236262 -364970 51827
1295.5 1738.71 -1.09962e+06 -1.18725e+06 -2.08711e+06 -236392 -365233 51744.8
1295.27 1738.14 -1.116e+06 -1.19987e+06 -2.11164e+06 -237483 -365169 52553.5
1295.27 1738.15 -1.11283e+06 -1.19791e+06 -2.10683e+06 -237166 -365294 52398.6
1295.27 1738.16 -1.11077e+06 -1.1968e+06 -2.10397e+06 -237122 -365424 52252.9
1295.27 1738.17 -1.10844e+06 -1.19544e+06 -2.10101e+06 -237108 -365627 52129.6
1295.26 1738.19 -1.106e+06 -1.19405e+06 -2.09826e+06 -237117 -365860 52015.4
1295.02 1737.59 -1.12328e+06 -1.20741e+06 -2.12377e+06 -238361 -365690 52847.3
1295.02 1737.61 -1.12063e+06 -1.20605e+06 -2.12014e+06 -238237 -365990 52719.2
1295.02 1737.62 -1.11751e+06 -1.20415e+06 -2.11569e+06 -237978 -366066 52553.8
1295.01 1737.63 -1.11477e+06 -1.20257e+06 -2.11214e+06 -237833 -366197 52419.9
1295.01 1737.64 -1.11237e+06 -1.20088e+06 -2.10911e+06 -237905 -366371 52288
1294.76 1737.02 -1.1307e+06 -1.21554e+06 -2.13728e+06 -239390 -366201 53139.2
1294.76 1737.03 -1.12762e+06 -1.21374e+06 -2.13285e+06 -239316 -366559 52962.7
1294.75 1737.04 -1.12562e+06 -1.21277e+06 -2.13036e+06 -239252 -366730 52847.4
1294.75 1737.05 -1.12333e+06 -1.21172e+06 -2.12746e+06 -239088 -366878 52743.9
1294.74 1737.07 -1.11957e+06 -1.2088e+06 -2.12131e+06 -238715 -366941 52544.4
1294.48 1736.42 -1.13739e+06 -1.22286e+06 -2.1489e+06 -240303 -366854 53394.6
1294.48 1736.43 -1.13538e+06 -1.22192e+06 -2.14601e+06 -240192 -367065 53257.9
1294.47 1736.44 -1.13321e+06 -1.22133e+06 -2.14401e+06 -240134 -367360 53182
1294.47 1736.45 -1.13171e+06 -1.22103e+06 -2.14216e+06 -240145 -367628 53063.7
1294.47 1736.46 -1.12974e+06 -1.21996e+06 -2.13942e+06 -240225 -367810 52883.3
1294.19 1735.79 -1.14731e+06 -1.23264e+06 -2.1648e+06 -241518 -367588 53699.9
1294.18 1735.8 -1.14461e+06 -1.23143e+06 -2.16112e+06 -241477 -367788 53524.6
1294.18 1735.81 -1.14224e+06 -1.23047e+06 -2.15813e+06 -241385 -368081 53374.1
1294.18 1735.82 -1.14103e+06 -1.23088e+06 -2.15768e+06 -241385 -368368 53346.8
1294.18 1735.83 -1.13886e+06 -1.22943e+06 -2.15376e+06 -241254 -368430 53170.9
1293.88 1735.13 -1.15697e+06 -1.24317e+06 -2.18189e+06 -242825 -368486 54025.3
1293.88 1735.14 -1.15459e+06 -1.24239e+06 -2.179e+06 -242649 -368627 53919.6
1293.88 1735.15 -1.15248e+06 -1.24154e+06 -2.17597e+06 -242592 -368767 53783.8
1293.87 1735.16 -1.15127e+06 -1.24189e+06 -2.1749e+06 -242507 -369111 53737.7
1293.87 1735.17 -1.15003e+06 -1.24181e+06 -2.17333e+06 -242480 -369308 53650.1
1293.56 1734.44 -1.16796e+06 -1.25483e+06 -2.20056e+06 -244013 -369447 54441.1
1293.56 1734.45 -1.16638e+06 -1.25424e+06 -2.1982e+06 -243917 -369551 54340
1293.55 1734.45 -1.16457e+06 -1.25459e+06 -2.19661e+06 -243988 -369930 54258.1
1293.55 1734.46 -1.16181e+06 -1.25285e+06 -2.19217e+06 -243820 -369979 54067.1
1293.55 1734.47 -1.16045e+06 -1.25279e+06 -2.19042e+06 -243684 -370087 53990.7
1293.22 1733.71 -1.17923e+06 -1.26667e+06 -2.21955e+06 -245249 -370384 54837.5
1293.22 1733.72 -1.17837e+06 -1.26714e+06 -2.21864e+06 -245196 -370589 54804.7
1293.22 1733.72 -1.17699e+06 -1.26684e+06 -2.21669e+06 -245323 -370671 54662.9
1293.21 1733.73 -1.1739e+06 -1.26522e+06 -2.212e+06 -245181 -370879 54485.2
1293.21 1733.73 -1.17185e+06 -1.2648e+06 -2.20972e+06 -245112 -371030 54375.2
1292.86 1732.94 -1.19136e+06 -1.279e+06 -2.23942e+06 -246633 -371350 55231.4
1292.86 1732.95 -1.19e+06 -1.27932e+06 -2.2384e+06 -246619 -371509 55164.1
1292.86 1732.95 -1.18803e+06 -1.27835e+06 -2.23517e+06 -246504 -371576 55023.6
1292.86 1732.96 -1.18603e+06 -1.27754e+06 -2.23206e+06 -246513 -371786 54881.4
1292.86 1732.97 -1.1847e+06 -1.27782e+06 -2.23075e+06 -246534 -371972 54828.1
1292.49 1732.14 -1.20665e+06 -1.29494e+06 -2.26573e+06 -248516 -372773 55791.1
1292.49 1732.14 -1.20467e+06 -1.29379e+06 -2.26205e+06 -248327 -372731 55658.7
1292.49 1732.15 -1.2024e+06 -1.29295e+06 -2.25878e+06 -248167 -372806 55531.8
1292.49 1732.15 -1.20085e+06 -1.2931e+06 -2.25751e+06 -248048 -372935 55480.2
1292.49 1732.16 -1.19877e+06 -1.2925e+06 -2.25469e+06 -247966 -373180 55362.4
1292.1 1731.29 -1.21942e+06 -1.30831e+06 -2.28707e+06 -249791 -373755 56283.4
1292.1 1731.3 -1.21841e+06 -1.30841e+06 -2.28608e+06 -249743 -373845 56256
1292.1 1731.3 -1.21633e+06 -1.30755e+06 -2.2827e+06 -249660 -373927 56122.4
1292.1 1731.31 -1.21482e+06 -1.30746e+06 -2.28034e+06 -249498 -373992 56020.5
1292.1 1731.31 -1.21308e+06 -1.30707e+06 -2.27805e+06 -249374 -374023 55965.3
1291.69 1730.41 -1.2352e+06 -1.32463e+06 -2.31338e+06 -251445 -374965 56950.5
1291.69 1730.41 -1.23253e+06 -1.32287e+06 -2.30848e+06 -251204 -374887 56771.2
1291.69 1730.41 -1.23092e+06 -1.3223e+06 -2.30605e+06 -251162 -374973 56675.5
1291.69 1730.42 -1.22898e+06 -1.32206e+06 -2.30363e+06 -251173 -375112 56594
1291.69 1730.42 -1.22786e+06 -1.32202e+06 -2.30222e+06 -251150 -375152 56533.3
1291.26 1729.48 -1.24764e+06 -1.33843e+06 -2.33344e+06 -252881 -376062 57388.5
1291.26 1729.48 -1.24661e+06 -1.33883e+06 -2.33254e+06 -253052 -376217 57314.9
1291.26 1729.48 -1.24513e+06 -1.33899e+06 -2.3311e+06 -253081 -376344 57267.5
1291.25 1729.48 -1.24447e+06 -1.33968e+06 -2.33004e+06 -253114 -376533 57219.8
1297.58 1742.34 -1.05759e+06 -1.14181e+06 -2.01872e+06 -229143 -360316 50885.9
1297.58 1742.36 -1.056e+06 -1.14125e+06 -2.01638e+06 -229018 -360436 50789.4
1297.57 1742.37 -1.05339e+06 -1.13989e+06 -2.01271e+06 -228901 -360491 50591.9
1297.57 1742.39 -1.05215e+06 -1.14008e+06 -2.01161e+06 -228843 -360679 50478.2
1297.56 1742.41 -1.05111e+06 -1.14033e+06 -2.01044e+06 -228798 -360884 50401.3
1297.45 1742.01 -1.06165e+06 -1.14576e+06 -2.02519e+06 -229748 -360691 50978.5
1297.45 1742.02 -1.06038e+06 -1.14576e+06 -2.02383e+06 -229669 -360848 50890.5
1297.44 1742.04 -1.05919e+06 -1.14617e+06 -2.02304e+06 -229565 -361105 50836.1
1297.44 1742.06 -1.0571e+06 -1.14546e+06 -2.0201e+06 -229349 -361183 50686
1297.43 1742.07 -1.05552e+06 -1.1449e+06 -2.01796e+06 -229467 -361305 50540
1297.31 1741.66 -1.06652e+06 -1.15084e+06 -2.03354e+06 -230362 -361161 51163.8
1297.31 1741.67 -1.06529e+06 -1.1508e+06 -2.03197e+06 -230294 -361331 51063.6
1297.31 1741.69 -1.06378e+06 -1.15066e+06 -2.0306e+06 -230298 -361538 50962.2
1297.3 1741.7 -1.06234e+06 -1.15062e+06 -2.029e+06 -230111 -361678 50855.3
1297.29 1741.72 -1.05965e+06 -1.14924e+06 -2.0251e+06 -230013 -361739 50681.3
1297.17 1741.29 -1.07247e+06 -1.15707e+06 -2.04342e+06 -231073 -361673 51342
1297.17 1741.3 -1.07032e+06 -1.1558e+06 -2.04005e+06 -230930 -361753 51199.8
1297.16 1741.32 -1.06864e+06 -1.15567e+06 -2.03855e+06 -230813 -361965 51130.2
1297.16 1741.33 -1.06683e+06 -1.15519e+06 -2.03637e+06 -230735 -362091 50998.1
1297.15 1741.35 -1.06517e+06 -1.15467e+06 -2.03423e+06 -230672 -362263 50899.2
1297.02 1740.9 -1.07752e+06 -1.16199e+06 -2.05175e+06 -231857 -362091 51459.5
1297.02 1740.92 -1.07591e+06 -1.16153e+06 -2.04953e+06 -231552 -362215 51409.5
1297.01 1740.93 -1.07379e+06 -1.16065e+06 -2.04667e+06 -231427 -362347 51290.2
1297.01 1740.95 -1.0719e+06 -1.16001e+06 -2.04424e+06 -231344 -362510 51179.6
1297 1740.96 -1.07e+06 -1.15955e+06 -2.04216e+06 -231316 -362701 51045.6
1296.86 1740.5 -1.08352e+06 -1.168e+06 -2.06203e+06 -232672 -362646 51676.1
1296.86 1740.51 -1.08106e+06 -1.16688e+06 -2.05828e+06 -232184 -362692 51585.2
1296.85 1740.52 -1.08005e+06 -1.16716e+06 -2.05748e+06 -232119 -362899 51523
1296.85 1740.54 -1.07763e+06 -1.16591e+06 -2.05413e+06 -232079 -363048 51383.5
1296.84 1740.55 -1.07597e+06 -1.16561e+06 -2.0518e+06 -232068 -363235 51239.5
1296.69 1740.07 -1.08994e+06 -1.17463e+06 -2.07309e+06 -233444 -363259 51906.9
1296.69 1740.08 -1.08858e+06 -1.1746e+06 -2.07124e+06 -233404 -363428 51831.7
1296.69 1740.1 -1.08747e+06 -1.17503e+06 -2.0706e+06 -233193 -363716 51800.2
1296.68 1740.11 -1.08488e+06 -1.17351e+06 -2.06647e+06 -233058 -363766 51610.5
1296.68 1740.12 -1.08255e+06 -1.17219e+06 -2.06278e+06 -233043 -363859 51450.8
1296.52 1739.62 -1.0964e+06 -1.18148e+06 -2.08382e+06 -234102 -363857 52190.5
1296.52 1739.63 -1.09461e+06 -1.18104e+06 -2.08158e+06 -234127 -364079 52057.2
1296.51 1739.65 -1.09295e+06 -1.18051e+06 -2.07917e+06 -233972 -364157 51940.7
1296.51 1739.66 -1.09155e+06 -1.18026e+06 -2.07766e+06 -234064 -364397 51812.5
1296.5 1739.67 -1.08972e+06 -1.17956e+06 -2.07517e+06 -233979 -364586 51723.1
1296.34 1739.15 -1.1047e+06 -1.18984e+06 -2.0974e+06 -235061 -364501 52511.9
1296.34 1739.16 -1.10247e+06 -1.18911e+06 -2.09449e+06 -234961 -364774 52338
1296.33 1739.18 -1.09987e+06 -1.18738e+06 -2.09028e+06 -234924 -364791 52151.1
1296.33 1739.19 -1.0977e+06 -1.18612e+06 -2.08698e+06 -234938 -364888 52002.1
1296.32 1739.2 -1.09521e+06 -1.18499e+06 -2.08398e+06 -234817 -365078 51880.5
1296.14 1738.66 -1.11209e+06 -1.19755e+06 -2.10967e+06 -235984 -365207 52758
1296.14 1738.67 -1.10903e+06 -1.19558e+06 -2.10482e+06 -235704 -365255 52564.5
1296.14 1738.68 -1.10656e+06 -1.19408e+06 -2.10084e+06 -235790 -365379 52353.2
1296.14 1738.69 -1.10388e+06 -1.19232e+06 -2.09702e+06 -235653 -365461 52230.1
1296.13 1738.71 -1.10111e+06 -1.19092e+06 -2.09401e+06 -235738 -365657 52100
1295.94 1738.14 -1.11866e+06 -1.20431e+06 -2.1204e+06 -236814 -365638 53019.3
1295.94 1738.15 -1.116e+06 -1.20279e+06 -2.11653e+06 -236844 -365955 52788.4
1295.94 1738.16 -1.11363e+06 -1.20133e+06 -2.11293e+06 -236720 -366035 52631.4
1295.94 1738.17 -1.11131e+06 -1.20042e+06 -2.11016e+06 -236725 -366273 52502.6
1295.93 1738.19 -1.10801e+06 -1.19797e+06 -2.10556e+06 -236666 -366380 52338.1
1295.73 1737.59 -1.12552e+06 -1.21151e+06 -2.13238e+06 -237702 -366248 53286.3
1295.73 1737.61 -1.12198e+06 -1.20908e+06 -2.12658e+06 -237595 -366337 53026.8
1295.73 1737.62 -1.12003e+06 -1.20813e+06 -2.12357e+06 -237537 -366598 52872.8
1295.72 1737.63 -1.11724e+06 -1.20652e+06 -2.11978e+06 -237425 -366723 52737.9
1295.72 1737.64 -1.11478e+06 -1.20501e+06 -2.11688e+06 -237487 -366947 52609.2
1295.51 1737.02 -1.13326e+06 -1.21955e+06 -2.14523e+06 -238714 -366838 53571.2
1295.51 1737.03 -1.13021e+06 -1.21771e+06 -2.14048e+06 -238625 -366947 53362
1295.51 1737.04 -1.12758e+06 -1.2166e+06 -2.13743e+06 -238419 -367261 53229.6
1295.5 1737.05 -1.12577e+06 -1.21607e+06 -2.13579e+06 -238538 -367555 53124.2
1295.5 1737.07 -1.12215e+06 -1.21339e+06 -2.13022e+06 -238375 -367596 52892.4
1295.28 1736.42 -1.14118e+06 -1.22878e+06 -2.16034e+06 -239950 -367652 53862.2
1295.28 1736.43 -1.13896e+06 -1.22779e+06 -2.15724e+06 -239844 -367790 53728.5
1295.27 1736.44 -1.13586e+06 -1.22573e+06 -2.15264e+06 -239691 -368024 53524.6
1295.27 1736.45 -1.13466e+06 -1.22572e+06 -2.15151e+06 -239663 -368260 53459.1
1295.26 1736.46 -1.13161e+06 -1.22374e+06 -2.14708e+06 -239470 -368334 53322.5
1295.03 1735.79 -1.14967e+06 -1.23791e+06 -2.17529e+06 -240893 -368418 54202.9
1295.03 1735.8 -1.1479e+06 -1.23788e+06 -2.17389e+06 -240878 -368682 54134.6
1295.03 1735.81 -1.14504e+06 -1.23624e+06 -2.16961e+06 -240716 -368863 53962.6
1295.02 1735.82 -1.143e+06 -1.23537e+06 -2.16694e+06 -240721 -369055 53785.3
1295.02 1735.83 -1.14097e+06 -1.23435e+06 -2.16399e+06 -240545 -369159 53686.6
1294.77 1735.13 -1.16017e+06 -1.24958e+06 -2.19441e+06 -242209 -369380 54634.6
1294.77 1735.14 -1.1575e+06 -1.24829e+06 -2.19084e+06 -242060 -369451 54498.1
1294.77 1735.15 -1.15519e+06 -1.2474e+06 -2.18764e+06 -241824 -369573 54397.9
1294.77 1735.16 -1.15338e+06 -1.24672e+06 -2.18506e+06 -241799 -369753 54264.3
1294.76 1735.17 -1.15148e+06 -1.24596e+06 -2.18268e+06 -241850 -370025 54134.9
1294.5 1734.44 -1.16982e+06 -1.26005e+06 -2.21115e+06 -243305 -370188 54997.1
1294.5 1734.45 -1.16838e+06 -1.25954e+06 -2.20901e+06 -243204 -370278 54912.6
1294.5 1734.45 -1.1663e+06 -1.25912e+06 -2.20628e+06 -243174 -370488 54811.3
1294.5 1734.46 -1.1637e+06 -1.25751e+06 -2.20171e+06 -242943 -370586 54642.5
1294.5 1734.47 -1.16178e+06 -1.25685e+06 -2.19919e+06 -242827 -370764 54526.5
1294.22 1733.71 -1.18153e+06 -1.27256e+06 -2.23158e+06 -244663 -371194 55485.9
1294.22 1733.72 -1.1796e+06 -1.27189e+06 -2.22853e+06 -244490 -371290 55377.2
1294.22 1733.72 -1.17817e+06 -1.27182e+06 -2.22648e+06 -244356 -371409 55296.2
1294.22 1733.73 -1.17591e+06 -1.27076e+06 -2.22324e+06 -244348 -371485 55147.5
1294.21 1733.73 -1.17392e+06 -1.26994e+06 -2.22031e+06 -244306 -371705 55018.8
1293.92 1732.94 -1.19372e+06 -1.28554e+06 -2.25258e+06 -246181 -372375 55944.2
1293.92 1732.95 -1.19164e+06 -1.28471e+06 -2.24936e+06 -245903 -372408 55831.1
1293.92 1732.95 -1.19007e+06 -1.28433e+06 -2.24701e+06 -245817 -372452 55727.8
1293.92 1732.96 -1.18836e+06 -1.28415e+06 -2.24495e+06 -245694 -372551 55669.8
1293.92 1732.97 -1.1876e+06 -1.2852e+06 -2.24531e+06 -245667 -372852 55607.6
1293.61 1732.14 -1.20768e+06 -1.30039e+06 -2.27718e+06 -247649 -373499 56505.3
1293.61 1732.14 -1.20605e+06 -1.30025e+06 -2.27517e+06 -247625 -373650 56399.3
1293.61 1732.15 -1.20462e+06 -1.30025e+06 -2.27312e+06 -247484 -373809 56319.9
1293.61 1732.15 -1.20261e+06 -1.29976e+06 -2.27054e+06 -247219 -373909 56247.2
1293.6 1732.16 -1.20057e+06 -1.29918e+06 -2.26796e+06 -247076 -374000 56192.4
1293.28 1731.29 -1.22248e+06 -1.31616e+06 -2.30231e+06 -249050 -374599 57084.5
1293.28 1731.3 -1.22092e+06 -1.31579e+06 -2.30031e+06 -248941 -374699 57017.3
1293.28 1731.3 -1.21785e+06 -1.31379e+06 -2.29536e+06 -248790 -374801 56870.2
1293.28 1731.31 -1.21599e+06 -1.31343e+06 -2.29306e+06 -248663 -374921 56815.7
1293.28 1731.31 -1.21304e+06 -1.31146e+06 -2.28781e+06 -248368 -374910 56655.3
1292.94 1730.41 -1.23582e+06 -1.33022e+06 -2.32492e+06 -250397 -375610 57672.4
1292.94 1730.41 -1.23387e+06 -1.32921e+06 -2.32157e+06 -250190 -375575 57545.1
1292.94 1730.41 -1.23328e+06 -1.33015e+06 -2.32148e+06 -250367 -375790 57489.2
1292.93 1730.42 -1.23174e+06 -1.33004e+06 -2.31974e+06 -250161 -375897 57462.9
1292.93 1730.42 -1.22988e+06 -1.32944e+06 -2.31698e+06 -250016 -375925 57337.3
1292.57 1729.48 -1.24924e+06 -1.34754e+06 -2.3496e+06 -251976 -377026 58240
1292.57 1729.48 -1.24755e+06 -1.34714e+06 -2.34711e+06 -251933 -377133 58145.6
1292.57 1729.48 -1.24634e+06 -1.34745e+06 -2.34614e+06 -251811 -377277 58151
1297.93 1742.34 -1.05794e+06 -1.14322e+06 -2.02165e+06 -228874 -360560 51056.7
1297.93 1742.36 -1.05653e+06 -1.14319e+06 -2.02016e+06 -228788 -360744 50960.1
1297.93 1742.37 -1.05436e+06 -1.14215e+06 -2.01721e+06 -228757 -360856 50811.3
1297.92 1742.39 -1.05299e+06 -1.14193e+06 -2.01521e+06 -228613 -360954 50687.2
1297.91 1742.41 -1.05196e+06 -1.1424e+06 -2.01447e+06 -228635 -361218 50613.5
1297.83 1742.01 -1.06313e+06 -1.14879e+06 -2.03112e+06 -229470 -361109 51282.1
1297.83 1742.02 -1.06121e+06 -1.14797e+06 -2.02809e+06 -229308 -361186 51144
1297.82 1742.04 -1.06019e+06 -1.14837e+06 -2.02746e+06 -229356 -361457 51048.7
1297.82 1742.06 -1.05828e+06 -1.14769e+06 -2.02469e+06 -229263 -361542 50907.9
1297.81 1742.07 -1.05578e+06 -1.14647e+06 -2.02108e+06 -229048 -361605 50767.7
1297.72 1741.66 -1.06724e+06 -1.15313e+06 -2.03823e+06 -230013 -361517 51397.8
1297.72 1741.67 -1.06597e+06 -1.15311e+06 -2.03674e+06 -229988 -361705 51296.5
1297.71 1741.69 -1.06448e+06 -1.15277e+06 -2.03465e+06 -229900 -361862 51203.6
1297.71 1741.7 -1.06237e+06 -1.15175e+06 -2.03139e+06 -229655 -361876 51067.7
1297.7 1741.72 -1.06082e+06 -1.15152e+06 -2.02948e+06 -229779 -362053 50912.9
1297.6 1741.29 -1.07338e+06 -1.15927e+06 -2.04858e+06 -230753 -362055 51649.4
1297.6 1741.3 -1.07065e+06 -1.15781e+06 -2.04428e+06 -230514 -362068 51446.2
1297.6 1741.32 -1.06967e+06 -1.15823e+06 -2.0435e+06 -230524 -362312 51377.5
1297.59 1741.33 -1.06759e+06 -1.15718e+06 -2.04025e+06 -230399 -362381 51221.4
1297.58 1741.35 -1.06635e+06 -1.15739e+06 -2.03921e+06 -230401 -362638 51139.6
1297.48 1740.9 -1.07885e+06 -1.16498e+06 -2.05764e+06 -231477 -362508 51791.5
1297.48 1740.92 -1.07681e+06 -1.1637e+06 -2.05377e+06 -231164 -362510 51646.7
1297.48 1740.93 -1.07439e+06 -1.16281e+06 -2.05102e+06 -230999 -362687 51534.3
1297.47 1740.95 -1.07249e+06 -1.1621e+06 -2.04855e+06 -230950 -362812 51409.4
1297.46 1740.96 -1.07046e+06 -1.16133e+06 -2.04574e+06 -230853 -362953 51289.7
