x z szz sxx pp
627.077 1633.86 -1.74761e+06 -2.57543e+06 0
1989.87 1300.89 -1.75884e+07 -1.08836e+07 5.6431e+06
1554.47 1302.84 -1.69603e+07 -1.06686e+07 5.22634e+06
1575.93 1624.63 -9.00227e+06 -3.38618e+06 2.17934e+06
1338.75 1639.6 -5.37684e+06 -2.77832e+06 967022
376.102 1092.48 -1.56349e+07 -1.33019e+07 4.67256e+06
1229.53 1587.81 -5.36005e+06 -3.79495e+06 977782
1218.88 1610.41 -4.44352e+06 -3.16483e+06 646809
1417.31 1688.56 -5.21202e+06 -1.83537e+06 888157
1201.03 1689.88 -2.19068e+06 -1.77294e+06 0
1431.51 1595.86 -7.73756e+06 -3.7268e+06 1.86509e+06
1199.48 1664.38 -2.83421e+06 -2.18408e+06 0
183.838 1478.93 -4.94098e+06 -6.08733e+06 764300
1708.66 1444.56 -1.33814e+07 -7.34328e+06 4.036e+06
1146.72 1597.06 -4.35091e+06 -3.54841e+06 558522
1213 1660.44 -3.10522e+06 -2.27005e+06 58537.2
1161.17 1583.86 -4.84124e+06 -3.8569e+06 758365
1389.58 1698.53 -4.52422e+06 -1.5905e+06 637674
1331.99 1648.33 -4.95598e+06 -2.45749e+06 832068
1464.79 1690.84 -5.81894e+06 -1.75623e+06 1.08732e+06
1372.08 1571.43 -7.56917e+06 -4.20101e+06 1.81493e+06
1471.34 1683.08 -6.05821e+06 -1.94331e+06 1.20026e+06
1197.98 1689.75 -2.10948e+06 -1.73799e+06 0
939.213 1591.41 -3.4939e+06 -3.74519e+06 273361
1373.84 1685.5 -4.58438e+06 -1.74389e+06 682351
393.529 1402.78 -7.38825e+06 -7.29584e+06 1.67778e+06
1288.39 1608.05 -5.49728e+06 -3.34354e+06 1.02527e+06
1344.11 1589.93 -6.61738e+06 -3.65461e+06 1.48439e+06
543.309 831.21 -2.35001e+07 -1.86472e+07 7.53216e+06
1374.02 1685.41 -4.58491e+06 -1.74576e+06 683472
1312.2 1313.58 -1.34282e+07 -9.79287e+06 4.04953e+06
1185.08 1675.78 -2.41763e+06 -2.01084e+06 0
1414.74 1592.59 -7.6552e+06 -3.89774e+06 1.82591e+06
638.819 808.345 -2.40148e+07 -1.89895e+07 7.71162e+06
1343.93 1689.02 -4.17803e+06 -1.83389e+06 484499
1336.28 1610.84 -6.08611e+06 -3.34106e+06 1.24824e+06
1552.32 1651.5 -7.91159e+06 -2.54342e+06 1.79658e+06
555.853 1634.75 -1.91945e+06 -2.61894e+06 0
1418.6 1671.52 -5.67963e+06 -2.2242e+06 1.06469e+06
1214.83 1603.75 -4.58896e+06 -3.33772e+06 714564
1161.71 1633.81 -3.31998e+06 -2.71047e+06 145357
1330.48 1671.24 -4.4136e+06 -2.10067e+06 590258
1495.26 1630.99 -7.79409e+06 -3.17806e+06 1.83632e+06
192.911 1559.33 -2.6075e+06 -4.38053e+06 32847.6
844.222 811.354 -2.38479e+07 -1.87769e+07 7.65959e+06
1978.94 1318.58 -1.70966e+07 -1.03678e+07 5.45694e+06
928.299 1581.67 -3.5657e+06 -3.8407e+06 303675
1069.95 1652.49 -2.54019e+06 -2.52804e+06 36586.9
1293.22 1380.75 -1.14694e+07 -8.25278e+06 3.29978e+06
1230.81 1691.62 -2.62171e+06 -1.78897e+06 0
482.74 1633.77 -1.60828e+06 -2.61881e+06 0
1233.03 1696.26 -2.55286e+06 -1.74342e+06 0
1129.53 1611.11 -3.73406e+06 -3.17912e+06 317954
1281.9 1688.02 -3.14999e+06 -1.64309e+06 101995
1420.56 1632.79 -6.68778e+06 -3.01077e+06 1.45836e+06
1192.67 1657.04 -2.94558e+06 -2.28613e+06 35618.3
867.091 1481.47 -5.94918e+06 -5.90235e+06 1.18158e+06
1238.56 823.895 -2.53323e+07 -2.02412e+07 8.39288e+06
1152.18 1677.19 -2.27908e+06 -2.07365e+06 0
1149.03 1677.58 -2.21587e+06 -2.02235e+06 0
1451.14 1625.82 -7.24012e+06 -3.12414e+06 1.67119e+06
1229.84 1606.07 -4.86126e+06 -3.3865e+06 786709
288.286 1568.23 -2.49909e+06 -3.90062e+06 13787.4
1410.26 1587.92 -7.70605e+06 -3.953e+06 1.84702e+06
1116.45 925.264 -2.1759e+07 -1.76272e+07 7.07523e+06
1279.23 1689.73 -3.05682e+06 -1.56727e+06 66555.7
1313.13 1581.61 -6.54991e+06 -3.97539e+06 1.42706e+06
1390.62 1626.68 -6.40746e+06 -3.04092e+06 1.36097e+06
1283.39 1401.51 -1.08013e+07 -7.70282e+06 3.04825e+06
1177.72 1571.49 -5.22635e+06 -4.11926e+06 936767
1420.83 1595.62 -7.64015e+06 -3.79912e+06 1.82449e+06
1241.47 1547.63 -6.57166e+06 -4.64106e+06 1.43969e+06
1269.33 1041.92 -2.00677e+07 -1.60056e+07 6.52619e+06
1176.98 1658.7 -2.78932e+06 -2.2614e+06 23526.6
1438.8 1268.01 -1.63111e+07 -1.11802e+07 5.11536e+06
1297.54 1624.79 -5.14947e+06 -2.99763e+06 896601
1417.39 1597.54 -7.51503e+06 -3.70613e+06 1.78271e+06
1423.14 1670.51 -5.71929e+06 -2.17891e+06 1.09613e+06
1126.79 1554.58 -5.42436e+06 -4.45503e+06 959336
1365.02 1697.67 -4.17954e+06 -1.54597e+06 509783
76.4507 1591.86 -2.02565e+06 -3.98771e+06 0
1802.64 1179.97 -2.02035e+07 -1.38667e+07 6.73746e+06
1361.92 1696.1 -4.17111e+06 -1.55057e+06 506811
1092.23 1547.46 -5.59926e+06 -4.73883e+06 997587
1242.04 1574.12 -5.77039e+06 -4.0182e+06 1.14635e+06
1431.48 1618.37 -7.19378e+06 -3.29737e+06 1.64383e+06
5.24996 1579.69 -2.37071e+06 -4.35244e+06 0
1313.95 1691.76 -3.57093e+06 -1.64263e+06 255948
12.8556 1590.03 -2.12529e+06 -4.19604e+06 0
1285.39 1575.15 -6.36501e+06 -4.07958e+06 1.35405e+06
1519.42 1266.47 -1.76082e+07 -1.16542e+07 5.50601e+06
154.898 1112.23 -1.49299e+07 -1.31025e+07 3.9853e+06
545.595 1182.39 -1.40547e+07 -1.20454e+07 4.09805e+06
1431.96 1660.89 -6.07307e+06 -2.34621e+06 1.2314e+06
731.75 1593.55 -2.4637e+06 -3.45621e+06 56299.4
1131.01 1655.59 -2.81051e+06 -2.47749e+06 31231.2
1609.45 1181.55 -2.03658e+07 -1.36718e+07 6.59561e+06
301.802 1478.78 -5.28384e+06 -5.9768e+06 891970
1449.43 1665.03 -6.23096e+06 -2.31474e+06 1.27351e+06
994.704 1300.45 -1.14182e+07 -9.77097e+06 3.16461e+06
1475.1 1622.15 -7.70436e+06 -3.28167e+06 1.81642e+06
1231.31 1631.79 -4.30893e+06 -3.00608e+06 533441
1234.53 1617.53 -4.69192e+06 -3.23965e+06 692097
1259.15 1615.54 -4.99679e+06 -3.2278e+06 819763
26.5081 1289.11 -1.01263e+07 -9.74278e+06 568756
1014.54 1304.71 -1.13193e+07 -9.69845e+06 3.12682e+06
1989.87 1268.43 -1.84561e+07 -1.1634e+07 6.01827e+06
123.718 1587.5 -2.25421e+06 -4.17351e+06 0
452.356 894.645 -2.13076e+07 -1.7037e+07 6.79746e+06
1437.52 1629.65 -6.94744e+06 -2.99528e+06 1.56447e+06
1309.83 1606.67 -5.86037e+06 -3.47815e+06 1.17105e+06
1335.84 1586.9 -6.61298e+06 -3.74593e+06 1.47641e+06
1295.01 1650.03 -4.38196e+06 -2.39418e+06 608152
1348.83 1602.45 -6.48541e+06 -3.5173e+06 1.39169e+06
1244.42 809.738 -2.58606e+07 -2.06681e+07 8.55328e+06
1431.51 1630.84 -6.86429e+06 -3.02966e+06 1.52385e+06
1290.51 1609.85 -5.57165e+06 -3.42916e+06 1.04362e+06
1192.92 1195.02 -1.53271e+07 -1.23236e+07 4.73863e+06
268.869 1593.93 -2.22411e+06 -3.82867e+06 0
272.179 1596.85 -2.07151e+06 -3.7305e+06 0
671.433 1598.16 -2.7332e+06 -3.4904e+06 72716.3
1369.76 1627.93 -6.167e+06 -3.09423e+06 1.25553e+06
1964.7 1715.23 -7.00123e+06 -1.74114e+06 1.63922e+06
1975.33 1727.29 -6.6239e+06 -1.58371e+06 1.51175e+06
937.923 1140.4 -1.51985e+07 -1.28359e+07 4.59097e+06
584.313 1617.64 -2.20864e+06 -2.84675e+06 0
1208.63 1682.79 -2.53029e+06 -1.93749e+06 0
1146.4 1580.91 -4.80654e+06 -3.93795e+06 735251
1202.69 1693.74 -2.14096e+06 -1.75547e+06 0
1293.45 1626.41 -4.95417e+06 -2.83331e+06 848786
1363.21 1647.1 -5.59152e+06 -2.70928e+06 1.03001e+06
1964.7 1324.15 -1.69806e+07 -1.02669e+07 5.44155e+06
1426.54 1632.34 -6.75951e+06 -2.97661e+06 1.48873e+06
934.194 871.733 -2.26858e+07 -1.83412e+07 7.27804e+06
1147.39 1651.82 -2.8655e+06 -2.45075e+06 29770.1
1207.12 1664.84 -3.08207e+06 -2.29469e+06 78866.6
1485.06 1644.49 -7.24652e+06 -2.74514e+06 1.63163e+06
1627.24 832.75 -2.84521e+07 -2.29989e+07 1.00505e+07
36.5906 1269 -1.06699e+07 -1.02491e+07 823686
1150.7 1683.85 -2.05697e+06 -1.92312e+06 0
1471.21 1187.69 -1.87842e+07 -1.31809e+07 6.08141e+06
239.114 1464.72 -5.16476e+06 -6.03026e+06 854776
1336.26 1696.03 -3.81498e+06 -1.62867e+06 363434
1145.61 1668.73 -2.3706e+06 -2.14303e+06 0
1641.27 823.023 -2.88199e+07 -2.36526e+07 1.01729e+07
1907.62 882.296 -2.77906e+07 -2.23302e+07 9.75262e+06
870.895 1578.43 -3.47313e+06 -3.93325e+06 295426
1429.38 1673.18 -5.75887e+06 -2.21993e+06 1.11177e+06
364.942 810.089 -2.32946e+07 -1.83842e+07 7.41608e+06
1264.13 1584.97 -5.80515e+06 -3.82017e+06 1.14735e+06
1352.71 1702.23 -3.94447e+06 -1.57569e+06 407256
580.173 1634.22 -1.69242e+06 -2.50343e+06 0
583.587 1631.96 -1.85125e+06 -2.62855e+06 0
1355.8 1684.92 -4.41712e+06 -1.84645e+06 592740
268.117 1446.74 -6.00455e+06 -6.62141e+06 1.16394e+06
138.468 1511.93 -3.91126e+06 -5.26157e+06 326598
1358.58 1564.86 -7.62489e+06 -4.39473e+06 1.81527e+06
677.011 1077.1 -1.64944e+07 -1.38627e+07 5.01207e+06
1393.55 1650.15 -5.86427e+06 -2.61418e+06 1.15258e+06
1316.89 1603.25 -5.90108e+06 -3.33744e+06 1.21256e+06
77.0142 1252.36 -1.09547e+07 -1.02563e+07 1.66224e+06
559.349 853.987 -2.27699e+07 -1.80452e+07 7.25775e+06
1407.74 1661.05 -5.7706e+06 -2.38226e+06 1.11265e+06
1151.55 1647.3 -3.04467e+06 -2.54729e+06 70154.2
1345 1694.23 -3.97236e+06 -1.64017e+06 428665
1273.98 1689.21 -3.23545e+06 -1.83497e+06 115552
1137.37 1634.58 -3.4068e+06 -2.90123e+06 200445
1078.23 813.097 -2.4824e+07 -1.9729e+07 8.11697e+06
1847.31 1170.07 -2.06673e+07 -1.42614e+07 6.88273e+06
1415.78 1612.37 -7.10247e+06 -3.3579e+06 1.62725e+06
550.378 1649.99 -1.58561e+06 -2.32334e+06 0
1247.65 1643.04 -4.1135e+06 -2.69249e+06 461709
1230.87 1565.68 -5.80447e+06 -4.12798e+06 1.17558e+06
1131.32 1655.25 -2.69313e+06 -2.4008e+06 14071.1
693.207 1578.51 -3.27478e+06 -3.88727e+06 210049
1288.95 1625.42 -4.94391e+06 -2.87685e+06 837422
1407.32 1664.03 -5.69307e+06 -2.30499e+06 1.07869e+06
590.129 1619.08 -2.07922e+06 -2.76089e+06 0
1198.56 1677.92 -2.41909e+06 -1.88782e+06 0
1989.08 1348.03 -1.64437e+07 -9.73196e+06 5.21784e+06
1784.48 1688.05 -7.16101e+06 -1.85241e+06 1.64775e+06
1287.21 1630.1 -4.86988e+06 -2.8503e+06 784049
1207.61 1572.34 -5.34262e+06 -3.9552e+06 1.02213e+06
1284.75 1637.79 -4.52244e+06 -2.59952e+06 679717
1222.8 1687.83 -2.44627e+06 -1.72125e+06 0
1196.65 1640.75 -3.63412e+06 -2.79213e+06 289837
1604.03 1339.02 -1.63009e+07 -9.90189e+06 5.03657e+06
1454.23 1686.38 -5.72106e+06 -1.81878e+06 1.09012e+06
1467.34 1688.39 -5.85883e+06 -1.84386e+06 1.13803e+06
1429.66 1623.73 -7.03211e+06 -3.20299e+06 1.59088e+06
1408.18 1666.09 -5.65629e+06 -2.2846e+06 1.06599e+06
989.464 1317.69 -1.10643e+07 -9.47348e+06 3.03357e+06
577.983 938.947 -2.03384e+07 -1.63185e+07 6.33906e+06
1142.03 1614.21 -3.96366e+06 -3.27717e+06 417871
1198.77 1692.96 -2.08734e+06 -1.71412e+06 0
1348.67 1669.62 -4.82514e+06 -2.2716e+06 724126
1294.18 1554.11 -7.00646e+06 -4.46613e+06 1.61689e+06
1304.21 1684.92 -3.64008e+06 -1.82035e+06 295214
611.069 821.471 -2.38667e+07 -1.89114e+07 7.67538e+06
1371.21 1600.24 -6.82093e+06 -3.56743e+06 1.52678e+06
492.696 1597.06 -2.78045e+06 -3.49649e+06 66986.8
246.283 1595.89 -2.14791e+06 -3.88075e+06 0
91.3879 1591.2 -2.24141e+06 -4.14055e+06 -9129.69
1263.61 1699.55 -2.83035e+06 -1.64623e+06 12244
1304.04 1588.97 -6.06404e+06 -3.62108e+06 1.28833e+06
1281.63 1678.57 -3.38263e+06 -1.78142e+06 207046
1131.73 871.809 -2.32872e+07 -1.87274e+07 7.60865e+06
1406.2 1700.39 -4.75259e+06 -1.61353e+06 710131
1232.81 1662.18 -3.47937e+06 -2.34636e+06 180485
1391.73 1672.78 -5.27294e+06 -2.16346e+06 920476
1313.49 808.905 -2.64521e+07 -2.1266e+07 8.90965e+06
1330.77 1606.72 -6.07496e+06 -3.36515e+06 1.25324e+06
1229.6 1611.7 -4.69058e+06 -3.26265e+06 725737
1270.43 1667.18 -3.75314e+06 -2.19536e+06 321052
1263.4 1609.55 -5.10032e+06 -3.25424e+06 881246
1463.63 1647.99 -6.88623e+06 -2.79477e+06 1.52843e+06
1324.68 1673.21 -4.17625e+06 -1.94256e+06 527244
1465.57 1689.14 -5.8738e+06 -1.79979e+06 1.10312e+06
435.081 1594.64 -2.70385e+06 -3.53134e+06 108146
1282.37 1586.85 -5.85747e+06 -3.64685e+06 1.19927e+06
579.804 1592.44 -3.06945e+06 -3.59503e+06 119523
1336.46 1646.95 -5.08936e+06 -2.52429e+06 874347
1293.46 1689.12 -3.2853e+06 -1.64305e+06 164543
1892.38 946.781 -2.58666e+07 -1.99538e+07 8.99906e+06
1450.51 1632.83 -7.05129e+06 -2.96828e+06 1.59869e+06
1188.11 1678.11 -2.5632e+06 -2.09712e+06 0
1873.44 1119.03 -2.19373e+07 -1.55877e+07 7.36751e+06
10.1048 1160.37 -1.34513e+07 -1.18973e+07 342742
1054.19 1241.19 -1.32706e+07 -1.09793e+07 3.86187e+06
1440.68 1703.89 -5.11546e+06 -1.55381e+06 857964
1346.83 1675.28 -4.56494e+06 -2.03867e+06 645752
1291.61 1595.35 -5.87754e+06 -3.61968e+06 1.1768e+06
1247.06 1568.51 -6.08954e+06 -4.21032e+06 1.24808e+06
594.45 849.826 -2.2757e+07 -1.80028e+07 7.25463e+06
1410.6 1681.17 -5.28626e+06 -1.94628e+06 926477
1270.5 1636.27 -4.41905e+06 -2.6534e+06 624711
1112.77 1614.49 -3.79233e+06 -3.27984e+06 343207
1161.9 1686.55 -1.97623e+06 -1.81935e+06 0
1210.12 1685.8 -2.35022e+06 -1.75476e+06 0
356.829 1492.68 -5.29551e+06 -5.70265e+06 864407
1183.84 1643.15 -3.34159e+06 -2.64479e+06 178975
1336.93 1661.19 -4.69839e+06 -2.18703e+06 727278
1456.31 1587.09 -8.32593e+06 -4.02641e+06 2.08281e+06
958.099 1354.13 -9.68131e+06 -8.55996e+06 2.53412e+06
1162.88 1649.47 -2.96815e+06 -2.45798e+06 41921.7
1305.14 1667.88 -4.11387e+06 -2.15025e+06 480706
1988.48 1499.74 -1.2821e+07 -6.34112e+06 3.82305e+06
1101.13 1183.73 -1.51255e+07 -1.24513e+07 4.56276e+06
1249.72 1612.23 -4.83881e+06 -3.18802e+06 781564
1241.27 1620.53 -4.46894e+06 -2.95249e+06 640537
1785.96 1470.48 -1.27972e+07 -6.82236e+06 3.86535e+06
1388.95 1656.61 -5.66254e+06 -2.51305e+06 1.06832e+06
1318.13 1653.73 -4.67149e+06 -2.43281e+06 709968
1210 1677.33 -2.63847e+06 -1.9699e+06 0
1134.01 1636.69 -3.35921e+06 -2.84553e+06 187722
1142.81 1611.7 -4.06371e+06 -3.35707e+06 462457
1444.63 1677.13 -5.87892e+06 -2.07785e+06 1.13415e+06
1290.91 1655.65 -4.15304e+06 -2.28021e+06 524780
1758.01 1224.65 -1.8894e+07 -1.2571e+07 6.24966e+06
27.217 844.463 -2.27631e+07 -1.76295e+07 2.52316e+06
1167.67 1587.58 -4.83502e+06 -3.8552e+06 763159
1318.91 1599.97 -6.03017e+06 -3.43565e+06 1.25426e+06
1355.36 1602.43 -6.51823e+06 -3.47158e+06 1.41904e+06
909.684 1181.15 -1.4309e+07 -1.21401e+07 4.26099e+06
1222.52 1613.48 -4.4347e+06 -3.14385e+06 633785
1392.59 1600.06 -7.16782e+06 -3.68231e+06 1.64581e+06
1146 1658.99 -2.74531e+06 -2.38175e+06 12131
650.356 1336.18 -9.81622e+06 -8.91631e+06 2.58502e+06
786.033 997.244 -1.86203e+07 -1.55914e+07 5.91009e+06
1486.44 1595.92 -8.52717e+06 -3.8287e+06 2.10614e+06
1185.88 1692.05 -2.00193e+06 -1.71753e+06 0
1276.66 1680.92 -3.23373e+06 -1.71347e+06 148380
1309.61 1183.82 -1.6666e+07 -1.25857e+07 5.31132e+06
1405.05 1644.84 -6.17165e+06 -2.72221e+06 1.25878e+06
1431.9 1704.55 -4.97121e+06 -1.56527e+06 808494
1805.03 1320.53 -1.64087e+07 -1.0195e+07 5.26424e+06
606.182 1614.56 -2.36472e+06 -3.00853e+06 10162.9
1716.46 1396.68 -1.47754e+07 -8.60758e+06 4.5767e+06
1299.96 1591.39 -5.9451e+06 -3.56329e+06 1.24576e+06
1477.23 1655.67 -6.83322e+06 -2.40276e+06 1.48085e+06
779.202 981.847 -1.87874e+07 -1.57279e+07 5.94509e+06
1249.34 1608.77 -4.95888e+06 -3.28885e+06 823899
1025.15 1521.67 -5.67074e+06 -5.12894e+06 1.03804e+06
1478.85 1044.62 -2.25324e+07 -1.66797e+07 7.51448e+06
1171.15 1606.7 -4.12836e+06 -3.28202e+06 501114
1403.54 1656.89 -5.81243e+06 -2.46129e+06 1.13339e+06
493.352 939.112 -2.03087e+07 -1.64052e+07 6.40091e+06
83.7028 1592 -1.91437e+06 -3.95405e+06 0
1441.85 1698.96 -5.2689e+06 -1.59776e+06 905351
1422.04 1704.89 -4.85299e+06 -1.55194e+06 755822
1080.03 1649.54 -2.67825e+06 -2.57152e+06 47988.2
1473.05 1640.4 -7.19553e+06 -2.8826e+06 1.6292e+06
1291.01 1628.38 -5.01129e+06 -2.95702e+06 835357
1374.47 1197.87 -1.722e+07 -1.25575e+07 5.49568e+06
1246.93 1602.46 -5.07097e+06 -3.37842e+06 870502
1310.06 1695.62 -3.38844e+06 -1.58642e+06 186196
1187.24 1656.49 -3.1405e+06 -2.45718e+06 87398.5
1174.62 1684.56 -2.08411e+06 -1.85986e+06 0
1680.65 1320.66 -1.6496e+07 -1.02325e+07 5.24315e+06
548.271 871.941 -2.22389e+07 -1.76164e+07 7.04174e+06
534.405 1640.42 -1.72792e+06 -2.4899e+06 0
143.978 1560.51 -2.65054e+06 -4.447e+06 20921.4
1226.64 1662.93 -3.1898e+06 -2.1977e+06 65251.8
1447.27 1550.18 -9.17787e+06 -4.89302e+06 2.40865e+06
531.993 1643.8 -1.56267e+06 -2.39075e+06 0
541.068 1634.94 -1.9106e+06 -2.72871e+06 0
538.656 1638.32 -1.70339e+06 -2.52849e+06 0
216.862 1555.19 -2.87506e+06 -4.46237e+06 78145.5
1245.74 1631.02 -4.25122e+06 -2.79632e+06 554849
1066.19 1556.41 -4.86804e+06 -4.33556e+06 756385
1283.13 1683.69 -3.53414e+06 -1.9369e+06 215093
1182.86 1688.18 -1.98847e+06 -1.77458e+06 0
450.876 1640.4 -1.50326e+06 -2.58399e+06 0
1225.36 1135.65 -1.70278e+07 -1.35982e+07 5.4099e+06
1350.62 1677.8 -4.52526e+06 -1.99552e+06 635692
1531.95 1630.74 -8.3679e+06 -3.14696e+06 1.95733e+06
1186.63 1670.9 -2.56644e+06 -2.09636e+06 0
1384.86 1702.52 -4.40145e+06 -1.56268e+06 578923
1454.58 1578.85 -8.50118e+06 -4.17354e+06 2.1579e+06
1375.1 1536.67 -8.58749e+06 -5.05801e+06 2.18558e+06
1381.76 1700.91 -4.38976e+06 -1.56284e+06 575032
1092.26 1181.73 -1.4937e+07 -1.22823e+07 4.49711e+06
1423.1 1623.58 -6.94653e+06 -3.20753e+06 1.56353e+06
1283.99 1667.67 -3.74131e+06 -2.03433e+06 346723
501.05 1643.49 -1.446e+06 -2.40857e+06 0
564.731 1630.24 -1.94936e+06 -2.66294e+06 0
529.035 1476.17 -5.83123e+06 -5.79869e+06 1.11345e+06
1566.06 1643.74 -8.41887e+06 -2.88498e+06 1.95589e+06
1335.46 1604.82 -6.22188e+06 -3.44551e+06 1.30636e+06
1184.84 1607.1 -4.41093e+06 -3.44584e+06 623363
1339.66 1666.33 -4.62772e+06 -2.13554e+06 686824
1398.24 1138.8 -1.90493e+07 -1.40303e+07 6.192e+06
1321.59 1697.24 -3.49452e+06 -1.52778e+06 251739
1218.89 1696.72 -2.31557e+06 -1.74304e+06 0
1405.9 1176.52 -1.82056e+07 -1.31892e+07 5.85209e+06
1281.73 1698.09 -3.0075e+06 -1.57599e+06 41981.6
1305.47 1658.45 -4.33988e+06 -2.29157e+06 581178
1176.04 1696.83 -1.99474e+06 -1.79851e+06 0
1200.91 1581.91 -5.159e+06 -3.87613e+06 924389
1204.39 1577.87 -5.34644e+06 -4.03751e+06 990113
1203.77 1574.2 -5.39046e+06 -4.0638e+06 1.00717e+06
1207.25 1570.16 -5.59574e+06 -4.24454e+06 1.07289e+06
1288.13 1594.32 -5.83154e+06 -3.58015e+06 1.16621e+06
1174.11 1685.55 -2.09137e+06 -1.84788e+06 0
1297.01 1181.03 -1.6708e+07 -1.27113e+07 5.29081e+06
1590.26 1279.73 -1.76558e+07 -1.11773e+07 5.54439e+06
1445.05 1694.98 -5.39529e+06 -1.60605e+06 951917
1115.02 1636.7 -3.00193e+06 -2.67444e+06 49029.4
102.894 1528.51 -3.96782e+06 -5.34149e+06 213297
1363.71 1590.94 -6.9623e+06 -3.77929e+06 1.58163e+06
1302.31 1563.42 -6.91728e+06 -4.36728e+06 1.56688e+06
1697.47 1410.78 -1.42902e+07 -8.13002e+06 4.4135e+06
1404.87 1696.61 -4.7729e+06 -1.5425e+06 735419
393.447 1626.26 -1.58826e+06 -2.78221e+06 0
491.025 1514.85 -4.80207e+06 -5.10526e+06 770566
1812.62 1215.07 -1.92541e+07 -1.29187e+07 6.37503e+06
1246.61 1694.76 -2.6168e+06 -1.65679e+06 0
1254.43 1623.92 -4.74638e+06 -3.09352e+06 714486
1172.77 1563.44 -5.43676e+06 -4.30382e+06 1.01321e+06
1091.37 1230.46 -1.39143e+07 -1.14508e+07 4.10201e+06
420.121 1135.18 -1.49634e+07 -1.27567e+07 4.45324e+06
1143.14 922.997 -2.19166e+07 -1.7829e+07 7.16365e+06
1165.43 1694.89 -1.95487e+06 -1.81915e+06 0
14.6545 925.894 -1.9643e+07 -1.54163e+07 778245
1293.19 1643.87 -4.50071e+06 -2.48649e+06 663149
1210.37 1151.29 -1.63668e+07 -1.30663e+07 5.1761e+06
35.1885 1567.05 -2.48517e+06 -4.41735e+06 0
1148.78 1634.4 -3.46575e+06 -2.86146e+06 220204
961.164 1473.78 -6.39088e+06 -5.9459e+06 1.33011e+06
760.873 1609.13 -2.29526e+06 -3.3443e+06 34888
924.56 980.573 -1.98164e+07 -1.64141e+07 6.25275e+06
1142.03 1636.86 -3.26123e+06 -2.7569e+06 136693
1347.03 1697.77 -3.95008e+06 -1.60415e+06 404462
492.887 1631.99 -1.81362e+06 -2.72017e+06 0
1340.55 1697.25 -3.8499e+06 -1.60543e+06 380380
1155.63 1567.78 -5.23203e+06 -4.19054e+06 915215
1231.77 1612.73 -4.7585e+06 -3.32849e+06 734298
816.949 1591.82 -2.82498e+06 -3.62928e+06 143614
1341.98 1695.92 -3.90419e+06 -1.60513e+06 395470
286.818 1594 -2.07757e+06 -3.65507e+06 0
1450.13 1626.1 -7.20298e+06 -3.06307e+06 1.65305e+06
1213.09 1668.3 -3.05319e+06 -2.26131e+06 53165.3
1628.75 812.584 -2.9318e+07 -2.41445e+07 1.03173e+07
1277.08 1678.55 -3.3874e+06 -1.83228e+06 193585
489.621 1610.7 -2.00763e+06 -2.90937e+06 0
1445.76 1684.67 -5.66912e+06 -1.92089e+06 1.0735e+06
1223.22 1651.3 -3.53349e+06 -2.46064e+06 231606
1170.96 1694.27 -1.94854e+06 -1.78359e+06 0
1310.97 1700.64 -3.38882e+06 -1.62233e+06 173674
48.6758 1603.54 -1.83465e+06 -3.99149e+06 0
1342.6 1677.36 -4.38895e+06 -1.96525e+06 590936
1190.41 1590.16 -4.73254e+06 -3.64605e+06 764135
1436.06 1627.71 -6.96351e+06 -2.99944e+06 1.57184e+06
1151.42 1523.61 -6.30682e+06 -5.06845e+06 1.31529e+06
1217.45 1604.04 -4.81837e+06 -3.47561e+06 768405
436.063 863.223 -2.20506e+07 -1.76361e+07 6.97846e+06
63.3303 880.008 -2.13123e+07 -1.64285e+07 3.86462e+06
1315.77 1585.96 -6.34761e+06 -3.75705e+06 1.38218e+06
11.3691 1292.4 -1.00782e+07 -9.60678e+06 267476
185.566 1486.78 -4.46929e+06 -5.70282e+06 605157
1347.98 1680.76 -4.28211e+06 -1.74441e+06 584074
1320.56 1625.46 -5.41569e+06 -2.96777e+06 1.01344e+06
1307.09 1671.43 -3.91439e+06 -1.90589e+06 441632
1444.76 1620.53 -7.3474e+06 -3.35652e+06 1.70011e+06
1045.9 1507.38 -6.09877e+06 -5.32819e+06 1.20066e+06
1242.27 1588.22 -5.53695e+06 -3.79718e+06 1.03437e+06
396.188 1076.17 -1.60834e+07 -1.34584e+07 4.84639e+06
1215.86 1601.05 -4.69774e+06 -3.40338e+06 737818
262.012 1588.22 -2.26333e+06 -3.80103e+06 0
1373.72 1656.58 -5.38915e+06 -2.39059e+06 974832
1184.59 1647.44 -3.221e+06 -2.5489e+06 123930
1303.73 1653.37 -4.45099e+06 -2.38267e+06 626841
1150.34 811.44 -2.49307e+07 -1.98574e+07 8.19355e+06
1440.14 1650.37 -6.47907e+06 -2.64523e+06 1.38095e+06
1878.3 1392.52 -1.4925e+07 -8.63096e+06 4.63929e+06
1448.12 1606.21 -7.73612e+06 -3.63535e+06 1.85742e+06
1279.41 1577.96 -6.18399e+06 -3.93647e+06 1.29084e+06
1215.64 1596.66 -5.0381e+06 -3.68513e+06 851935
1007.69 1616.71 -2.79782e+06 -3.04161e+06 80059.5
1245.13 1636.82 -4.10827e+06 -2.6776e+06 471091
1155.75 1645.21 -3.08149e+06 -2.56039e+06 88525.4
1156.93 1647.66 -2.98547e+06 -2.48165e+06 48141.3
1191.31 1563.72 -5.48128e+06 -4.21756e+06 1.05727e+06
1173.96 1628.94 -3.80681e+06 -3.02492e+06 361992
