x y z state
1295.71 871.404 1745.46 1
1298.85 862.216 1745.53 1
1295.44 869.043 1747.64 1
1301.26 882.664 1747.82 1
1300.77 894.327 1747.61 1
1295.98 873.484 1745.63 1
1299.38 863.592 1745.41 1
1300.79 894.032 1747.61 1
1297.46 878.937 1749.34 1
1299.41 879.275 1749.64 1
1295.43 869.314 1745.53 1
1295.47 868.732 1747.8 1
1295.41 869.327 1745.32 1
1295.17 867.612 1745.32 1
1295.16 867.565 1745.35 1
1298.87 861.737 1745.4 1
1300.93 877.074 1745.41 1
1295.41 869.386 1746.18 1
1296.39 886.692 1746.26 1
1295.48 868.414 1745.35 1
1295.24 868.042 1745.59 1
1295.78 871.401 1745.82 1
1300.77 894.386 1747.79 1
1299.2 862.656 1745.85 1
1295.53 870.198 1745.37 1
1300.95 876.724 1745.41 1
1295.53 868.994 1745.34 1
1301.15 879.073 1745.84 1
1295.34 868.603 1747.5 1
1300.33 896.535 1747.54 1
1295.42 869.415 1745.61 1
1298.99 862.325 1746.05 1
1296.05 872.534 1746.67 1
1296.13 874.91 1746.12 1
1295.73 871.606 1746.23 1
1299.93 867.73 1746.06 1
1296.17 876.058 1745.31 1
1295.69 871.319 1747.33 1
1296.41 876.14 1746.11 1
1301.05 878.618 1746.19 1
1301.14 878.369 1745.77 1
1298.28 885.578 1750.13 1
1301 878.687 1745.46 1
1300.98 888.398 1748.27 1
1295.37 867.472 1746.61 1
1298.61 861.113 1745.58 1
1295.94 871.963 1745.31 1
1295.18 867.4 1746.51 1
1301.11 878.048 1745.81 1
1296.25 876.443 1746.12 1
1296.32 879.04 1746.79 1
1300.32 869.641 1745.83 1
1300.68 894.615 1748.49 1
1301.04 879.272 1745.91 1
1295.79 872.381 1746.3 1
1296.04 873.735 1746.73 1
1301.25 886.346 1747.33 1
1301.12 878.352 1745.33 1
1295.67 870.839 1747.7 1
1300.77 894.114 1747.58 1
1299.03 862.269 1745.36 1
1301.08 878.94 1746.07 1
1296.09 873.759 1745.66 1
1295.96 872.416 1746.48 1
1297.05 877.703 1749.29 1
1295.95 873.427 1747.9 1
1299.65 876.95 1749.45 1
1299.11 898.779 1750.33 1
1298.94 862.231 1745.73 1
1295.4 867.508 1746.2 1
1299.39 878.973 1749.86 1
1299.4 879.013 1749.86 1
1299.01 862.613 1745.41 1
1298.93 861.657 1745.61 1
1296.04 874.964 1747.62 1
1295.9 871.895 1746.02 1
1301.18 887.933 1747.81 1
1299.17 862.633 1745.55 1
1296.1 875.657 1745.86 1
1295.85 870.609 1745.39 1
1295.98 872.139 1747 1
1295.89 873.038 1747.05 1
1295.62 868.673 1748.36 1
1296.21 875.714 1745.81 1
1296.56 880.764 1747.27 1
1296.34 891.529 1748.18 1
1296.11 892.056 1747.82 1
1300.97 888.02 1748.1 1
1295.49 869.929 1747.28 1
1295.73 869.801 1748.25 1
1295.59 870.221 1745.33 1
1301.1 887.126 1747.69 1
1300.95 877.359 1745.35 1
1296.13 874.143 1746.51 1
1296.35 880.555 1747.56 1
1299.93 867.326 1746.09 1
1295.87 871.967 1746.08 1
1295.98 873.473 1745.34 1
1295.8 895.158 1747.87 1
1295.67 871.395 1746.36 1
1295.5 869.251 1747.79 1
1295.51 869.28 1747.82 1
1295.96 874.086 1746.39 1
1295.89 872.382 1746.72 1
1299.66 902.368 1748.49 1
1295.61 869.968 1747.99 1
1298.76 860.973 1745.5 1
1296.32 876.348 1747.15 1
1295.72 871.774 1745.4 1
1301.15 878.185 1745.47 1
1299.99 867.189 1746.01 1
1296.11 873.812 1745.71 1
1300.26 869.81 1745.62 1
1296.12 874.86 1746.19 1
1295.85 871.206 1745.8 1
1295.87 872.871 1746.89 1
1301.08 877.095 1745.49 1
1294.95 866.176 1745.38 1
1296.15 876.208 1747.11 1
1296.38 886.404 1746.49 1
1299.11 862.829 1745.32 1
1300.97 878.351 1748.09 1
1300.94 888.037 1748.13 1
1295.89 872.908 1746.57 1
1300.71 894.536 1748.25 1
1296.16 873.613 1745.52 1
1296.37 891.524 1748.08 1
1296.71 878.18 1748.94 1
1301.13 877.973 1745.79 1
1295.87 870.976 1745.72 1
1295.7 869.84 1748.24 1
1300.74 894.219 1747.66 1
1296.09 875.225 1745.52 1
1298.83 861.791 1745.34 1
1298.72 860.99 1745.51 1
1295.92 873.559 1745.52 1
1299.97 867.079 1746.27 1
1295.73 868.848 1748.44 1
1301.25 881.676 1747.29 1
1295.35 868.686 1747.42 1
1295.89 895.197 1748.44 1
1295.81 870.264 1745.32 1
1301.05 877.142 1745.6 1
1295.25 868.341 1746.87 1
1300.35 896.464 1747.25 1
1296.07 872.629 1746.5 1
1299.45 879.174 1749.78 1
1296.95 876.294 1749.23 1
1296.17 891.888 1748.15 2
1295.99 873.018 1746.74 1
1300.73 894.409 1747.75 1
1296.23 874.271 1746.6 1
1296.32 891.815 1748.35 1
1296.05 874.6 1745.34 1
1296.44 888.809 1745.6 1
1295.83 868.92 1748.17 1
1301.01 886.66 1748.11 1
1298.62 885.876 1750.06 1
1298.62 881.828 1750.08 1
1299.49 879.102 1749.64 1
1295.33 868.375 1746.27 2
1295.99 871.75 1745.98 1
1296.02 874.461 1746 1
1298.64 885.897 1750.08 1
1296.31 877.486 1746.01 1
1298.37 885.594 1750.13 1
1301.26 885.701 1747.35 1
1299.54 864.513 1745.63 1
1299.03 862.08 1745.82 1
1295.67 871.051 1746.16 1
1299.96 867.307 1745.84 1
1296.08 873.586 1745.31 1
1299.97 867.575 1746.19 1
1295.98 874.179 1745.37 1
1295.99 872.549 1747.1 1
1296.34 891.531 1748.34 1
1298.76 860.722 1746 1
1296.55 880.897 1747.59 1
1295.39 868.305 1747.87 1
1295.99 872.082 1747 1
1300.05 867.535 1746.22 1
1301.02 879.256 1745.32 1
1301.05 876.646 1745.3 1
1296.36 886.996 1747.09 1
1295.3 868.41 1746.39 1
1296.31 891.618 1747.97 1
1295.43 869.334 1745.97 1
1296.08 873.561 1746.09 1
1294.46 909.115 1750.74 1
1295.92 871.277 1745.33 1
1299.04 861.96 1745.37 1
1295.52 869.968 1746.7 1
1301.1 877.298 1745.3 1
1295.12 867.464 1746.45 1
1295.87 873.147 1745.38 1
1298.89 862.037 1745.93 1
1296.41 884.073 1747.25 1
1298.48 885.411 1749.95 1
1300.65 890.463 1749.12 1
1299.42 879.602 1749.91 1
1299.91 866.832 1745.82 1
1295.44 868.747 1747.93 1
1296.38 880.921 1747.5 1
1299.83 867.766 1746.06 1
1299.83 867.829 1746.06 1
1299.67 902.35 1748.45 1
1295.98 874.362 1746.52 1
1296.15 876.271 1746.08 1
1296.19 874.288 1745.34 1
1296.31 875.115 1745.49 1
1296.33 878.945 1746.83 1
1301.13 878.949 1745.65 1
1300.55 896.303 1747.2 1
1301.07 878.102 1746.16 1
1295.55 869.164 1745.41 1
1295.44 868.444 1746.21 1
1297.09 877.484 1749.3 1
1295.21 867.432 1746.42 1
1298.91 862.431 1745.52 1
1300.92 888.365 1748.27 1
1300.37 869.725 1745.68 1
1300.06 867.561 1746.11 1
1299.6 879.193 1749.57 1
1298.83 862.182 1745.6 1
1295.9 871.701 1746.27 1
1300.35 869.818 1745.62 1
1295.83 894.766 1747.76 1
1296.05 868.782 1748.47 1
1300.52 896.523 1747.09 1
1295.67 896.237 1748.11 1
1296.27 876.3 1745.94 1
1296.36 876.33 1747.14 1
1296.5 888.758 1745.61 1
1295.84 871.807 1745.72 1
1295.91 872.4 1745.5 1
1296.14 874.484 1745.38 1
1301.23 879.869 1745.3 1
1295.91 873.203 1746.58 1
1301.07 879.166 1745.43 1
1301.01 879.163 1746.1 1
1299.09 862.167 1745.57 1
1296.12 874.183 1746.68 1
1295.98 872.389 1747.02 1
1299.14 862.845 1745.34 1
1295.51 868.804 1747.31 1
1296.12 873.685 1746.43 1
1299.16 879.187 1749.78 1
1300.87 893.265 1747.86 1
1301.07 879.198 1745.45 1
1296.15 873.534 1747.34 1
1295.59 870.306 1745.66 1
1296.07 874.419 1745.72 1
1295.4 868.682 1747.67 1
1295.79 872.44 1746.56 1
1299.1 862.387 1745.58 1
1301.16 881.097 1745.31 1
1296.16 876.203 1747.23 1
1296.09 872.884 1745.32 1
1299.04 862.151 1745.83 1
1301.09 878.567 1745.33 1
1294.72 908.335 1750.73 1
1296.58 880.918 1747.33 1
1301.08 878.237 1746.13 1
1300.6 894.599 1748.58 1
1298.95 862.468 1745.42 1
1301.03 879.064 1745.32 1
1295.99 872.289 1745.35 1
1296.24 874.549 1746.16 1
1295.99 874.525 1746.95 1
1296.44 884.158 1747.39 1
1299.25 862.906 1745.37 1
1298.93 861.366 1745.75 1
1300.33 869.534 1745.62 1
1300.99 891.739 1747.51 1
1296.31 891.909 1748.11 1
1295.67 869.146 1747.69 1
1296.56 880.697 1747.25 1
1301.24 881.715 1747.87 1
1296.1 873.59 1746.92 1
1301.01 877.102 1745.35 1
1300.7 894.812 1748.39 1
1295.94 872.614 1746.84 1
1295.58 869.076 1745.61 1
1298.95 861.392 1745.45 1
1301.1 879.164 1745.91 1
1295.92 872.383 1746.68 1
1296.54 893.904 1749.69 1
1295.85 870.692 1745.47 1
1299.1 862.3 1745.82 1
1300.7 894.824 1748.2 1
1300.07 867.705 1745.86 1
1298.95 861.455 1745.61 1
1296.31 891.877 1748.4 1
1301.04 878.381 1745.35 1
1296.2 876.097 1745.89 1
1295.42 869.392 1747.47 1
1301.03 887.942 1747.53 1
1299.51 879.641 1749.86 1
1295.87 894.915 1748.42 1
1299.07 862.441 1745.55 1
1296.04 874.198 1745.98 1
1299.6 879.239 1749.83 1
1295.85 872.104 1745.56 1
1295.99 872.528 1745.69 1
1299.14 862.471 1746.03 1
1299.56 864.626 1745.4 1
1300.93 876.949 1745.54 1
1299.93 867.903 1746.13 1
1295.31 868.287 1745.31 1
1295.26 868.256 1745.35 1
1300.91 887.083 1748.43 1
1301.05 878.744 1746.18 1
1299.52 864.42 1745.49 1
1296.08 874.453 1746.18 1
1300.31 896.333 1747.22 1
1295.8 871.64 1747.85 1
1295.28 868.324 1746.7 1
1296.06 875.162 1745.42 1
1300.68 894.81 1748.43 1
1296.13 873.393 1747.22 1
1301.04 878.849 1746.25 1
1300.37 896.569 1747.44 1
1298.89 862.456 1745.3 1
1299.24 862.929 1746.08 1
1295.69 871.559 1746.02 1
1296.32 879.628 1746.69 1
1295.91 873.476 1746.11 1
1300.97 879.432 1745.56 1
1295.95 873.101 1746.73 1
1296.1 873.117 1746.53 1
1295.77 869.255 1748.47 1
1300.98 879.173 1746.17 1
1295.08 867.185 1746.51 2
1295.49 869.372 1747.63 1
1296.18 873.832 1745.7 1
1295.58 870.521 1745.44 1
1300.31 896.448 1747.24 1
1295.59 870.774 1746.14 1
1301.14 878.659 1745.56 1
1301.25 881.942 1747.75 1
1296.15 891.696 1748.14 1
1296.31 891.843 1748.38 1
1300.94 888.399 1748.28 1
1301.21 887.173 1747.74 1
1298.9 861.766 1745.45 1
1301.12 878.286 1745.83 1
1299.52 879.219 1749.6 1
1300.89 886.75 1748.48 1
1301.1 878.038 1746.18 1
1296.27 891.508 1748.14 1
1301.06 878.584 1745.36 1
1300.86 891.935 1747.85 1
1301.09 878.618 1745.39 1
1296.38 886.732 1746.1 1
1296.14 891.91 1748.34 1
1296.09 875.293 1746.85 1
1295.4 868.406 1746.32 1
1296.34 879.132 1746.78 1
1299.7 865.295 1745.53 1
1299.86 867.544 1746.5 1
1299.65 865.439 1745.4 1
1300.9 878.411 1745.6 1
1299.19 862.548 1745.36 1
1296.3 891.544 1748.33 1
1295.75 870.362 1745.33 1
1296.18 876.246 1746.11 1
1301.13 879.244 1745.35 1
1295.77 871.869 1745.43 1
1296.19 873.681 1746.07 1
1300.96 886.9 1747.86 1
1299.68 902.215 1748.41 1
1295.99 874.205 1746.22 1
1295.63 870.993 1745.38 1
1297.23 892.537 1750.1 1
1299.65 902.322 1748.46 1
1296.24 874.105 1745.81 1
1296.44 884.128 1747.23 1
1301.06 877.571 1745.32 1
1295.63 870.824 1746.46 1
1295.45 869.039 1747.53 1
1295.95 873.996 1746.05 1
1296.02 872.279 1747.09 1
1295.46 868.287 1745.5 1
1301.08 877.515 1745.5 1
1296.34 876.228 1746.18 1
1296.39 891.798 1748.48 1
1296.24 891.56 1748.28 1
1299.86 867.889 1746.06 1
1299.4 879.566 1749.64 1
1295.9 868.765 1748.45 1
1295.15 867.132 1746.63 1
1301.14 878.024 1745.53 1
1301.04 877.603 1746.15 1
1295.62 868.636 1747.78 1
1295.9 871.078 1746.06 1
1295.35 868.895 1745.7 1
1295.78 895.291 1747.83 1
1295.27 868.181 1746.06 1
1300.69 894.603 1748.34 1
1299.95 867.025 1746.29 1
1295.45 868.827 1747.69 1
1300.91 877.041 1745.38 1
1296.14 892.001 1748.37 1
1295.9 894.113 1747.94 1
1301.18 879.571 1745.55 1
1301.17 878.875 1745.88 1
1301.02 877.381 1746.3 1
1295.83 872.7 1745.55 2
1295.2 867.964 1745.35 1
1301.15 878.837 1746.21 1
1296.17 876.501 1747.35 1
1301.07 879.305 1745.87 1
1295.9 871.218 1746.48 1
1298.41 885.733 1750.04 1
1300.91 876.915 1745.55 1
1296.18 873.589 1746.98 1
1295.8 870.169 1745.31 1
1295.8 871.064 1746.13 1
1296.34 891.584 1748.23 1
1297.61 895.333 1750.48 1
1296.19 874.365 1745.35 1
1298.58 885.192 1749.94 1
1295.4 867.546 1746.6 1
1301.05 876.983 1745.58 1
1295.56 870.481 1745.81 1
1296.21 876.219 1747.14 1
1296.16 875.978 1745.34 1
1296.44 884.089 1747.24 1
1296.21 874.707 1745.39 1
1295.95 893.909 1747.85 1
1300.1 868.059 1746.27 1
1295.32 868.41 1746.46 1
1301.19 886.796 1747.72 1
1300.81 887.967 1749.15 1
1298.99 861.586 1745.56 1
1295.57 870.511 1745.92 1
1295.94 871.661 1745.8 1
1295.49 868.272 1746.22 1
1296.05 874.815 1747.49 1
1295.72 871.494 1746.07 1
1295.94 872.764 1745.31 1
1296.14 873.286 1747.3 1
1295.12 867.312 1746.45 1
1295.88 871.428 1745.84 1
1299.66 902.401 1748.51 1
1295.88 873.185 1746.69 1
1298.91 861.986 1745.4 1
1298.79 861.834 1745.88 1
1300.91 886.622 1748.33 1
1300.88 886.781 1748.5 1
1295.89 873.336 1745.87 1
1301.09 879.397 1745.77 1
1295.96 873.857 1745.51 1
1299.58 864.629 1745.37 1
1296.42 888.603 1745.72 1
1296.12 874.057 1746.66 1
1295.83 872.774 1745.43 1
1296.22 876.147 1745.93 1
1298.46 885.565 1749.94 1
1295.68 869.352 1745.33 1
1300.95 887.18 1747.88 1
1301.02 877.197 1746.14 1
1300.08 867.841 1746.33 1
1296.06 872.456 1746.9 1
1296.12 874.206 1745.45 1
1296.13 875.613 1745.75 1
1298.76 861.832 1745.33 1
1296.11 873.978 1746.88 1
1296.05 874.475 1747.92 1
1300.73 894.382 1748.36 1
1299.79 866.003 1745.57 1
1296.55 888.568 1745.82 1
1299.08 862.06 1745.49 1
1298.43 885.545 1750.01 1
1300.98 877.61 1745.32 1
1301.19 881.106 1748.07 1
1296.12 876.092 1747.43 1
1295.92 873.361 1746.7 1
1298.93 862.304 1746.15 1
1296.19 874.098 1746.75 1
1299.43 879.225 1749.76 1
1300.67 894.587 1748.26 1
1300.55 896.21 1747.08 1
1295.5 868.803 1747.39 1
1301.15 887.939 1747.73 1
1295.64 870.869 1747.67 1
1296.19 873.943 1745.31 1
1295.88 873.185 1746.15 1
1296.44 884.009 1747.23 1
1296.3 877.461 1745.91 1
1295.98 872.203 1745.63 1
1295.39 869.128 1746.92 1
1296.41 876.214 1745.78 1
1296.15 873.786 1745.71 1
1300.67 894.668 1748.47 1
1299.86 868.004 1746.2 1
1301.02 877.651 1746.25 1
1300.52 896.72 1747.43 1
1295.64 870.804 1745.71 1
1295.93 873.089 1746.65 1
1296 872.313 1746.69 1
1295.63 870.209 1745.4 1
1295.57 870.645 1746.84 1
1295.86 870.896 1745.83 1
1295.19 867.966 1746.46 1
1296.17 876.143 1745.9 1
1300.42 896.475 1747.19 1
1301.18 878.751 1745.43 1
1296.11 874.977 1746.08 1
1295.78 872.252 1745.84 1
1295.95 873.387 1745.81 1
1295.81 868.973 1748.31 1
1295.3 868.417 1746.29 1
1299.3 879.28 1749.74 1
1294.82 865.258 1745.3 1
1300.83 876.734 1745.45 1
1296.05 874.451 1746.07 1
1296.12 875.338 1745.54 1
1298.12 885.667 1750.11 1
1301.13 887.83 1747.75 1
1298.72 861.134 1745.43 1
1298.55 881.52 1749.99 1
1296.04 872.226 1745.66 1
1299 861.801 1745.68 1
1301.19 879.104 1746.29 1
1296.43 876.455 1746.04 1
1296.27 877.471 1745.42 1
1296.18 875.734 1745.83 1
1296.12 875.912 1747.26 1
1301.06 888.014 1747.91 1
1295.87 873.152 1746.8 1
1296.19 891.772 1748.35 1
1295.5 869.117 1747.5 1
1299.04 906.035 1746.21 1
1300.72 894.627 1748.11 1
1294.83 865.557 1745.51 1
1296 872.339 1745.32 1
1300.73 894.543 1748.37 1
1298.9 861.476 1745.37 1
1295.71 868.566 1748.09 1
1295.9 870.967 1745.55 1
1301.07 878.524 1745.44 1
1300.51 896.889 1747.57 1
1300.4 896.369 1747.33 1
1296 872.305 1747.12 1
1300.74 894.468 1748.39 1
1300.93 878.004 1745.36 1
1297.16 869.855 1749.47 1
1296.22 874.888 1745.37 1
1296.05 872.283 1745.65 1
1295.89 872.755 1746.56 1
1299.91 867.896 1746.04 1
1299.32 879.376 1749.75 1
1296.15 874.277 1745.54 1
1295.6 869.063 1747.39 1
1296.08 875.2 1746.82 1
1298.54 901.14 1750.5 1
1299.57 864.696 1745.36 1
1295.82 871.099 1746.04 1
1297.05 876.281 1749.34 1
1295.85 894.599 1748.1 1
1300.95 877.247 1745.33 1
1295.9 872.15 1745.43 1
1300.98 888.266 1747.96 1
1299.05 862.117 1745.91 1
1294.78 865.206 1745.62 1
1300.69 894.868 1748.2 1
1295.93 893.795 1747.99 1
1296.34 888.542 1745.65 1
1301.11 878.922 1745.44 1
1300.21 869.726 1745.63 1
1295.31 868.353 1747.68 1
1296.14 874.445 1746.27 1
1295.63 870.424 1745.37 1
1295.92 894.197 1747.9 1
1295.49 869.721 1745.32 1
1301.07 877.175 1745.66 1
1301.09 877.465 1745.6 1
1295.42 868.964 1747.75 1
1297.19 876.783 1749.45 1
1296.08 872.681 1746.46 1
1295.37 868.895 1747.55 1
1295.83 895.699 1747.12 1
1295.2 867.951 1745.47 1
1299.48 879.35 1749.77 1
1295.55 869.101 1745.6 1
1295.09 867.11 1746.7 1
1296.12 873.443 1747.12 1
1298.9 861.874 1745.4 1
1301.01 877.333 1745.48 1
1295.59 870.429 1745.39 1
1300.98 879.022 1745.61 1
1301.2 886.874 1747.74 1
1297.79 895.157 1750.48 1
1296.16 876.415 1747.31 1
1299.33 885.646 1750.18 1
1296.15 876.206 1745.94 1
1298.29 909.114 1748.71 1
1301.12 877.956 1745.94 1
1296.3 891.576 1748.31 1
1296.61 880.986 1747.58 1
1295.95 873.924 1746.27 1
1295.81 868.829 1748.38 1
1295.17 867.492 1745.57 1
1299.4 863.862 1745.39 1
1296.32 876.067 1747.02 1
1296.28 892.051 1748.11 1
1299.67 865.125 1745.34 1
1296.2 875.56 1745.73 1
1300.97 888.469 1748.13 1
1295.53 868.74 1747.39 1
1295.77 871.986 1745.55 1
1295.81 871.744 1745.71 1
1295.97 872.788 1745.74 1
1296.25 874.739 1746.03 1
1295.04 866.991 1746.6 1
1298.72 885.393 1750.19 1
1295.59 869.991 1747.92 1
1301.14 878.456 1745.34 1
1296.53 884.367 1747.43 1
1299.66 902.386 1748.29 1
1295.28 868.208 1745.47 1
1300.56 894.656 1748.4 1
1296.41 884.605 1747.16 1
1298.88 862.28 1746.15 1
1295.68 870.668 1745.41 1
1295.79 868.919 1748.08 1
1296.13 873.96 1745.69 1
1298.96 861.575 1745.4 1
1300.01 867.371 1745.95 1
1300.06 867.715 1746.1 1
1296.14 892.02 1748.34 1
1301.06 878.294 1748.1 1
1296.45 884.059 1747.34 1
1301.02 879.209 1746.22 1
1299.69 865.292 1745.33 1
1296.06 874.553 1745.57 1
1300.15 868.143 1746.38 1
1300.86 888.426 1748.32 1
1298.68 885.532 1750.2 1
1295.41 869.144 1747.45 1
1300.99 888.375 1748.11 1
1295.85 872.772 1746.12 1
1295.25 868.355 1746.94 1
1296.09 892.291 1748.23 1
1299.98 867.283 1746.56 1
1299.78 867.374 1746.46 1
1298.75 860.597 1745.31 1
1300.93 878.54 1745.63 1
1295.95 871.529 1746.32 1
1296.09 873.64 1746.8 1
1296.55 880.801 1747.21 1
1296.41 884.112 1747.44 1
1295.76 870.934 1748.08 1
1297.3 892.67 1750.16 1
1295.86 871.521 1745.36 1
1298.4 885.577 1750.14 1
1295.66 871.327 1746.5 1
1299.92 866.934 1746.37 1
1300.1 867.818 1746.16 1
1296.15 891.653 1748.27 1
1296.01 872.239 1746.66 1
1295.81 871.146 1745.93 1
1295.81 872.387 1746.5 1
1296.01 872.186 1745.66 1
1300.79 891.908 1747.82 1
1295.49 869.125 1745.34 1
1295.89 873.348 1745.44 1
1296.02 874.313 1746.11 1
1295.98 872.535 1745.54 1
1295.94 873.638 1746.4 1
1296.42 887.008 1747.16 1
1295.54 870.261 1746.15 1
1300.64 894.531 1748.07 1
1296.21 891.957 1748.1 1
1296.06 873.18 1746.74 1
1300.51 896.749 1747.53 1
1295.8 872.279 1745.57 1
1296.09 892.359 1748.01 1
1298.51 881.505 1750.04 1
1295.73 871.937 1746.81 1
1296.01 868.761 1748.43 1
1301 878.888 1745.36 1
1296.2 876.061 1745.85 1
1301.19 880.681 1747.54 1
1295.92 871.187 1746.42 1
1295.58 870.042 1745.89 1
1295.1 867.325 1746.28 1
1300.06 867.79 1746.66 1
1296.42 884.023 1747.3 1
1300.41 896.504 1747.5 1
1295.85 895.787 1747.02 1
1297.12 893.205 1750.11 1
1300.48 896.623 1748.5 1
1301.18 878.778 1745.55 1
1300.68 894.904 1748.21 1
1295.95 868.952 1748.33 1
1298.9 903.443 1749.79 1
1295.52 868.851 1747.47 1
1299.46 863.986 1745.36 1
1295.12 867.297 1746.53 1
1296.04 872.552 1747.19 1
1301.07 879.319 1745.42 1
1295.83 895.869 1747.07 1
1301.07 878.138 1746.16 1
1296.06 873.412 1745.57 1
1301.12 877.875 1745.52 1
1295.81 895.502 1746.94 1
1296.3 877.532 1745.61 1
1296.34 888.924 1745.58 1
1295.43 868.358 1745.42 1
1299.19 879.194 1749.92 1
1296.23 891.763 1748.26 1
1295.83 871.991 1745.66 1
1296.14 891.733 1748.17 1
1295.39 868.943 1747.56 1
1300.99 879.409 1745.49 1
1300.36 896.569 1747.28 1
1299.44 864.02 1745.35 1
1296.33 891.999 1748.22 1
1295.91 872.469 1745.47 1
1296.24 874.525 1746.26 1
1296.26 876.118 1746.18 1
1296.12 872.954 1746.24 1
1298.44 885.983 1750.03 1
1295.56 870.498 1745.39 1
1297.41 878.794 1749.52 1
1300.98 878.985 1745.58 1
1296.18 873.663 1746.73 1
1294.34 909.063 1750.61 1
1295.38 868.865 1745.63 1
1298.59 901.075 1750.5 1
1295.75 871.431 1745.45 1
1299.87 867.489 1746.2 1
1296.17 876.147 1745.8 1
1299.05 862.017 1746.08 1
1295.9 872.466 1745.31 1
1296.23 876.27 1747.31 1
1298.87 861.97 1745.44 1
1298.86 885.564 1749.96 1
1298.55 886.316 1750.01 1
1299.09 862.168 1745.44 1
1296.11 891.8 1748.05 1
1299.56 864.674 1745.33 1
1301.1 878.757 1745.43 1
1295.96 873.391 1746.37 1
1296.15 873.707 1745.64 1
1301.03 878.327 1746.27 1
1295.98 873.423 1745.31 1
1295.4 868.834 1747.46 1
1296.14 876.131 1746.7 1
1296.06 875.222 1745.95 1
1301.14 878.478 1745.89 1
1296.2 873.9 1745.61 1
1295.4 869.092 1746.01 1
1299.29 879.261 1749.85 1
1299.44 902.318 1748.47 1
1295.12 867.355 1746.22 1
1301.21 887.261 1748.05 1
1295.61 896.925 1748.02 1
1295.57 868.706 1747.67 1
1296.52 884.281 1747.3 1
1296.09 873.305 1745.58 1
1295.79 870.968 1746.16 1
1295.98 873.397 1745.49 1
1299.92 867.768 1746.07 1
1299.77 867.429 1746.01 1
1301.05 878.802 1746.29 1
1296.06 875.181 1745.48 1
1295.43 869.427 1747.49 1
1301.07 878.301 1745.4 1
1295.21 868.004 1745.34 1
1298.29 886.072 1750.16 1
1298.98 861.632 1745.31 1
1301.1 888.033 1747.83 1
1295.95 873.038 1746.62 1
1296.12 873.999 1746.71 1
1295.7 871.269 1746.16 1
1296.16 873.681 1747.27 1
1295.59 869.136 1745.53 1
1296.39 880.314 1747.51 1
1297.89 890.257 1750.28 1
1295.74 868.483 1748.12 1
1296.33 891.6 1748.14 1
1300.98 886.937 1747.85 1
1301.17 879.157 1745.32 1
1296.04 873.819 1746.62 1
1296.12 873.703 1746.39 1
1298.86 862.232 1746.02 1
1299.02 862.175 1745.85 2
1296.12 873.743 1745.71 1
1300.59 894.416 1748.18 1
1298.68 860.225 1745.34 1
1295.98 872.499 1745.72 1
1300.34 869.69 1745.75 1
1301.01 877.679 1746.37 1
1298.28 909.09 1748.67 1
1295.92 895.736 1747.07 1
1296.18 891.931 1748.07 1
1298.74 885.589 1749.98 1
1300.07 867.636 1746.3 1
1299.48 864.052 1745.41 1
1301.01 888.172 1747.74 1
1296.05 872.397 1745.72 1
1296.13 875.547 1745.72 1
1300.99 887.897 1747.95 1
1296.52 882.56 1748.38 1
1300.53 896.645 1747.55 1
1296.11 891.753 1748.11 1
1301.09 878.854 1745.47 1
1295.49 868.931 1747.92 1
1301.05 877.624 1746.27 1
1301.01 879.173 1746.05 1
1297.92 885.606 1749.8 1
1298.94 861.477 1745.32 1
1299.96 880.342 1749.44 1
1296.07 873.574 1745.77 1
1295.05 866.851 1746.7 1
1301.15 879.223 1746.21 1
1296.06 873.117 1745.52 1
1296.09 874.517 1746.31 1
1299.23 879.067 1749.91 1
1296.07 875.022 1745.51 1
1295.93 871.643 1746.71 1
1295.76 895.898 1746.99 1
1301.16 878.453 1745.39 1
1297.7 894.986 1750.48 1
1298.81 862.062 1745.55 1
1301.12 877.902 1745.74 1
1295.44 868.613 1747.59 1
1300.02 867.745 1746.09 1
1295.71 871.723 1746.18 1
1296.32 891.784 1748.25 1
1296.1 873.462 1747.05 1
1301.12 877.916 1745.6 1
1297.77 907.387 1750.47 1
1296.35 891.752 1748.36 1
1300.99 888.037 1747.62 1
1299.44 884.624 1750.11 1
1295.7 871.227 1745.34 1
1295.34 868.663 1747.48 1
1296.37 886.872 1746.78 1
1301.18 878.793 1745.87 1
1295.95 873.117 1746.61 1
1300.71 894.704 1748.3 1
1295.44 868.807 1745.33 1
1295.74 871.139 1745.38 1
1296.19 876.366 1746.16 1
1298.04 885.632 1749.91 1
1295.45 868.8 1747.93 1
1301.11 878.076 1745.94 1
1296.15 873.301 1745.98 1
1295.79 870.093 1745.33 1
1297.6 908.15 1750.49 1
1296.4 880.691 1747.32 1
1295.86 871.734 1746.13 1
1296.1 891.993 1748.02 1
1298.73 885.358 1749.99 1
1296.18 891.95 1748.24 1
1299.66 879.469 1749.78 1
1295.36 869.016 1745.37 1
1296.49 881.127 1748.29 1
1298.47 881.507 1749.98 1
1295.55 868.473 1747.52 1
1296.41 887.111 1747.04 1
1296.38 887.114 1747.08 1
1299.02 861.953 1745.93 1
1299.19 863.061 1745.32 1
1295.49 869.718 1746 1
1299.86 867.729 1745.91 1
1295.31 868.304 1747.66 1
1300.6 890.548 1749.02 1
1300.96 886.456 1748.14 1
1298.93 862.315 1745.38 1
1298.49 885.671 1750.18 1
1296.01 872.295 1746.72 1
