x z r
1296.68 1746.27 1.2656
1296.49 1747.45 0.514396
1301.22 1745.92 4.50231
1298.67 1749.93 2.9471
1300.79 1748.69 3.97103
1296.48 1746.43 1.19172
1299.86 1749.98 3.79109
1296.5 1746.04 1.54161
1301.06 1745.11 4.70549
1301.13 1747.95 4.15877
1300.89 1745.14 4.54868
1296.62 1745.12 2.41131
1301.27 1747.11 4.29193
1298.95 1749.92 3.10802
1296.47 1746.21 1.39425
1301.27 1746.93 4.30963
1296.48 1747.04 0.697424
1297.29 1749.44 1.96408
1301.25 1745.05 4.90256
1301.18 1746.4 4.32201
1301.19 1748.33 4.27469
1296.83 1749.08 1.59258
1296.49 1746.05 1.53648
1296.4 1746.82 0.907897
1296.67 1747.44 0.334784
1299.25 1749.89 3.28303
1297.48 1749.57 2.1239
1298.81 1750.14 3.20007
1296.65 1746.45 1.10383
1296.48 1746.87 0.816036
1301.27 1747.78 4.27546
1296.68 1746.93 0.65889
1301.1 1745.27 4.66703
1296.61 1746.95 0.672606
1296.72 1748.25 0.796526
1298.06 1750.02 2.7337
1296.62 1748.8 1.35602
1296.42 1746.13 1.49098
1300.93 1748.52 4.0615
1301.07 1746.78 4.13336
1296.69 1748.58 1.12051
1296.94 1748.94 1.43836
1301.12 1745.8 4.45473
1300.64 1748.96 3.91797
1296.59 1745.92 1.6306
1296.42 1746.25 1.37765
1296.59 1747.14 0.541006
1301.02 1745.37 4.55068
1301.2 1746.28 4.37253
1296.5 1745.33 2.22858
1301.05 1747.43 4.05475
1296.52 1745.43 2.12264
1298.56 1750.02 2.96338
1301.25 1745.91 4.53672
1301.2 1747.29 4.20632
1299.57 1749.87 3.49814
1300.82 1748.91 4.06786
1298.08 1750.07 2.78466
1299.04 1750.13 3.32687
1301.06 1747.55 4.05854
1300.61 1749.33 4.05321
1300.74 1749.29 4.14412
1300.94 1748.98 4.21062
1296.54 1746.35 1.23705
1301.28 1746.73 4.35229
1300.88 1744.97 4.63148
1301.05 1746.97 4.08206
1296.7 1745.24 2.27919
1296.57 1746.55 1.04548
1298.64 1750.1 3.07254
1296.41 1747.19 0.669402
1301.15 1746.55 4.26079
1296.58 1745.91 1.64443
1301 1747.57 3.99611
1296.49 1746.73 0.925514
1296.69 1746.13 1.40909
1300.34 1749.59 3.94178
1299.24 1750.19 3.49863
1297.07 1749.12 1.62336
1301.17 1745.04 4.84511
1301.02 1746.07 4.26962
1299.31 1750.17 3.52914
1298.04 1750.08 2.78639
1301.03 1748.16 4.0806
1301.17 1746.7 4.24855
1300.91 1748.96 4.17252
1296.58 1744.91 2.62374
1297.3 1749.37 1.89617
1301.16 1746.24 4.34727
1301.02 1745.78 4.36888
1296.6 1745.45 2.08744
1298.6 1750.16 3.10662
1298.74 1750.13 3.15896
1296.62 1746.94 0.675254
1296.5 1746.92 0.759349
1298.38 1749.9 2.77183
1301.29 1745.82 4.60821
1301.03 1748.44 4.13482
1296.68 1746.41 1.13522
1300.97 1748.05 4.00965
1299.04 1750.16 3.34972
1299.71 1749.91 3.62257
1297.13 1749.09 1.59611
1298.73 1750 3.03635
1298.38 1750.16 3.00039
1301.22 1745.73 4.57909
1300.91 1745.09 4.59506
1297.61 1749.57 2.1587
1296.74 1748.31 0.848048
1299.03 1749.97 3.20019
1298.92 1750.15 3.27316
1300.83 1748.91 4.07688
1299.51 1750.12 3.62568
1296.49 1746.02 1.56252
1301.02 1746.14 4.24424
1296.65 1748.11 0.70887
1301.28 1746.09 4.50908
1301.25 1746.48 4.36881
1299.63 1749.8 3.4901
1301.29 1746.02 4.53588
1301.09 1748.68 4.25474
1300.37 1749.29 3.81479
1300.71 1748.92 3.97135
1297.32 1749.68 2.20317
1297.68 1749.66 2.26085
1296.96 1748.98 1.47994
1296.75 1748.41 0.942893
1301.13 1746.17 4.34205
1297.96 1749.74 2.44007
1301.13 1746.42 4.27183
1296.65 1745.55 1.97634
1296.58 1747.98 0.64009
1301 1747.14 4.01442
1296.46 1748.04 0.76461
1300.9 1749 4.18202
1300.95 1745.22 4.55636
1301.03 1748.64 4.18627
1300.77 1748.73 3.96402
1297.03 1749.25 1.75442
1296.52 1744.89 2.65459
1297.94 1749.97 2.64374
1298.02 1749.94 2.64876
1301.24 1745.98 4.5009
1301.08 1746.53 4.19153
1301.27 1745.62 4.66647
1300.92 1748.93 4.17056
1296.71 1748.26 0.813963
1301.02 1745.04 4.71694
1299.71 1750 3.68378
1297.08 1749.42 1.91844
1299.81 1749.79 3.62439
1301.05 1747.62 4.0487
1301.23 1747.33 4.23485
1296.48 1745.47 2.09895
1301.2 1746.36 4.3564
1296.6 1747.37 0.420735
1297.01 1749.17 1.6722
1300.12 1749.72 3.8241
1301.08 1745.12 4.72515
1300.79 1749.02 4.08247
1297.4 1749.62 2.16002
1301.22 1745.04 4.88576
1301.01 1746.52 4.1237
1296.51 1747.97 0.679988
1298.87 1750.14 3.23589
1297.35 1749.38 1.91056
1297.34 1749.47 1.9965
1300.5 1749.43 3.99623
1298.72 1750.04 3.07153
1296.59 1747.36 0.43253
1301.04 1748.35 4.12897
1299.37 1749.93 3.39628
1300.95 1745.02 4.66673
1300.25 1749.48 3.80965
1299.26 1749.88 3.28227
1301.08 1748.68 4.25023
1299.49 1749.82 3.40503
1300.34 1749.5 3.89184
1296.5 1745.39 2.16371
1300.88 1748.93 4.13503
1296.67 1747.62 0.349934
1296.43 1746.14 1.47496
1298.18 1749.97 2.73469
1298.39 1750.1 2.95195
1296.63 1746.77 0.821167
1298.53 1750.1 3.01886
1297.71 1749.7 2.31496
1296.75 1748.38 0.916835
1298.23 1750.01 2.79326
1301.12 1746.01 4.37736
1301.28 1746.86 4.32364
1296.42 1748.13 0.854442
1297.65 1749.83 2.41973
1300.43 1749.23 3.8401
1296.54 1745.61 1.94818
1301.28 1746.71 4.34986
1300.98 1748.27 4.05308
1300.92 1748.58 4.06218
1296.62 1745.08 2.44706
1301.25 1746.97 4.27945
1296.48 1746.66 0.986107
1296.69 1745.82 1.7109
1296.92 1748.96 1.45994
1296.63 1745.25 2.27854
1296.67 1747.71 0.390112
1299.37 1749.95 3.40532
1297.48 1749.57 2.12614
1298.54 1749.93 2.87842
1296.61 1748.27 0.862098
1296.49 1745.04 2.51628
1301.08 1746.75 4.15382
1301.29 1745.57 4.70664
1300.71 1749.01 4.00336
1301.24 1746.43 4.37269
1300.12 1749.51 3.71035
1301.19 1746.26 4.36779
1296.47 1747.18 0.625539
1298.61 1750.16 3.10724
1300.69 1748.93 3.959
1301.06 1747.46 4.05944
1296.48 1748.02 0.737851
1301.14 1745.87 4.44947
1301.08 1747.74 4.08478
1296.49 1746.72 0.934889
1300.34 1749.6 3.9477
1301.24 1745.93 4.52215
1300.89 1748.54 4.02844
1296.65 1744.98 2.54767
1300.92 1745.08 4.60709
1301.08 1745.27 4.65133
1301.01 1746.69 4.09441
1296.58 1747.3 0.463678
1299.69 1749.76 3.5112
1301.02 1745.21 4.62621
1301.13 1747.3 4.13809
1301.02 1745.28 4.5947
1296.61 1746.31 1.25447
1296.46 1746.43 1.19579
1299.98 1749.59 3.64048
1296.98 1749.1 1.60227
1296.55 1748.1 0.747079
1301.29 1745.84 4.60175
1297.85 1749.74 2.39437
1296.41 1746.77 0.934237
1296.57 1745.36 2.18209
1296.56 1748.64 1.22588
1299.82 1749.77 3.61764
1296.6 1745.82 1.72746
1296.61 1745.87 1.67952
1300.26 1749.41 3.77904
1296.93 1749.15 1.64985
1296.42 1745.86 1.73902
1298.25 1750.14 2.92135
1296.68 1748.05 0.630437
1299.88 1749.7 3.62375
1301.29 1746 4.54123
1296.72 1745.12 2.39284
1298.26 1750.15 2.93578
1300.67 1748.92 3.93244
1296.55 1745.68 1.87831
1299.84 1749.98 3.77068
1299.35 1749.96 3.40227
1298.16 1750.04 2.78854
1296.55 1748.31 0.925891
1300.98 1748.61 4.13416
1296.48 1745.79 1.78379
1300.91 1748.96 4.17679
1299.56 1750.08 3.6347
1301 1747.33 4.00794
1297.57 1749.69 2.26137
1297.58 1749.79 2.36463
1296.53 1747.05 0.653475
1296.97 1749.12 1.6203
1301.27 1747.35 4.27348
1300.97 1748.11 4.01609
1296.53 1748.42 1.03237
1296.41 1746.8 0.913546
1301.02 1745.02 4.7232
1296.53 1747.99 0.679024
1296.55 1745.96 1.60517
1301.15 1745.15 4.77098
1296.67 1746.52 1.03301
1296.42 1745.71 1.88047
1301.01 1748.85 4.23523
1301.18 1747.72 4.18191
1297.04 1749.24 1.74412
1296.77 1748.79 1.31344
1301.24 1745.04 4.90452
1301.14 1746.79 4.19623
1301.07 1747.6 4.07486
1296.45 1748.08 0.793595
1298.04 1749.8 2.52643
1301.2 1745.87 4.50333
1299.44 1749.92 3.43348
1298.94 1750.21 3.33292
1296.65 1748.16 0.749648
1297.04 1749.35 1.84619
1296.55 1745.1 2.44595
1296.94 1749.19 1.69499
1298.02 1749.82 2.53704
1296.4 1747.26 0.644663
1296.56 1745.82 1.74055
1298.58 1750.09 3.0367
1296.62 1748.62 1.18089
1297.52 1749.56 2.12063
1296.62 1746.82 0.781218
1296.5 1745.99 1.59321
1301.07 1745.51 4.53177
1296.55 1746.53 1.0695
1301.06 1748.29 4.13625
1296.83 1748.57 1.08306
1299.61 1749.79 3.47719
1296.72 1745.03 2.48363
1301.01 1747.04 4.03114
1296.67 1746.91 0.68033
1301.28 1746.26 4.45686
1296.85 1745.13 2.37727
1300.88 1744.98 4.62358
1296.57 1746.03 1.52981
1297.58 1749.77 2.33953
1296.84 1748.92 1.42936
1301.03 1747.58 4.02967
1301.04 1745.92 4.34193
1298.57 1749.96 2.92064
1296.63 1748.12 0.715501
1301.14 1745.35 4.66352
1300.19 1749.6 3.81611
1300.99 1747.91 4.00758
1300.61 1749.32 4.04304
1296.52 1746.21 1.37926
1297.59 1749.84 2.41529
1298.57 1750.02 2.96993
1301.03 1744.96 4.76268
1297.71 1749.84 2.44703
1296.62 1745.53 2.00816
1300.3 1749.62 3.922
1296.6 1746.53 1.04683
1299.51 1749.97 3.51749
1300.76 1748.91 4.01316
1301.1 1748.45 4.20697
1301.17 1745.75 4.52599
1301.07 1745.75 4.43094
1301.03 1745.53 4.48043
1300.14 1749.54 3.74639
1298.01 1749.99 2.68995
1299.58 1750.07 3.64072
1301.02 1745.99 4.29145
1296.42 1745.83 1.7635
1300.35 1749.39 3.84673
1296.51 1747.78 0.567955
1296.71 1748.41 0.952831
1299.93 1749.87 3.77387
1296.56 1747.02 0.656169
1301.21 1746.03 4.45737
1296.51 1745.75 1.81381
1299.34 1750.01 3.43373
1301.01 1746.48 4.14031
1300.2 1749.69 3.87724
1299.23 1750.1 3.42634
1301.08 1747.76 4.08585
1297.07 1749.31 1.81374
1301 1747.49 4.002
1301.02 1746.37 4.17212
1301 1748.65 4.15895
1298.71 1750.02 3.04636
1296.66 1747.68 0.384141
1296.85 1744.92 2.58344
1297.81 1749.75 2.3958
1298.72 1749.95 2.99289
1300.95 1748.33 4.03582
1299.5 1749.96 3.50548
1296.67 1747.42 0.342343
1301.1 1747.16 4.11005
1300.7 1748.85 3.93846
1298.64 1750.06 3.0392
1300.09 1749.76 3.83062
1299.71 1749.91 3.62384
1301.06 1747.94 4.08612
1301.16 1745.4 4.65698
1296.44 1745.11 2.4593
1301.21 1746.16 4.42192
1301.04 1748.72 4.21888
1300.92 1748.37 4.0119
1296.55 1746.64 0.96922
1296.4 1747.38 0.610113
1301 1748.34 4.08539
1301.28 1745.98 4.53848
1296.5 1745.25 2.30561
1301.17 1748.04 4.20788
1296.78 1748.78 1.30125
1300.04 1749.76 3.78904
1296.53 1747.32 0.506131
1296.43 1747 0.757149
1300.81 1748.95 4.07797
1299.37 1749.99 3.4359
1296.4 1747.59 0.610961
1299.52 1750.11 3.6269
1299.59 1749.8 3.46738
1296.47 1747.26 0.584735
1299.61 1749.8 3.48475
1301 1747.13 4.0203
1301.27 1747.22 4.27803
1299.81 1749.88 3.68247
1298.76 1750.01 3.07001
1301.13 1746.63 4.22618
1296.52 1746.99 0.699451
1296.52 1747.15 0.592326
1300.12 1749.56 3.735
1296.68 1746.62 0.940787
1296.81 1748.89 1.40283
1296.57 1748.7 1.27139
1300.99 1747.94 4.01892
1301.08 1747.43 4.08429
1301.23 1745.25 4.78828
1301.26 1747.04 4.28407
1296.58 1745.89 1.66195
1301.03 1748.22 4.09405
1296.42 1745.52 2.06504
1301.12 1745.09 4.77501
1296.48 1745.69 1.88578
1300.84 1748.85 4.06541
1296.62 1748.3 0.883395
1298.95 1749.94 3.1237
1297.79 1749.7 2.33343
1298.11 1749.81 2.56704
1297.31 1749.6 2.12089
1300.16 1749.63 3.81261
1296.72 1745.06 2.45974
1297.48 1749.46 2.01906
1301.29 1745.21 4.86547
1301.25 1748.03 4.28395
1299.07 1750.18 3.38934
1296.45 1748.19 0.887501
1296.67 1747.1 0.521865
1296.41 1747 0.773809
1300.2 1749.5 3.77379
1296.49 1746.51 1.11106
1301.27 1747.13 4.28453
1296.49 1746.33 1.27836
1301.2 1746.58 4.30348
1296.45 1747.48 0.548189
1296.5 1746.16 1.43161
1301.09 1745.97 4.37098
1300.96 1745.25 4.55204
1301.02 1745.53 4.47883
1296.43 1745.2 2.37257
1300.15 1749.57 3.76759
1299.13 1750.17 3.42172
1296.61 1748.06 0.677354
1296.74 1748.77 1.29666
1296.54 1745.2 2.34293
1296.43 1745.63 1.95254
1300.87 1748.83 4.09079
1301 1748.82 4.21202
1300.31 1749.61 3.9255
1296.55 1747.09 0.612437
1296.52 1746.99 0.702838
1301.29 1745.81 4.61023
1300.5 1749.14 3.86953
1298.13 1750.03 2.772
1297.24 1749.41 1.92656
1300.82 1748.8 4.033
1296.59 1748 0.646159
1301.02 1748.49 4.13636
1301.27 1746.54 4.37554
1301.2 1747.53 4.19671
1296.91 1749.2 1.70436
1301.12 1748.23 4.17994
1300.91 1748.86 4.13759
1296.73 1748.89 1.41199
1296.4 1747.23 0.660142
1301.02 1745.17 4.63992
1299.16 1749.9 3.23229
1296.77 1745.13 2.37668
1299.88 1749.97 3.79029
1301.13 1745.35 4.65335
1299.01 1750.13 3.30836
1300.98 1747.99 4.01289
1301.01 1747.01 4.03546
1296.41 1746.85 0.87766
1296.47 1747.11 0.656773
1296.65 1745.51 2.01809
1296.6 1747.05 0.601038
1298.59 1750.09 3.04286
1298.23 1749.92 2.71094
1296.67 1745.9 1.62934
1296.58 1747.19 0.527464
1298.55 1750.11 3.03288
1301.2 1748 4.23433
1301.21 1745.06 4.86588
1301.15 1745.12 4.78011
1301.23 1745.19 4.81556
1298.63 1750.07 3.04408
1301.02 1745.77 4.37876
1296.83 1748.84 1.35476
1296.48 1745.35 2.20776
1296.88 1749.26 1.76119
1301.01 1746.68 4.09053
1297.46 1749.7 2.24767
1301.1 1746.61 4.19555
1296.64 1746.38 1.17897
1299.51 1749.93 3.49388
1301.17 1748.44 4.27009
1301.19 1748.28 4.26188
1298 1749.91 2.60648
1296.55 1747.39 0.464144
1299.12 1749.92 3.212
1301.3 1745.04 4.95427
1296.49 1747.51 0.508749
1300.96 1748.19 4.01634
1296.63 1745.18 2.35501
1301.01 1747.17 4.01958
1301.2 1747.44 4.20183
1301.08 1745.91 4.37817
1299.47 1749.88 3.43171
1296.68 1746.65 0.907776
1300.04 1749.72 3.76953
1296.99 1749.16 1.66487
1296.5 1747.43 0.503169
1300.55 1749.18 3.92619
1296.66 1747.88 0.506476
1296.5 1747.31 0.536951
1301.01 1746.82 4.06169
1296.53 1746.21 1.37292
1301.21 1746.23 4.3949
1297.86 1749.84 2.49154
1296.66 1747.25 0.422077
1296.57 1746.2 1.37058
1296.51 1745.61 1.94977
1298.43 1750.07 2.94132
1296.63 1748.23 0.818709
1296.67 1747.19 0.456877
1298.25 1749.85 2.66463
1300.06 1749.88 3.87475
1297.23 1749.5 2.01395
1301.09 1745.38 4.60446
1300.49 1749.15 3.86484
1296.48 1746.88 0.808973
1301.19 1745.6 4.60358
1297.31 1749.32 1.8424
1296.61 1745.62 1.92035
1296.5 1746.08 1.50527
1301.21 1745.61 4.61745
1298.74 1750.14 3.15943
1300.42 1749.25 3.83953
1300.98 1748.59 4.12303
1296.96 1749.22 1.71715
1297.51 1749.67 2.22525
1300.51 1749.42 4.00243
1301.26 1747.14 4.27548
1301.28 1744.99 4.9662
1297.06 1749.43 1.93321
1296.53 1748.21 0.851859
1296.49 1746.85 0.82679
1296.58 1745.64 1.91077
1301.1 1745.2 4.69969
1296.69 1745.7 1.82993
1300.24 1749.48 3.79322
1301.01 1746.51 4.13181
1298.85 1750.06 3.15856
1297.65 1749.84 2.43186
1296.58 1746.98 0.663161
1298.49 1749.9 2.82584
1296.62 1748.82 1.37338
1298.08 1749.93 2.65862
1297.74 1749.94 2.55031
1301.16 1745.26 4.72706
1300.97 1745.06 4.65987
1300.7 1749.12 4.03877
1296.75 1748.43 0.965589
1297.43 1749.44 1.98271
1299.53 1750.03 3.58264
1300.75 1748.76 3.95842
1301.16 1745.96 4.43904
1299.87 1749.89 3.73161
1301.27 1746.99 4.29907
1299.93 1749.84 3.74624
1296.86 1744.96 2.5392
1296.59 1747.94 0.594669
1299.03 1750.01 3.22485
1301.05 1748.77 4.24641
1301.06 1745.82 4.39861
1296.57 1746.28 1.29641
1296.5 1746.42 1.1918
1296.99 1749.02 1.51662
1296.61 1747.91 0.567003
1301.26 1747.36 4.26623
1299.13 1750.06 3.32916
1296.67 1747.6 0.347442
1296.66 1747.45 0.341406
1297.31 1749.33 1.85552
1300.97 1744.98 4.70382
1296.41 1746.09 1.52927
1296.69 1745.81 1.72043
1296.52 1747.74 0.532036
1297.55 1749.52 2.09423
1301.08 1745.11 4.72727
1296.61 1744.98 2.55521
1296.78 1748.76 1.2768
1300.92 1748.68 4.09284
1301.11 1747.02 4.14019
1300.99 1747.77 4.00142
1297.38 1749.5 2.03198
1299 1750 3.19906
1301.14 1746.23 4.33363
1301.1 1746.16 4.31397
1296.68 1747.1 0.517347
1297.1 1749.09 1.59783
1300.86 1748.52 3.99472
1301.06 1746.2 4.25711
1296.78 1748.95 1.46343
1301.01 1747 4.03731
1296.55 1745.88 1.68416
1299.4 1749.93 3.41197
1297.21 1749.46 1.96632
1296.41 1746.4 1.24266
1300.43 1749.59 4.01652
1301.28 1746.18 4.48281
1296.86 1748.79 1.29356
1300.69 1749.24 4.08339
1299.15 1750.12 3.38932
1301.1 1748.4 4.19564
1297.44 1749.58 2.12822
1301.29 1746.34 4.44432
1297.2 1749.4 1.91044
1301.04 1745.42 4.54433
1296.7 1748.45 0.99547
1301.14 1747.82 4.14985
1298.27 1750.14 2.93163
1296.67 1747.92 0.531837
1301.04 1747.38 4.04029
1301.12 1748.02 4.15193
1301.2 1746.54 4.30633
1296.53 1746.67 0.956873
1301.28 1746.28 4.44769
1299.07 1749.98 3.23339
1300.88 1749.01 4.15996
1296.62 1745.46 2.07228
1298.68 1749.94 2.96054
1296.79 1745.07 2.44008
1301.15 1746.89 4.19583
1299.41 1749.9 3.39911
1301.21 1744.96 4.91752
1296.62 1746.38 1.18788
1301.24 1747.05 4.26802
1301.09 1745.63 4.50279
1298.82 1749.95 3.05069
1296.6 1746.77 0.829116
1299.17 1750.18 3.45098
1301.22 1746.18 4.42098
1298.17 1750.08 2.83117
1296.84 1745.12 2.38627
1298.51 1750.05 2.96427
1301.15 1748.34 4.23318
1300.89 1748.41 4.00042
1300.96 1748.43 4.0707
1301.13 1746.84 4.17774
1301.09 1746.98 4.11801
1298.2 1749.86 2.64961
1298.14 1749.89 2.6468
1296.4 1747.21 0.662917
1299.88 1749.66 3.59725
1299.25 1750.19 3.50463
1300.13 1749.69 3.81753
1301.06 1744.97 4.78372
1301.27 1747 4.2962
1301.3 1745.48 4.74719
1296.56 1747.42 0.446622
1301.12 1747.67 4.12061
1301.02 1745.86 4.34012
1296.79 1745.14 2.3717
1296.41 1747.99 0.762293
1298.92 1750.21 3.31682
1301.01 1748.22 4.06949
1299.34 1750.07 3.47526
1296.67 1745.02 2.50066
1298.59 1750.21 3.14338
1296.63 1745.33 2.20046
1297.01 1749.17 1.66554
1296.73 1748.65 1.18554
1301.29 1745.74 4.63745
1296.57 1748 0.659811
1296.56 1745.77 1.7841
1296.54 1746.64 0.976215
1296.6 1747.91 0.570665
1300.63 1748.98 3.91985
1296.64 1748.54 1.10327
1297.96 1750.04 2.71075
1296.52 1748.38 1.00529
1296.65 1745.06 2.46514
1299.7 1750.04 3.70343
1298.02 1749.91 2.61376
1296.4 1746.96 0.8077
1301.17 1746.26 4.3538
1301.06 1747.8 4.06992
1301.19 1745.82 4.51742
1296.61 1745.8 1.74623
1301.01 1746.92 4.04894
1296.59 1748.5 1.08329
1299.47 1750 3.51215
1300.53 1749.48 4.04418
1296.44 1747.82 0.642166
1301.05 1748.76 4.24491
1301.25 1747.93 4.2697
1298.11 1750.08 2.81385
1301.24 1745.92 4.52896
1296.62 1746.09 1.45941
1296.63 1745.34 2.19158
1301.15 1745.97 4.42199
1296.4 1747.52 0.601945
1296.62 1748.61 1.17336
1296.67 1747.75 0.415443
1299.47 1749.85 3.40374
1299.17 1750.02 3.32598
1296.49 1746.58 1.05284
1301.17 1747.13 4.18689
1296.51 1745.93 1.64168
1301.27 1747.67 4.2719
1301.24 1748.1 4.27879
1296.67 1747.29 0.392781
1301.18 1748.4 4.27509
1301.05 1745.56 4.4955
1300.22 1749.68 3.88652
1296.69 1745.7 1.82634
1301.03 1748.41 4.13273
1296.61 1746.3 1.26258
1296.67 1747.24 0.41915
1296.54 1746.18 1.3963
1296.67 1747.83 0.468152
1301.02 1746.41 4.16246
1301.18 1748.15 4.2327
1296.66 1747.84 0.480454
1301.09 1746.66 4.17576
1297.42 1749.7 2.23615
1301.08 1745.41 4.58403
1301.2 1746.61 4.29207
1296.4 1747.37 0.612682
1300.59 1749.02 3.89904
1296.95 1749.1 1.60062
1296.56 1745.29 2.24954
1296.77 1748.68 1.19701
1296.56 1746.86 0.781502
1301.03 1748.23 4.10042
1301.29 1746.17 4.49021
1301.1 1747.67 4.10392
1301.29 1745.97 4.55523
1298.02 1749.93 2.63516
1298.95 1749.95 3.12607
1298.35 1749.89 2.74332
1298.23 1749.91 2.7101
1301.26 1747.85 4.27602
1300.6 1749.44 4.09547
1298.06 1750.05 2.76559
1296.7 1748.65 1.19218
1296.66 1745.5 2.03048
1296.93 1749.19 1.69303
1301.07 1748.34 4.15714
1296.68 1746.28 1.25702
1300.71 1749.1 4.04163
1297.32 1749.51 2.03294
1300.1 1749.63 3.7643
1297.02 1749.23 1.72929
1296.44 1747.95 0.717035
1297.26 1749.54 2.05494
1296.42 1747.65 0.599558
1300.95 1745.18 4.58192
1297.82 1749.77 2.41263
1301.11 1746.41 4.25511
1301.05 1745.49 4.52163
1301.01 1747.4 4.00651
1296.65 1748.55 1.11013
1296.41 1747.8 0.659704
1296.41 1745.82 1.77524
1297.16 1749.15 1.6535
1301.06 1746.85 4.11319
1298.72 1749.98 3.02444
1296.52 1747.78 0.551222
1300.79 1749.22 4.15688
1297.51 1749.82 2.37276
1297.45 1749.52 2.06926
1301.16 1748.07 4.20124
1296.43 1746.77 0.920039
1301.09 1747.84 4.1052
1296.63 1745.54 1.99044
1296.94 1749.06 1.55631
1296.67 1746.92 0.665291
1301.17 1746.1 4.39955
1299.44 1750 3.49363
1296.43 1745.01 2.55503
1300.89 1749.06 4.1901
1301.12 1748.27 4.18739
1301.01 1746.91 4.04925
1296.97 1748.92 1.41811
1297.31 1749.4 1.92362
1301.14 1748.54 4.26646
1301.27 1747.38 4.26914
1298.63 1749.98 2.96816
1299.65 1749.99 3.63637
1296.46 1747.06 0.697266
1300.15 1749.72 3.85398
1296.44 1746.36 1.26719
1297.64 1749.66 2.25769
1300.95 1745.14 4.59819
1296.67 1747.65 0.364129
1301.01 1746.64 4.10328
1301.19 1747.39 4.18834
1296.72 1748.3 0.84317
1300.46 1749.44 3.96316
1300.83 1748.76 4.02917
1297.52 1749.69 2.25223
1296.63 1746.29 1.26652
1298.48 1750.12 3.01076
1297.85 1749.87 2.52121
1301.06 1747.87 4.07665
1296.51 1748.03 0.720874
1297.56 1749.82 2.38743
1301.08 1747.67 4.08647
1300.47 1749.55 4.03115
1297.02 1749.22 1.71937
1296.49 1747.92 0.659696
1299.76 1749.87 3.63593
1301.03 1747.53 4.02604
1296.42 1745.58 2.00156
1300.42 1749.56 3.98962
1298.21 1750.11 2.87222
1296.59 1748.64 1.20731
1296.59 1745.92 1.63451
1298.62 1750.2 3.14834
1296.63 1748.42 0.992356
1301.05 1748.68 4.21984
1300.16 1749.49 3.73755
1301.14 1747.65 4.13951
1298.03 1750.05 2.75324
1301.08 1746.36 4.23848
1296.66 1747.69 0.384136
1301.02 1745.63 4.43294
1301.06 1747.95 4.08125
1301.3 1745.06 4.94385
1299.48 1750.08 3.57592
1299.83 1749.89 3.70242
1296.42 1745.94 1.66609
1299.01 1749.98 3.19108
1297.55 1749.62 2.19081
1300.88 1745.03 4.59402
1301.19 1747.05 4.21733
1296.77 1748.42 0.949123
1299.36 1750.1 3.5107
1296.62 1747.5 0.384246
1301.01 1748.1 4.05753
1296.6 1745.14 2.38941
1297.53 1749.71 2.26859
1296.41 1746.25 1.38501
1301.1 1745.43 4.59626
1301.2 1747.69 4.20258
1300.54 1749.41 4.0207
1296.55 1748.6 1.18874
1296.95 1749.16 1.65952
1300.68 1749.36 4.11975
1296.72 1745.02 2.49378
1296.48 1748.39 1.02952
1297.02 1748.97 1.46528
1298.71 1750.13 3.13799
1297.2 1749.2 1.71383
1301.02 1745.71 4.40034
1296.55 1745.75 1.80734
1300.69 1748.87 3.93603
1296.49 1745.57 2.00002
1300.82 1748.77 4.0221
1296.57 1745.06 2.475
1297.83 1749.79 2.43556
1301.03 1747.09 4.05237
1301.23 1744.97 4.92688
1301.04 1748.05 4.07639
1299.05 1749.93 3.18385
1301.02 1745.69 4.40883
1296.42 1745.81 1.78902
1296.46 1748.28 0.952211
1301.08 1746.39 4.23131
1297.98 1749.9 2.59646
1300.96 1748.19 4.01793
1301.21 1746 4.46936
1299.18 1750.11 3.40048
1298.56 1750.18 3.10156
1301.05 1747.03 4.08091
1301.29 1745.93 4.57091
1301.08 1747.09 4.09635
1296.61 1746.67 0.915181
1301.22 1746.87 4.26403
1298.16 1749.98 2.74118
1299.89 1749.74 3.65359
1296.49 1747.98 0.700714
1301.17 1746.81 4.22269
1301.25 1746.74 4.3182
1301.18 1748.14 4.22617
1301.26 1747.69 4.26863
1296.55 1748.3 0.917099
1301.25 1746.21 4.43996
1296.62 1745.86 1.68713
1296.48 1747.63 0.536495
1300.65 1749.14 4.00286
1301.17 1746.97 4.2077
1296.68 1746.63 0.929437
1301.07 1748.52 4.1932
1301.08 1746.69 4.15499
1296.42 1748.08 0.81861
1300.56 1749.08 3.89882
1296.67 1746.79 0.786397
1296.62 1748.26 0.849636
1301.15 1746.98 4.18662
1298.64 1749.93 2.93367
1301.19 1747.4 4.18766
1296.44 1745.01 2.54988
1301.01 1746.73 4.08615
1299.09 1750.01 3.26611
1296.79 1745.18 2.33451
1301.11 1747.56 4.10699
1297.18 1749.54 2.05139
1296.44 1746.51 1.13932
1296.63 1748.84 1.39369
1298.75 1750.14 3.17159
1296.48 1745.73 1.84556
1296.68 1746.13 1.40513
1296.52 1747.2 0.567508
1296.79 1748.93 1.44875
1297.77 1749.89 2.51394
1296.42 1745.97 1.63592
1296.43 1745.33 2.2451
1296.65 1746.64 0.932221
1301.14 1746.7 4.21509
1296.65 1748.33 0.897961
1296.43 1745.23 2.34322
1300.84 1748.82 4.0606
1296.71 1745.21 2.30373
1301.22 1747.12 4.23676
1297.02 1749.11 1.6103
1296.43 1745.05 2.51813
