x y z type diam age
1297.84 909.659 1745.89 1 0.0382044 4691.1
1293.19 909.747 1749.08 1 0.0396575 4691.1
1293.72 860.203 1746.67 1 0.0390332 4691.1
1298.18 909.741 1746.23 1 0.0395895 4691.1
1293.17 909.72 1748.73 1 0.0366039 4691.1
1298.16 909.925 1746.65 1 0.0372589 4691.1
1293.71 860.182 1745.77 1 0.0416846 4691.1
1293.72 860.141 1747.13 1 0.0434406 4691.1
1295.78 909.843 1751.13 1 0.0392385 4691.1
1297.11 860.074 1749.08 1 0.0433828 4691.1
1293.13 909.871 1748.61 1 0.038311 4691.1
1297.44 860.26 1748.96 1 0.0372671 4692.1
1293.88 860.242 1747.73 1 0.0405985 4692.1
1298.21 909.568 1746.37 1 0.041093 4692.1
1295.23 860.19 1749.05 1 0.038978 4692.1
1293.23 909.628 1747.8 1 0.0397223 4692.1
1296.81 860.355 1749.18 1 0.0380007 4692.1
1298.17 909.782 1747.7 1 0.0367812 4692.1
1295.96 860.223 1749.24 1 0.0388576 4692.1
1298.16 909.836 1747.46 1 0.0367805 4693.1
1298.15 909.776 1747.85 1 0.040179 4693.1
1293.14 909.909 1747.92 1 0.0369271 4693.1
1293.4 909.676 1745.86 1 0.0371494 4693.1
1298.65 860.121 1746.03 1 0.0419764 4693.1
1298.67 860.324 1745.62 1 0.0399824 4693.1
1297.8 909.712 1749.95 1 0.0390518 4693.1
1298.02 909.67 1749.41 1 0.0413503 4693.1
1293.22 909.539 1748.13 1 0.03757 4693.1
1293.15 909.741 1748.39 1 0.0407004 4694.1
1296.35 909.551 1751 1 0.0369889 4694.1
1293.22 909.725 1746.04 1 0.0402135 4694.1
1294.61 860.181 1748.68 1 0.0370143 4694.1
1298.18 909.601 1747.52 1 0.0398265 4694.1
1293.89 860.294 1747.65 1 0.037428 4694.1
1298.18 909.694 1748.23 1 0.0388721 4694.1
1293.68 860.143 1745.46 1 0.0404226 4695.1
1296.47 909.664 1750.97 1 0.0368085 4695.1
1297.28 860.398 1749.03 1 0.0386813 4695.1
1298.23 909.562 1746.32 1 0.0432918 4695.1
1298.15 909.661 1748.07 1 0.0384009 4695.1
1298.7 860.278 1745.66 1 0.0362949 4695.1
1293.22 909.773 1746.73 1 0.0398155 4695.1
1293.19 909.742 1748.76 1 0.037112 4695.1
1297.85 909.633 1745.92 1 0.0382044 4695.1
1293.21 909.567 1748.1 1 0.03757 4695.1
1297.79 909.77 1745.89 1 0.038795 4696.1
1298.16 909.768 1747.77 1 0.0367812 4696.1
1295.04 909.732 1751.06 1 0.0430197 4696.1
1293.71 860.114 1745.68 1 0.042367 4696.1
1296.63 909.567 1750.92 1 0.0367328 4696.1
1297.13 860.105 1749.03 1 0.0366977 4696.1
1298.16 909.69 1747.77 1 0.0380399 4696.1
1298.14 909.878 1748.04 1 0.0374347 4696.1
1298.18 909.572 1748.47 1 0.0369921 4696.1
1297.74 909.706 1749.99 1 0.0390518 4696.1
1298.12 860.2 1748.33 1 0.0377767 4696.1
1293.73 860.235 1746.65 1 0.0390332 4697.1
1293.19 909.644 1747.79 1 0.041017 4697.1
1294.87 860.37 1748.85 1 0.0382224 4697.1
1295.31 909.69 1751.11 1 0.0366665 4697.1
1293.68 860.13 1745.5 1 0.0400208 4697.1
1297.55 909.82 1750.25 1 0.0403406 4697.1
1294.26 860.243 1748.32 1 0.0393428 4697.1
1293.13 909.917 1746.97 1 0.0364883 4697.1
1294.99 909.845 1751.03 1 0.0402718 4697.1
1296.5 860.162 1749.25 1 0.0374608 4697.1
1298.73 860.424 1746.33 1 0.0412708 4698.1
1293.95 860.176 1747.92 1 0.0417545 4698.1
1296.61 860.082 1749.23 1 0.0390909 4698.1
1298.14 909.79 1747.42 1 0.03966 4698.1
1293.74 860.175 1747.11 1 0.0432757 4698.1
1293.25 909.693 1746.1 1 0.0372284 4698.1
1298.15 909.766 1746.92 1 0.0434742 4698.1
1293.2 909.865 1746.38 1 0.0377417 4698.1
1298.11 909.812 1749.05 1 0.037739 4699.1
1293.39 909.843 1749.83 1 0.0425329 4699.1
1293.24 909.599 1746.79 1 0.0377779 4699.1
1297.99 909.703 1749.57 1 0.0418564 4699.1
1298.18 909.59 1747.56 1 0.0398265 4699.1
1296.45 860.174 1749.24 1 0.0374608 4699.1
1298.66 860.1 1745.51 1 0.039047 4699.1
1295.3 860.209 1749.11 1 0.0414054 4699.1
1295.04 909.669 1751.02 1 0.0410478 4699.1
1296.1 860.108 1749.24 1 0.0424676 4699.1
1295.48 909.888 1751.14 1 0.0361818 4699.1
1298.16 909.652 1748.21 1 0.042881 4699.1
1293.72 860.133 1745.55 1 0.0387854 4699.1
1294.91 860.333 1748.9 1 0.0420931 4699.1
1297.23 860.373 1749.08 1 0.0374313 4700.1
1293.23 909.587 1747.81 1 0.039167 4700.1
1298.71 860.35 1746.33 1 0.0409232 4700.1
1298.64 860.157 1746.8 1 0.0366017 4700.1
1294.23 860.224 1748.34 1 0.0368018 4700.1
1298.17 909.534 1748.43 1 0.0369921 4700.1
1295.01 909.714 1751.03 1 0.0410677 4701.1
1295.79 860.079 1749.22 1 0.0362211 4701.1
1297.97 909.623 1749.54 1 0.0376202 4701.1
1298.66 860.155 1745.59 1 0.0426007 4701.1
1294.18 909.659 1750.63 1 0.0399665 4701.1
1298.68 860.359 1745.64 1 0.0394982 4701.1
1296.5 860.19 1749.23 1 0.0362992 4701.1
1298.19 909.568 1748.42 1 0.0369921 4701.1
1298.69 860.383 1746.46 1 0.0366819 4702.1
1294.01 860.192 1747.94 1 0.0365534 4702.1
1293.7 860.248 1745.93 1 0.0401017 4702.1
1295.08 909.674 1751.04 1 0.0388072 4702.1
1293.12 909.912 1747.95 1 0.0407171 4702.1
1293.19 909.771 1748.46 1 0.0426803 4702.1
1298.72 860.391 1746.31 1 0.0406136 4702.1
1295.34 860.216 1749.09 1 0.0385284 4703.1
1293.12 909.829 1748.74 1 0.0419495 4703.1
1298.11 909.706 1749.01 1 0.0363147 4703.1
1296.46 860.255 1749.24 1 0.0364094 4703.1
1294.47 909.899 1750.85 1 0.0372453 4703.1
1293.74 860.287 1745.33 1 0.0376573 4703.1
1297.41 909.878 1750.34 1 0.0376472 4703.1
1295.51 860.2 1749.15 1 0.0372465 4703.1
1295.41 909.891 1751.11 1 0.0361818 4704.1
1293.23 909.631 1747.66 1 0.0418731 4704.1
1295.11 909.744 1751.04 1 0.0416635 4704.1
1293.86 860.082 1747.75 1 0.039679 4704.1
1294.22 860.249 1748.31 1 0.0393428 4704.1
1294.18 909.638 1750.6 1 0.0399665 4704.1
1296.73 909.902 1750.85 1 0.0383875 4704.1
1293.74 860.22 1745.8 1 0.0416846 4704.1
1297.66 860.405 1748.86 1 0.0364085 4704.1
1294.91 860.408 1748.9 1 0.0420931 4704.1
1296.56 909.645 1750.92 1 0.0424933 4705.1
1298.48 860.156 1747.78 1 0.0414219 4705.1
1297.46 909.474 1750.42 1 0.0417827 4705.1
1298.09 909.533 1749.25 1 0.0366216 4705.1
1295.41 909.923 1751.14 1 0.0361818 4705.1
1298.62 860.14 1746.76 1 0.0366017 4705.1
1294.4 909.92 1750.85 1 0.0372453 4705.1
1298.14 909.876 1746.8 1 0.0367625 4705.1
1294.88 860.402 1748.87 1 0.0420931 4705.1
1293.2 909.792 1746.39 1 0.0366026 4705.1
1298.68 860.354 1746.43 1 0.0366819 4705.1
1298.19 909.524 1748.47 1 0.0369921 4705.1
1296.57 860.083 1749.23 1 0.0390909 4706.1
1294.35 860.224 1748.48 1 0.0369707 4706.1
