x y z
1294.94 901.141 1747.7
1294.83 901.742 1747.78
1294.86 901.592 1747.72
1294.75 902.192 1747.8
1294.78 902.042 1747.73
1294.67 902.643 1747.81
1294.7 902.492 1747.75
1294.59 903.093 1747.83
1294.62 902.943 1747.77
1294.5 903.544 1747.85
1294.53 903.393 1747.79
1294.42 903.994 1747.86
1294.45 903.844 1747.8
1294.33 904.444 1747.88
1294.36 904.294 1747.82
1294.23 904.895 1747.9
1294.27 904.745 1747.84
1294.14 905.345 1747.92
1294.17 905.195 1747.85
1294.05 905.796 1747.93
1294.08 905.646 1747.87
1293.95 906.246 1747.95
1293.98 906.096 1747.89
1293.85 906.697 1747.97
1293.88 906.547 1747.91
1293.74 907.147 1747.99
1293.78 906.997 1747.93
1293.64 907.598 1748
1293.68 907.447 1747.94
1293.53 908.048 1748.02
1293.57 907.898 1747.96
1293.43 908.498 1748.04
1293.46 908.348 1747.98
1293.31 908.949 1748.06
1293.35 908.799 1748
1293.2 909.399 1748.08
1293.24 909.249 1748.01
1293.09 909.85 1748.09
1293.13 909.7 1748.03
1296.36 885.075 1746.98
1296.37 884.925 1746.92
1296.36 885.526 1747
1296.36 885.375 1746.94
1296.35 885.976 1747.02
1296.35 885.826 1746.96
1296.34 886.426 1747.03
1296.34 886.276 1746.97
1296.33 886.877 1747.05
1296.33 886.727 1746.99
1296.31 887.327 1747.07
1296.32 887.177 1747.01
1296.3 887.778 1747.08
1296.3 887.628 1747.02
1296.28 888.228 1747.1
1296.29 888.078 1747.04
1296.26 888.679 1747.12
1296.27 888.529 1747.06
1296.24 889.129 1747.13
1296.25 888.979 1747.07
1296.22 889.58 1747.15
1296.22 889.429 1747.09
1296.19 890.03 1747.17
1296.2 889.88 1747.11
1296.16 890.48 1747.19
1296.17 890.33 1747.12
1296.13 890.931 1747.2
1296.14 890.781 1747.14
1296.1 891.381 1747.22
1296.11 891.231 1747.16
1296.07 891.832 1747.24
1296.08 891.682 1747.17
1296.03 892.282 1747.25
1296.05 892.132 1747.19
1296 892.733 1747.27
1296.01 892.583 1747.21
1295.96 893.183 1747.29
1295.97 893.033 1747.23
1295.92 893.634 1747.3
1295.93 893.483 1747.24
1295.87 894.084 1747.32
1295.89 893.934 1747.26
1295.83 894.535 1747.34
1295.84 894.384 1747.28
1295.78 894.985 1747.35
1295.8 894.835 1747.29
1295.73 895.435 1747.37
1295.75 895.285 1747.31
1295.68 895.886 1747.39
1295.7 895.736 1747.33
1295.63 896.336 1747.41
1295.65 896.186 1747.34
1295.57 896.787 1747.42
1295.59 896.637 1747.36
1295.52 897.237 1747.44
1295.54 897.087 1747.38
1295.46 897.688 1747.46
1295.48 897.538 1747.39
1295.4 898.138 1747.47
1295.42 897.988 1747.41
1295.33 898.589 1747.49
1295.36 898.438 1747.43
1295.27 899.039 1747.51
1295.29 898.889 1747.45
1295.2 899.489 1747.52
1295.22 899.339 1747.46
1295.13 899.94 1747.54
1295.16 899.79 1747.48
1295.06 900.39 1747.56
1295.09 900.24 1747.5
1294.99 900.841 1747.58
1295.01 900.691 1747.51
1294.91 901.291 1747.59
1294.94 901.141 1747.53
1294.84 901.742 1747.61
1294.86 901.592 1747.55
1294.76 902.192 1747.63
1294.78 902.042 1747.57
1294.68 902.643 1747.64
1294.7 902.492 1747.58
1294.59 903.093 1747.66
1294.62 902.943 1747.6
1294.51 903.544 1747.68
1294.54 903.393 1747.62
1294.42 903.994 1747.7
1294.45 903.844 1747.64
1294.33 904.444 1747.71
1294.36 904.294 1747.65
1294.24 904.895 1747.73
1294.27 904.745 1747.67
1294.14 905.345 1747.75
1294.18 905.195 1747.69
1294.05 905.796 1747.77
1294.08 905.646 1747.7
1293.95 906.246 1747.78
1293.99 906.096 1747.72
1293.85 906.697 1747.8
1293.89 906.547 1747.74
1293.75 907.147 1747.82
1293.78 906.997 1747.76
1293.64 907.598 1747.84
1293.68 907.447 1747.77
1293.54 908.048 1747.85
1293.57 907.898 1747.79
1293.43 908.498 1747.87
1293.47 908.348 1747.81
1293.32 908.949 1747.89
1293.36 908.799 1747.83
1293.21 909.399 1747.91
1293.24 909.249 1747.84
1293.09 909.85 1747.92
1293.13 909.7 1747.86
1296.37 885.075 1746.82
1296.37 884.925 1746.76
1296.36 885.526 1746.83
1296.36 885.375 1746.77
1296.35 885.976 1746.85
1296.36 885.826 1746.79
1296.34 886.426 1746.87
1296.35 886.276 1746.81
1296.33 886.877 1746.88
1296.34 886.727 1746.82
1296.32 887.327 1746.9
1296.32 887.177 1746.84
1296.3 887.778 1746.92
1296.31 887.628 1746.86
1296.28 888.228 1746.93
1296.29 888.078 1746.87
1296.26 888.679 1746.95
1296.27 888.529 1746.89
1296.24 889.129 1746.97
1296.25 888.979 1746.91
1296.22 889.58 1746.98
1296.23 889.429 1746.92
1296.19 890.03 1747
1296.2 889.88 1746.94
1296.17 890.48 1747.02
1296.18 890.33 1746.96
1296.14 890.931 1747.04
1296.15 890.781 1746.97
1296.1 891.381 1747.05
1296.12 891.231 1746.99
1296.07 891.832 1747.07
1296.08 891.682 1747.01
1296.04 892.282 1747.09
1296.05 892.132 1747.02
1296 892.733 1747.1
1296.01 892.583 1747.04
1295.96 893.183 1747.12
1295.97 893.033 1747.06
1295.92 893.634 1747.14
1295.93 893.483 1747.08
1295.88 894.084 1747.15
1295.89 893.934 1747.09
1295.83 894.535 1747.17
1295.85 894.384 1747.11
1295.78 894.985 1747.19
1295.8 894.835 1747.13
1295.73 895.435 1747.2
1295.75 895.285 1747.14
1295.68 895.886 1747.22
1295.7 895.736 1747.16
1295.63 896.336 1747.24
1295.65 896.186 1747.18
1295.58 896.787 1747.25
1295.6 896.637 1747.19
1295.52 897.237 1747.27
1295.54 897.087 1747.21
1295.46 897.688 1747.29
1295.48 897.538 1747.23
1295.4 898.138 1747.31
1295.42 897.988 1747.24
1295.34 898.589 1747.32
1295.36 898.438 1747.26
1295.27 899.039 1747.34
1295.29 898.889 1747.28
1295.2 899.489 1747.36
1295.23 899.339 1747.3
1295.14 899.94 1747.37
1295.16 899.79 1747.31
1295.06 900.39 1747.39
1295.09 900.24 1747.33
1294.99 900.841 1747.41
1295.02 900.691 1747.35
1294.92 901.291 1747.43
1294.94 901.141 1747.36
1294.84 901.742 1747.44
1294.87 901.592 1747.38
1294.76 902.192 1747.46
1294.79 902.042 1747.4
1294.68 902.643 1747.48
1294.71 902.492 1747.42
1294.6 903.093 1747.49
1294.62 902.943 1747.43
1294.51 903.544 1747.51
1294.54 903.393 1747.45
1294.42 903.994 1747.53
1294.45 903.844 1747.47
1294.33 904.444 1747.55
1294.36 904.294 1747.48
1294.24 904.895 1747.56
1294.27 904.745 1747.5
1294.15 905.345 1747.58
1294.18 905.195 1747.52
1294.05 905.796 1747.6
1294.09 905.646 1747.54
1293.95 906.246 1747.62
1293.99 906.096 1747.55
1293.85 906.697 1747.63
1293.89 906.547 1747.57
1293.75 907.147 1747.65
1293.79 906.997 1747.59
1293.65 907.598 1747.67
1293.68 907.447 1747.61
1293.54 908.048 1747.69
1293.58 907.898 1747.62
1293.43 908.498 1747.7
1293.47 908.348 1747.64
1293.32 908.949 1747.72
1293.36 908.799 1747.66
1293.21 909.399 1747.74
1293.25 909.249 1747.68
1293.09 909.85 1747.76
1293.13 909.7 1747.69
1296.37 885.075 1746.65
1296.37 884.925 1746.59
1296.36 885.526 1746.67
1296.37 885.375 1746.61
1296.36 885.976 1746.68
1296.36 885.826 1746.62
1296.35 886.426 1746.7
1296.35 886.276 1746.64
1296.33 886.877 1746.72
1296.34 886.727 1746.66
1296.32 887.327 1746.73
1296.32 887.177 1746.67
1296.3 887.778 1746.75
1296.31 887.628 1746.69
1296.29 888.228 1746.77
1296.29 888.078 1746.71
1296.27 888.679 1746.78
1296.27 888.529 1746.72
1296.24 889.129 1746.8
1296.25 888.979 1746.74
1296.22 889.58 1746.82
1296.23 889.429 1746.76
1296.2 890.03 1746.83
1296.2 889.88 1746.77
1296.17 890.48 1746.85
1296.18 890.33 1746.79
1296.14 890.931 1746.87
1296.15 890.781 1746.81
1296.11 891.381 1746.89
1296.12 891.231 1746.82
1296.07 891.832 1746.9
1296.09 891.682 1746.84
1296.04 892.282 1746.92
1296.05 892.132 1746.86
1296 892.733 1746.94
1296.01 892.583 1746.87
1295.96 893.183 1746.95
1295.98 893.033 1746.89
1295.92 893.634 1746.97
1295.94 893.483 1746.91
1295.88 894.084 1746.99
1295.89 893.934 1746.92
1295.83 894.535 1747
1295.85 894.384 1746.94
1295.79 894.985 1747.02
1295.8 894.835 1746.96
1295.74 895.435 1747.04
1295.75 895.285 1746.98
1295.69 895.886 1747.05
1295.7 895.736 1746.99
1295.63 896.336 1747.07
1295.65 896.186 1747.01
1295.58 896.787 1747.09
1295.6 896.637 1747.03
1295.52 897.237 1747.1
1295.54 897.087 1747.04
1295.46 897.688 1747.12
1295.48 897.538 1747.06
1295.4 898.138 1747.14
1295.42 897.988 1747.08
1295.34 898.589 1747.16
1295.36 898.438 1747.09
1295.27 899.039 1747.17
1295.3 898.889 1747.11
1295.21 899.489 1747.19
1295.23 899.339 1747.13
1295.14 899.94 1747.21
1295.16 899.79 1747.15
1295.07 900.39 1747.22
1295.09 900.24 1747.16
1294.99 900.841 1747.24
1295.02 900.691 1747.18
1294.92 901.291 1747.26
1294.95 901.141 1747.2
1294.84 901.742 1747.28
1294.87 901.592 1747.21
1294.76 902.192 1747.29
1294.79 902.042 1747.23
1294.68 902.643 1747.31
1294.71 902.492 1747.25
1294.6 903.093 1747.33
1294.63 902.943 1747.26
1294.51 903.544 1747.34
1294.54 903.393 1747.28
1294.43 903.994 1747.36
1294.46 903.844 1747.3
1294.34 904.444 1747.38
1294.37 904.294 1747.32
1294.25 904.895 1747.4
1294.28 904.745 1747.33
1294.15 905.345 1747.41
1294.18 905.195 1747.35
1294.06 905.796 1747.43
1294.09 905.646 1747.37
1293.96 906.246 1747.45
1293.99 906.096 1747.39
1293.86 906.697 1747.46
1293.89 906.547 1747.4
1293.76 907.147 1747.48
1293.79 906.997 1747.42
1293.65 907.598 1747.5
1293.69 907.447 1747.44
1293.55 908.048 1747.52
1293.58 907.898 1747.45
1293.44 908.498 1747.53
1293.47 908.348 1747.47
1293.33 908.949 1747.55
1293.36 908.799 1747.49
1293.21 909.399 1747.57
1293.25 909.249 1747.51
1293.1 909.85 1747.59
1293.14 909.7 1747.52
1296.37 885.075 1746.48
1296.37 884.925 1746.42
1296.37 885.526 1746.5
1296.37 885.375 1746.44
1296.36 885.976 1746.52
1296.36 885.826 1746.46
1296.35 886.426 1746.53
1296.35 886.276 1746.47
1296.34 886.877 1746.55
1296.34 886.727 1746.49
1296.32 887.327 1746.57
1296.33 887.177 1746.51
1296.31 887.778 1746.58
1296.31 887.628 1746.52
1296.29 888.228 1746.6
1296.29 888.078 1746.54
1296.27 888.679 1746.62
1296.28 888.529 1746.56
1296.25 889.129 1746.63
1296.25 888.979 1746.57
1296.22 889.58 1746.65
1296.23 889.429 1746.59
1296.2 890.03 1746.67
1296.21 889.88 1746.61
1296.17 890.48 1746.68
1296.18 890.33 1746.62
1296.14 890.931 1746.7
1296.15 890.781 1746.64
1296.11 891.381 1746.72
1296.12 891.231 1746.66
1296.08 891.832 1746.73
1296.09 891.682 1746.67
1296.04 892.282 1746.75
1296.05 892.132 1746.69
1296 892.733 1746.77
1296.02 892.583 1746.71
1295.97 893.183 1746.79
1295.98 893.033 1746.72
1295.92 893.634 1746.8
1295.94 893.483 1746.74
1295.88 894.084 1746.82
1295.9 893.934 1746.76
1295.84 894.535 1746.84
1295.85 894.384 1746.77
1295.79 894.985 1746.85
1295.81 894.835 1746.79
1295.74 895.435 1746.87
1295.76 895.285 1746.81
1295.69 895.886 1746.89
1295.71 895.736 1746.83
1295.64 896.336 1746.9
1295.66 896.186 1746.84
1295.58 896.787 1746.92
1295.6 896.637 1746.86
1295.52 897.237 1746.94
1295.54 897.087 1746.88
1295.47 897.688 1746.95
1295.49 897.538 1746.89
1295.41 898.138 1746.97
1295.43 897.988 1746.91
1295.34 898.589 1746.99
1295.36 898.438 1746.93
1295.28 899.039 1747.01
1295.3 898.889 1746.94
1295.21 899.489 1747.02
1295.23 899.339 1746.96
1295.14 899.94 1747.04
1295.17 899.79 1746.98
1295.07 900.39 1747.06
1295.1 900.24 1746.99
1295 900.841 1747.07
1295.02 900.691 1747.01
1294.92 901.291 1747.09
1294.95 901.141 1747.03
1294.85 901.742 1747.11
1294.87 901.592 1747.05
1294.77 902.192 1747.12
1294.79 902.042 1747.06
1294.69 902.643 1747.14
1294.71 902.492 1747.08
1294.6 903.093 1747.16
1294.63 902.943 1747.1
1294.52 903.544 1747.18
1294.55 903.393 1747.11
1294.43 903.994 1747.19
1294.46 903.844 1747.13
1294.34 904.444 1747.21
1294.37 904.294 1747.15
1294.25 904.895 1747.23
1294.28 904.745 1747.17
1294.16 905.345 1747.24
1294.19 905.195 1747.18
1294.06 905.796 1747.26
1294.09 905.646 1747.2
1293.96 906.246 1747.28
1294 906.096 1747.22
1293.86 906.697 1747.3
1293.9 906.547 1747.23
1293.76 907.147 1747.31
1293.8 906.997 1747.25
1293.66 907.598 1747.33
1293.69 907.447 1747.27
1293.55 908.048 1747.35
1293.59 907.898 1747.29
1293.44 908.498 1747.37
1293.48 908.348 1747.3
1293.33 908.949 1747.38
1293.37 908.799 1747.32
1293.22 909.399 1747.4
1293.26 909.249 1747.34
1293.1 909.85 1747.42
1293.14 909.7 1747.36
1296.37 885.075 1746.32
1296.38 884.925 1746.25
1296.37 885.526 1746.33
1296.37 885.375 1746.27
1296.36 885.976 1746.35
1296.36 885.826 1746.29
1296.35 886.426 1746.37
1296.35 886.276 1746.31
1296.34 886.877 1746.38
1296.34 886.727 1746.32
1296.32 887.327 1746.4
1296.33 887.177 1746.34
1296.31 887.778 1746.42
1296.31 887.628 1746.36
1296.29 888.228 1746.43
1296.3 888.078 1746.37
1296.27 888.679 1746.45
1296.28 888.529 1746.39
1296.25 889.129 1746.47
1296.26 888.979 1746.41
1296.23 889.58 1746.48
1296.23 889.429 1746.42
1296.2 890.03 1746.5
1296.21 889.88 1746.44
1296.17 890.48 1746.52
1296.18 890.33 1746.46
1296.14 890.931 1746.53
1296.15 890.781 1746.47
1296.11 891.381 1746.55
1296.12 891.231 1746.49
1296.08 891.832 1746.57
1296.09 891.682 1746.51
1296.04 892.282 1746.58
1296.06 892.132 1746.52
1296.01 892.733 1746.6
1296.02 892.583 1746.54
1295.97 893.183 1746.62
1295.98 893.033 1746.56
1295.93 893.634 1746.64
1295.94 893.483 1746.57
1295.88 894.084 1746.65
1295.9 893.934 1746.59
1295.84 894.535 1746.67
1295.86 894.384 1746.61
1295.79 894.985 1746.69
1295.81 894.835 1746.62
1295.74 895.435 1746.7
1295.76 895.285 1746.64
1295.69 895.886 1746.72
1295.71 895.736 1746.66
1295.64 896.336 1746.74
1295.66 896.186 1746.67
1295.58 896.787 1746.75
1295.6 896.637 1746.69
1295.53 897.237 1746.77
1295.55 897.087 1746.71
1295.47 897.688 1746.79
1295.49 897.538 1746.73
1295.41 898.138 1746.8
1295.43 897.988 1746.74
1295.35 898.589 1746.82
1295.37 898.438 1746.76
1295.28 899.039 1746.84
1295.3 898.889 1746.78
1295.21 899.489 1746.85
1295.24 899.339 1746.79
1295.14 899.94 1746.87
1295.17 899.79 1746.81
1295.07 900.39 1746.89
1295.1 900.24 1746.83
1295 900.841 1746.91
1295.03 900.691 1746.84
1294.93 901.291 1746.92
1294.95 901.141 1746.86
1294.85 901.742 1746.94
1294.88 901.592 1746.88
1294.77 902.192 1746.96
1294.8 902.042 1746.9
1294.69 902.643 1746.97
1294.72 902.492 1746.91
1294.61 903.093 1746.99
1294.63 902.943 1746.93
1294.52 903.544 1747.01
1294.55 903.393 1746.95
1294.43 903.994 1747.03
1294.46 903.844 1746.96
1294.34 904.444 1747.04
1294.38 904.294 1746.98
1294.25 904.895 1747.06
1294.28 904.745 1747
1294.16 905.345 1747.08
1294.19 905.195 1747.01
1294.06 905.796 1747.09
1294.1 905.646 1747.03
1293.97 906.246 1747.11
1294 906.096 1747.05
1293.87 906.697 1747.13
1293.9 906.547 1747.07
1293.76 907.147 1747.15
1293.8 906.997 1747.08
1293.66 907.598 1747.16
1293.7 907.447 1747.1
1293.55 908.048 1747.18
1293.59 907.898 1747.12
1293.44 908.498 1747.2
1293.48 908.348 1747.14
1293.33 908.949 1747.21
1293.37 908.799 1747.15
1293.22 909.399 1747.23
1293.26 909.249 1747.17
1293.11 909.85 1747.25
1293.15 909.7 1747.19
1296.38 885.075 1746.15
1296.38 884.925 1746.09
1296.37 885.526 1746.17
1296.37 885.375 1746.1
1296.36 885.976 1746.18
1296.37 885.826 1746.12
1296.35 886.426 1746.2
1296.36 886.276 1746.14
1296.34 886.877 1746.22
1296.35 886.727 1746.15
1296.33 887.327 1746.23
1296.33 887.177 1746.17
1296.31 887.778 1746.25
1296.32 887.628 1746.19
1296.29 888.228 1746.27
1296.3 888.078 1746.21
1296.27 888.679 1746.28
1296.28 888.529 1746.22
1296.25 889.129 1746.3
1296.26 888.979 1746.24
1296.23 889.58 1746.32
1296.24 889.429 1746.26
1296.2 890.03 1746.33
1296.21 889.88 1746.27
1296.18 890.48 1746.35
1296.19 890.33 1746.29
1296.15 890.931 1746.37
1296.16 890.781 1746.31
1296.11 891.381 1746.38
1296.13 891.231 1746.32
1296.08 891.832 1746.4
1296.09 891.682 1746.34
1296.05 892.282 1746.42
1296.06 892.132 1746.36
1296.01 892.733 1746.43
1296.02 892.583 1746.37
1295.97 893.183 1746.45
1295.98 893.033 1746.39
1295.93 893.634 1746.47
1295.94 893.483 1746.41
1295.89 894.084 1746.48
1295.9 893.934 1746.42
1295.84 894.535 1746.5
1295.86 894.384 1746.44
1295.79 894.985 1746.52
1295.81 894.835 1746.46
1295.75 895.435 1746.54
1295.76 895.285 1746.47
1295.7 895.886 1746.55
1295.71 895.736 1746.49
1295.64 896.336 1746.57
1295.66 896.186 1746.51
1295.59 896.787 1746.59
1295.61 896.637 1746.52
1295.53 897.237 1746.6
1295.55 897.087 1746.54
1295.47 897.688 1746.62
1295.49 897.538 1746.56
1295.41 898.138 1746.64
1295.43 897.988 1746.58
1295.35 898.589 1746.65
1295.37 898.438 1746.59
1295.28 899.039 1746.67
1295.31 898.889 1746.61
1295.22 899.489 1746.69
1295.24 899.339 1746.63
1295.15 899.94 1746.7
1295.17 899.79 1746.64
1295.08 900.39 1746.72
1295.1 900.24 1746.66
1295 900.841 1746.74
1295.03 900.691 1746.68
1294.93 901.291 1746.76
1294.96 901.141 1746.69
1294.85 901.742 1746.77
1294.88 901.592 1746.71
1294.77 902.192 1746.79
1294.8 902.042 1746.73
1294.69 902.643 1746.81
1294.72 902.492 1746.74
1294.61 903.093 1746.82
1294.64 902.943 1746.76
1294.52 903.544 1746.84
1294.55 903.393 1746.78
1294.44 903.994 1746.86
1294.47 903.844 1746.8
1294.35 904.444 1746.87
1294.38 904.294 1746.81
1294.26 904.895 1746.89
1294.29 904.745 1746.83
1294.16 905.345 1746.91
1294.2 905.195 1746.85
1294.07 905.796 1746.93
1294.1 905.646 1746.86
1293.97 906.246 1746.94
1294 906.096 1746.88
1293.87 906.697 1746.96
1293.9 906.547 1746.9
1293.77 907.147 1746.98
1293.8 906.997 1746.92
1293.66 907.598 1746.99
1293.7 907.447 1746.93
1293.56 908.048 1747.01
1293.59 907.898 1746.95
1293.45 908.498 1747.03
1293.49 908.348 1746.97
1293.34 908.949 1747.05
1293.38 908.799 1746.98
1293.22 909.399 1747.06
1293.26 909.249 1747
1293.11 909.85 1747.08
1293.15 909.7 1747.02
1296.38 885.075 1745.98
1296.38 884.925 1745.92
1296.37 885.526 1746
1296.38 885.375 1745.94
1296.36 885.976 1746.02
1296.37 885.826 1745.95
1296.35 886.426 1746.03
1296.36 886.276 1745.97
1296.34 886.877 1746.05
1296.35 886.727 1745.99
1296.33 887.327 1746.07
1296.33 887.177 1746
1296.31 887.778 1746.08
1296.32 887.628 1746.02
1296.3 888.228 1746.1
1296.3 888.078 1746.04
1296.28 888.679 1746.12
1296.28 888.529 1746.06
1296.25 889.129 1746.13
1296.26 888.979 1746.07
1296.23 889.58 1746.15
1296.24 889.429 1746.09
1296.21 890.03 1746.17
1296.21 889.88 1746.11
1296.18 890.48 1746.18
1296.19 890.33 1746.12
1296.15 890.931 1746.2
1296.16 890.781 1746.14
1296.12 891.381 1746.22
1296.13 891.231 1746.16
1296.08 891.832 1746.23
1296.1 891.682 1746.17
1296.05 892.282 1746.25
1296.06 892.132 1746.19
1296.01 892.733 1746.27
1296.03 892.583 1746.21
1295.97 893.183 1746.28
1295.99 893.033 1746.22
1295.93 893.634 1746.3
1295.95 893.483 1746.24
1295.89 894.084 1746.32
1295.9 893.934 1746.26
1295.84 894.535 1746.33
1295.86 894.384 1746.27
1295.8 894.985 1746.35
1295.81 894.835 1746.29
1295.75 895.435 1746.37
1295.77 895.285 1746.31
1295.7 895.886 1746.39
1295.72 895.736 1746.32
1295.65 896.336 1746.4
1295.66 896.186 1746.34
1295.59 896.787 1746.42
1295.61 896.637 1746.36
1295.53 897.237 1746.44
1295.55 897.087 1746.37
1295.48 897.688 1746.45
1295.5 897.538 1746.39
1295.41 898.138 1746.47
1295.44 897.988 1746.41
1295.35 898.589 1746.49
1295.37 898.438 1746.42
1295.29 899.039 1746.5
1295.31 898.889 1746.44
1295.22 899.489 1746.52
1295.24 899.339 1746.46
1295.15 899.94 1746.54
1295.18 899.79 1746.47
1295.08 900.39 1746.55
1295.11 900.24 1746.49
1295.01 900.841 1746.57
1295.03 900.691 1746.51
1294.93 901.291 1746.59
1294.96 901.141 1746.53
1294.86 901.742 1746.6
1294.88 901.592 1746.54
1294.78 902.192 1746.62
1294.8 902.042 1746.56
1294.7 902.643 1746.64
1294.72 902.492 1746.58
1294.61 903.093 1746.66
1294.64 902.943 1746.59
1294.53 903.544 1746.67
1294.56 903.393 1746.61
1294.44 903.994 1746.69
1294.47 903.844 1746.63
1294.35 904.444 1746.71
1294.38 904.294 1746.64
1294.26 904.895 1746.72
1294.29 904.745 1746.66
1294.17 905.345 1746.74
1294.2 905.195 1746.68
1294.07 905.796 1746.76
1294.1 905.646 1746.7
1293.97 906.246 1746.77
1294.01 906.096 1746.71
1293.87 906.697 1746.79
1293.91 906.547 1746.73
1293.77 907.147 1746.81
1293.81 906.997 1746.75
1293.67 907.598 1746.83
1293.7 907.447 1746.76
1293.56 908.048 1746.84
1293.6 907.898 1746.78
1293.45 908.498 1746.86
1293.49 908.348 1746.8
1293.34 908.949 1746.88
1293.38 908.799 1746.82
1293.23 909.399 1746.9
1293.27 909.249 1746.83
1293.11 909.85 1746.91
1293.15 909.7 1746.85
1296.38 885.075 1745.82
1296.38 884.925 1745.75
1296.37 885.526 1745.83
1296.38 885.375 1745.77
1296.37 885.976 1745.85
1296.37 885.826 1745.79
1296.36 886.426 1745.87
1296.36 886.276 1745.8
1296.34 886.877 1745.88
1296.35 886.727 1745.82
1296.33 887.327 1745.9
1296.34 887.177 1745.84
1296.32 887.778 1745.92
1296.32 887.628 1745.85
1296.3 888.228 1745.93
1296.3 888.078 1745.87
1296.28 888.679 1745.95
1296.29 888.529 1745.89
1296.26 889.129 1745.97
1296.27 888.979 1745.9
1296.23 889.58 1745.98
1296.24 889.429 1745.92
1296.21 890.03 1746
1296.22 889.88 1745.94
1296.18 890.48 1746.02
1296.19 890.33 1745.96
1296.15 890.931 1746.03
1296.16 890.781 1745.97
1296.12 891.381 1746.05
1296.13 891.231 1745.99
1296.09 891.832 1746.07
1296.1 891.682 1746.01
1296.05 892.282 1746.08
1296.06 892.132 1746.02
1296.01 892.733 1746.1
1296.03 892.583 1746.04
1295.98 893.183 1746.12
1295.99 893.033 1746.06
1295.94 893.634 1746.13
1295.95 893.483 1746.07
1295.89 894.084 1746.15
1295.91 893.934 1746.09
1295.85 894.535 1746.17
1295.86 894.384 1746.11
1295.8 894.985 1746.18
1295.82 894.835 1746.12
1295.75 895.435 1746.2
1295.77 895.285 1746.14
1295.7 895.886 1746.22
1295.72 895.736 1746.16
1295.65 896.336 1746.23
1295.67 896.186 1746.17
1295.59 896.787 1746.25
1295.61 896.637 1746.19
1295.54 897.237 1746.27
1295.56 897.087 1746.21
1295.48 897.688 1746.28
1295.5 897.538 1746.22
1295.42 898.138 1746.3
1295.44 897.988 1746.24
1295.35 898.589 1746.32
1295.38 898.438 1746.26
1295.29 899.039 1746.34
1295.31 898.889 1746.27
1295.22 899.489 1746.35
1295.25 899.339 1746.29
1295.15 899.94 1746.37
1295.18 899.79 1746.31
1295.08 900.39 1746.39
1295.11 900.24 1746.32
1295.01 900.841 1746.4
1295.04 900.691 1746.34
1294.94 901.291 1746.42
1294.96 901.141 1746.36
1294.86 901.742 1746.44
1294.89 901.592 1746.38
