x z sxx syy szz sxy sxz syz
1293.45 1742.51 -1.04669e+06 -1.21514e+06 -2.02215e+06 -224182 -355877 65328.2
1293.45 1742.53 -1.04564e+06 -1.21487e+06 -2.02195e+06 -224518 -356100 65237.4
1293.44 1742.54 -1.04369e+06 -1.21415e+06 -2.01979e+06 -224921 -356220 64943.5
1293.04 1742.17 -1.05341e+06 -1.21921e+06 -2.02875e+06 -223794 -355457 65742.8
1293.04 1742.18 -1.05023e+06 -1.21723e+06 -2.02513e+06 -223989 -355663 65545.7
1293.04 1742.2 -1.04954e+06 -1.21735e+06 -2.02555e+06 -224305 -355905 65487.4
1293.03 1742.21 -1.04873e+06 -1.2173e+06 -2.02572e+06 -224620 -356130 65419.6
1293.03 1742.23 -1.04706e+06 -1.21683e+06 -2.02395e+06 -224998 -356249 65147.9
1292.61 1741.84 -1.05597e+06 -1.22114e+06 -2.03156e+06 -223935 -355462 65865.1
1292.61 1741.85 -1.05288e+06 -1.21926e+06 -2.02809e+06 -224111 -355669 65680.5
1292.61 1741.87 -1.05237e+06 -1.21953e+06 -2.02878e+06 -224408 -355912 65639.5
1292.6 1741.88 -1.051e+06 -1.21943e+06 -2.02753e+06 -224780 -356049 65385.9
1292.59 1741.9 -1.05212e+06 -1.22128e+06 -2.03022e+06 -225293 -356406 65389.4
1292.16 1741.49 -1.05854e+06 -1.22305e+06 -2.03422e+06 -224058 -355443 65981
1292.16 1741.51 -1.06011e+06 -1.22561e+06 -2.03775e+06 -224612 -355878 66004.3
1292.15 1741.52 -1.05718e+06 -1.22379e+06 -2.03448e+06 -224766 -356067 65835.9
1292.15 1741.54 -1.05584e+06 -1.22372e+06 -2.03328e+06 -225102 -356192 65590.1
1292.14 1741.55 -1.0553e+06 -1.22381e+06 -2.03376e+06 -225345 -356391 65558.7
1291.68 1741.13 -1.06399e+06 -1.22662e+06 -2.0381e+06 -224724 -355466 66125.9
1291.68 1741.14 -1.0634e+06 -1.22696e+06 -2.03884e+06 -224945 -355710 66098.9
1291.68 1741.16 -1.06046e+06 -1.2252e+06 -2.03561e+06 -225066 -355900 65936.8
1291.67 1741.17 -1.05869e+06 -1.22593e+06 -2.03608e+06 -225155 -356142 65718.2
1291.66 1741.19 -1.05944e+06 -1.22767e+06 -2.03834e+06 -225496 -356517 65722.5
1291.18 1740.75 -1.06674e+06 -1.22864e+06 -2.04056e+06 -224835 -355403 66225.3
1291.18 1740.76 -1.06619e+06 -1.22903e+06 -2.04134e+06 -225032 -355640 66204.8
1291.17 1740.78 -1.06452e+06 -1.22899e+06 -2.03982e+06 -225264 -356030 66068.4
1291.17 1740.79 -1.06318e+06 -1.22904e+06 -2.03868e+06 -225544 -356137 65822.9
1291.16 1740.8 -1.0628e+06 -1.22935e+06 -2.03946e+06 -225729 -356326 65812.4
1290.65 1740.35 -1.07175e+06 -1.23109e+06 -2.04392e+06 -225108 -355048 66238
1290.65 1740.36 -1.07174e+06 -1.23384e+06 -2.04614e+06 -225372 -355752 66267.1
1290.65 1740.37 -1.0686e+06 -1.23195e+06 -2.04255e+06 -225427 -355915 66105.8
1290.64 1740.39 -1.06717e+06 -1.23199e+06 -2.04126e+06 -225682 -356011 65852.9
1290.64 1740.4 -1.06661e+06 -1.23135e+06 -2.03907e+06 -226523 -356279 65459.9
1290.1 1739.93 -1.08309e+06 -1.24164e+06 -2.05702e+06 -226152 -355701 66622.2
1290.1 1739.94 -1.08138e+06 -1.24225e+06 -2.05682e+06 -226200 -356135 66616.9
1290.1 1739.95 -1.08033e+06 -1.24122e+06 -2.05373e+06 -227074 -356411 66155.8
1290.09 1739.97 -1.07604e+06 -1.23884e+06 -2.04773e+06 -227153 -356422 65744.8
1290.09 1739.98 -1.07832e+06 -1.243e+06 -2.05268e+06 -227510 -357008 65879
1289.52 1739.49 -1.0869e+06 -1.24447e+06 -2.06012e+06 -226355 -355622 66714.7
1289.52 1739.5 -1.0881e+06 -1.24768e+06 -2.06147e+06 -227457 -356517 66421.2
1289.52 1739.51 -1.0873e+06 -1.24784e+06 -2.06173e+06 -227530 -356676 66406
1289.51 1739.52 -1.0828e+06 -1.24532e+06 -2.05525e+06 -227585 -356663 65970.6
1289.51 1739.53 -1.08323e+06 -1.24734e+06 -2.05599e+06 -227699 -357067 65898.8
1288.91 1739.02 -1.09414e+06 -1.25029e+06 -2.06519e+06 -227770 -356057 66487
1288.91 1739.03 -1.09233e+06 -1.25091e+06 -2.06477e+06 -227747 -356470 66489.4
1288.91 1739.05 -1.09278e+06 -1.2525e+06 -2.06578e+06 -227793 -356767 66444.6
1288.9 1739.06 -1.08804e+06 -1.25049e+06 -2.05848e+06 -227889 -356878 65946.8
1288.9 1739.07 -1.08745e+06 -1.25076e+06 -2.05885e+06 -227955 -356997 65939.1
1288.27 1738.53 -1.0996e+06 -1.25255e+06 -2.06556e+06 -228192 -355656 66273.6
1288.27 1738.55 -1.09928e+06 -1.25547e+06 -2.06991e+06 -228163 -356325 66503.9
1288.27 1738.56 -1.09741e+06 -1.25609e+06 -2.06936e+06 -228126 -356724 66507.1
1288.27 1738.57 -1.09253e+06 -1.25405e+06 -2.06164e+06 -228215 -356826 65983.8
1288.26 1738.58 -1.09196e+06 -1.2544e+06 -2.06198e+06 -228273 -356940 65974
1287.6 1738.02 -1.10449e+06 -1.2561e+06 -2.06935e+06 -228612 -355607 66319.7
1287.6 1738.03 -1.10371e+06 -1.25648e+06 -2.06958e+06 -228644 -355764 66311
1287.6 1738.04 -1.10246e+06 -1.26071e+06 -2.07299e+06 -228588 -356861 66528.7
1287.59 1738.05 -1.10176e+06 -1.26102e+06 -2.07312e+06 -228630 -356981 66513.3
1287.59 1738.07 -1.09677e+06 -1.25825e+06 -2.06543e+06 -228659 -356902 66005.1
1286.9 1737.49 -1.11137e+06 -1.26125e+06 -2.07434e+06 -229150 -355636 66378.2
1286.9 1737.5 -1.11076e+06 -1.26251e+06 -2.07421e+06 -229249 -355953 66327
1286.89 1737.51 -1.10998e+06 -1.26289e+06 -2.07437e+06 -229277 -356090 66316.7
1286.89 1737.52 -1.1086e+06 -1.26647e+06 -2.07814e+06 -229144 -357044 66580.9
1286.89 1737.53 -1.10334e+06 -1.26356e+06 -2.06996e+06 -229167 -356953 66045.2
1286.16 1736.92 -1.12555e+06 -1.27474e+06 -2.09358e+06 -230716 -356078 66898
1286.16 1736.93 -1.12042e+06 -1.26987e+06 -2.08427e+06 -229956 -356008 66562.4
1286.15 1736.94 -1.11554e+06 -1.267e+06 -2.07879e+06 -229812 -356078 66349.7
1286.15 1736.95 -1.11347e+06 -1.26774e+06 -2.07802e+06 -229736 -356492 66357.8
1286.15 1736.96 -1.10869e+06 -1.26777e+06 -2.07413e+06 -229689 -356966 66068.8
1285.38 1736.33 -1.13295e+06 -1.2788e+06 -2.09887e+06 -231543 -355777 66964.4
1285.38 1736.34 -1.13069e+06 -1.27954e+06 -2.09884e+06 -231339 -356242 66931
1285.38 1736.35 -1.12555e+06 -1.27464e+06 -2.0893e+06 -230574 -356159 66585.6
1285.37 1736.35 -1.1247e+06 -1.275e+06 -2.08917e+06 -230599 -356280 66564.3
1285.37 1736.36 -1.11764e+06 -1.27219e+06 -2.0794e+06 -230494 -356480 66019.5
1284.56 1735.71 -1.14883e+06 -1.29085e+06 -2.11457e+06 -234154 -355940 67266.6
1284.56 1735.71 -1.14766e+06 -1.29094e+06 -2.11393e+06 -234132 -356062 67235.4
1284.56 1735.72 -1.14525e+06 -1.29156e+06 -2.11363e+06 -233901 -356514 67194.8
1284.56 1735.73 -1.14016e+06 -1.28668e+06 -2.10397e+06 -233147 -356420 66842.7
1284.56 1735.74 -1.12969e+06 -1.27818e+06 -2.08814e+06 -232657 -356126 66096.7
1283.71 1735.05 -1.16656e+06 -1.30862e+06 -2.1405e+06 -237179 -357170 67850.6
1283.71 1735.06 -1.16532e+06 -1.30866e+06 -2.13968e+06 -237155 -357289 67815.2
1283.7 1735.07 -1.16416e+06 -1.30874e+06 -2.13893e+06 -237141 -357402 67778.8
1283.7 1735.07 -1.15911e+06 -1.30446e+06 -2.13011e+06 -237077 -357043 67324.6
1283.7 1735.08 -1.1498e+06 -1.29752e+06 -2.11523e+06 -236036 -357228 66757.3
1282.81 1734.37 -1.18065e+06 -1.32004e+06 -2.15806e+06 -239269 -357826 68300.4
1282.81 1734.37 -1.17932e+06 -1.32004e+06 -2.15709e+06 -239262 -357951 68262
1282.81 1734.38 -1.1674e+06 -1.30982e+06 -2.13782e+06 -237961 -357090 67419
1282.8 1734.38 -1.16629e+06 -1.31e+06 -2.13711e+06 -237963 -357208 67383.1
1282.8 1734.39 -1.16249e+06 -1.30778e+06 -2.1312e+06 -237932 -357266 67145.8
1281.86 1733.65 -1.19457e+06 -1.32947e+06 -2.17122e+06 -240682 -358076 68580.2
1281.86 1733.65 -1.18947e+06 -1.32514e+06 -2.16214e+06 -240660 -357734 68122.8
1281.86 1733.66 -1.18555e+06 -1.32439e+06 -2.15968e+06 -240501 -357972 67930.6
1281.86 1733.66 -1.18169e+06 -1.32214e+06 -2.15366e+06 -240499 -358047 67690.4
1281.86 1733.67 -1.18062e+06 -1.32238e+06 -2.15296e+06 -240526 -358168 67651.3
1280.87 1732.89 -1.20332e+06 -1.32935e+06 -2.16795e+06 -242015 -356893 68071.5
1280.87 1732.89 -1.2033e+06 -1.3329e+06 -2.17199e+06 -242406 -357790 68261.7
1280.87 1732.9 -1.20204e+06 -1.33495e+06 -2.17423e+06 -242090 -358223 68308.3
1280.87 1732.9 -1.19832e+06 -1.33279e+06 -2.16821e+06 -242116 -358305 68067.4
1280.87 1732.91 -1.19444e+06 -1.3321e+06 -2.16581e+06 -241966 -358534 67868.9
1279.83 1732.1 -1.21653e+06 -1.33788e+06 -2.18063e+06 -243213 -357244 68247.5
1279.83 1732.1 -1.21347e+06 -1.33751e+06 -2.17798e+06 -243323 -357522 68164.8
1279.83 1732.1 -1.21364e+06 -1.34122e+06 -2.18217e+06 -243747 -358428 68350.9
1279.83 1732.1 -1.21078e+06 -1.34257e+06 -2.18179e+06 -244654 -359321 68235.9
1279.83 1732.11 -1.20964e+06 -1.34274e+06 -2.18079e+06 -244700 -359442 68185.1
1278.74 1731.26 -1.22795e+06 -1.34654e+06 -2.19254e+06 -244464 -357530 68431.8
1278.74 1731.26 -1.23123e+06 -1.35207e+06 -2.19992e+06 -245667 -358629 68571.7
1278.74 1731.26 -1.22936e+06 -1.35393e+06 -2.1996e+06 -246173 -359538 68568.1
1278.74 1731.27 -1.22647e+06 -1.35383e+06 -2.19717e+06 -246329 -359837 68476.8
1278.73 1731.27 -1.22184e+06 -1.3514e+06 -2.19254e+06 -246090 -360014 68329.7
1277.59 1730.38 -1.2407e+06 -1.35842e+06 -2.20974e+06 -246654 -358887 68728.1
1277.59 1730.39 -1.23742e+06 -1.3565e+06 -2.20391e+06 -246774 -359006 68486.2
1277.59 1730.39 -1.2364e+06 -1.35677e+06 -2.203e+06 -246854 -359162 68440.9
1277.59 1730.39 -1.23705e+06 -1.36103e+06 -2.20789e+06 -247359 -360134 68636
1277.59 1730.39 -1.23426e+06 -1.36105e+06 -2.20558e+06 -247537 -360444 68537.9
1293.85 1742.48 -1.05057e+06 -1.21707e+06 -2.02702e+06 -223678 -355482 65678.1
1293.85 1742.49 -1.0475e+06 -1.21575e+06 -2.0233e+06 -223924 -355811 65429.3
1293.84 1742.51 -1.04653e+06 -1.21557e+06 -2.02326e+06 -224274 -356047 65343.4
1293.84 1742.53 -1.04536e+06 -1.21517e+06 -2.02286e+06 -224627 -356265 65242.4
1293.83 1742.54 -1.04329e+06 -1.21429e+06 -2.02051e+06 -225045 -356383 64942.5
1293.46 1742.16 -1.05347e+06 -1.21999e+06 -2.03044e+06 -223882 -355663 65782.4
1293.46 1742.17 -1.05029e+06 -1.21797e+06 -2.0268e+06 -224097 -355870 65582.7
1293.45 1742.19 -1.04953e+06 -1.21798e+06 -2.02709e+06 -224431 -356109 65517.9
1293.45 1742.2 -1.04865e+06 -1.21781e+06 -2.02711e+06 -224764 -356331 65442.2
1293.44 1742.22 -1.0469e+06 -1.21721e+06 -2.02522e+06 -225158 -356451 65169.2
1293.04 1741.82 -1.05615e+06 -1.2221e+06 -2.03365e+06 -224052 -355702 65918.2
1293.04 1741.83 -1.05311e+06 -1.22021e+06 -2.03022e+06 -224252 -355912 65733.8
1293.04 1741.85 -1.05256e+06 -1.22039e+06 -2.03083e+06 -224570 -356155 65688.7
1293.03 1741.86 -1.05192e+06 -1.22044e+06 -2.03124e+06 -224885 -356381 65636.8
1293.03 1741.88 -1.05214e+06 -1.22184e+06 -2.032e+06 -225478 -356643 65435.4
1292.61 1741.46 -1.05886e+06 -1.22421e+06 -2.03674e+06 -224203 -355721 66049.3
1292.61 1741.48 -1.05829e+06 -1.22446e+06 -2.03738e+06 -224490 -355974 66012.1
1292.61 1741.49 -1.05746e+06 -1.22478e+06 -2.03693e+06 -224947 -356342 65902.6
1292.6 1741.51 -1.05693e+06 -1.2249e+06 -2.03751e+06 -225229 -356561 65868
1292.59 1741.52 -1.0556e+06 -1.22465e+06 -2.03623e+06 -225567 -356675 65634.5
1292.16 1741.09 -1.06376e+06 -1.22862e+06 -2.04261e+06 -224635 -355907 66231.7
1292.16 1741.1 -1.06319e+06 -1.22886e+06 -2.04325e+06 -224888 -356148 66203.2
1292.15 1741.12 -1.0604e+06 -1.22712e+06 -2.04019e+06 -225048 -356340 66048.2
1292.15 1741.13 -1.0592e+06 -1.2271e+06 -2.03918e+06 -225384 -356469 65819.8
1292.14 1741.15 -1.05989e+06 -1.22867e+06 -2.04135e+06 -225740 -356835 65824.9
1291.68 1740.7 -1.06716e+06 -1.23008e+06 -2.04382e+06 -225000 -355750 66323.3
1291.68 1740.71 -1.06661e+06 -1.23042e+06 -2.04462e+06 -225222 -355993 66303.6
1291.68 1740.73 -1.06377e+06 -1.22871e+06 -2.04155e+06 -225347 -356185 66152.7
1291.67 1740.74 -1.06326e+06 -1.23095e+06 -2.0437e+06 -225562 -356609 65968.9
1291.66 1740.76 -1.06293e+06 -1.23119e+06 -2.04448e+06 -225780 -356799 65962.7
1291.18 1740.29 -1.07008e+06 -1.23231e+06 -2.04654e+06 -225115 -355695 66428.1
1291.18 1740.3 -1.06955e+06 -1.23268e+06 -2.04734e+06 -225312 -355930 66413.1
1291.17 1740.32 -1.07031e+06 -1.2347e+06 -2.04985e+06 -225647 -356360 66420.9
1291.17 1740.33 -1.06663e+06 -1.23267e+06 -2.04481e+06 -225822 -356425 66049.4
1291.16 1740.34 -1.06632e+06 -1.23301e+06 -2.04569e+06 -226007 -356614 66048.6
1290.65 1739.86 -1.08228e+06 -1.24339e+06 -2.05985e+06 -226205 -356310 66750.8
1290.65 1739.87 -1.08142e+06 -1.24347e+06 -2.06019e+06 -226336 -356506 66730.2
1290.65 1739.88 -1.08059e+06 -1.24352e+06 -2.06052e+06 -226469 -356692 66710.5
1290.64 1739.9 -1.07645e+06 -1.24114e+06 -2.0548e+06 -226584 -356721 66314.8
1290.64 1739.91 -1.07566e+06 -1.24026e+06 -2.05235e+06 -227376 -356963 65926.2
1290.1 1739.4 -1.08698e+06 -1.24597e+06 -2.06381e+06 -226458 -356024 66842.8
1290.1 1739.42 -1.08522e+06 -1.24649e+06 -2.0635e+06 -226499 -356448 66838.1
1290.1 1739.43 -1.08747e+06 -1.25019e+06 -2.06877e+06 -226843 -356953 66994.9
1290.09 1739.44 -1.0828e+06 -1.24647e+06 -2.05919e+06 -227658 -357041 66150
1290.09 1739.45 -1.08215e+06 -1.24715e+06 -2.05933e+06 -227791 -357308 66117.1
1289.52 1738.93 -1.09455e+06 -1.25325e+06 -2.07305e+06 -226946 -356343 67143.5
1289.52 1738.94 -1.0923e+06 -1.25235e+06 -2.06867e+06 -227773 -356852 66654.5
1289.52 1738.95 -1.09147e+06 -1.25246e+06 -2.06887e+06 -227840 -357004 66641.2
1289.51 1738.96 -1.09055e+06 -1.2533e+06 -2.06731e+06 -227976 -357163 66331.8
1289.51 1738.98 -1.08739e+06 -1.25191e+06 -2.06309e+06 -228002 -357383 66142.8
1288.91 1738.43 -1.09882e+06 -1.25551e+06 -2.07313e+06 -228121 -356427 66732.9
1288.91 1738.44 -1.09821e+06 -1.25747e+06 -2.07343e+06 -228078 -356981 66706.2
1288.91 1738.45 -1.09737e+06 -1.25761e+06 -2.07355e+06 -228133 -357120 66693.1
1288.9 1738.46 -1.09666e+06 -1.25847e+06 -2.07345e+06 -228247 -357397 66648.4
1288.9 1738.47 -1.092e+06 -1.2558e+06 -2.06651e+06 -228286 -357338 66191.8
1288.27 1737.9 -1.10526e+06 -1.26097e+06 -2.07845e+06 -228505 -356575 66781.5
1288.27 1737.91 -1.1044e+06 -1.26117e+06 -2.07852e+06 -228544 -356717 66767.2
1288.27 1737.93 -1.10257e+06 -1.2625e+06 -2.0776e+06 -228563 -357268 66736.1
1288.27 1737.94 -1.10182e+06 -1.26271e+06 -2.0777e+06 -228609 -357386 66723.1
1288.26 1737.95 -1.09697e+06 -1.25997e+06 -2.07031e+06 -228639 -357312 66239.3
1287.6 1737.35 -1.1101e+06 -1.26235e+06 -2.07877e+06 -229031 -356042 66597.9
1287.6 1737.36 -1.10987e+06 -1.26548e+06 -2.08328e+06 -228991 -356723 66841.8
1287.6 1737.37 -1.10803e+06 -1.26691e+06 -2.08228e+06 -229000 -357282 66809.1
1287.59 1737.38 -1.10886e+06 -1.26853e+06 -2.08318e+06 -229094 -357465 66813.5
1287.59 1737.39 -1.10373e+06 -1.26565e+06 -2.07528e+06 -229116 -357378 66300
1286.9 1736.77 -1.12563e+06 -1.27632e+06 -2.09901e+06 -230532 -356376 67178.8
1286.9 1736.78 -1.12102e+06 -1.27439e+06 -2.09347e+06 -230460 -356625 66937.9
1286.89 1736.79 -1.11676e+06 -1.27268e+06 -2.08918e+06 -229668 -357115 66881.4
1286.89 1736.8 -1.11466e+06 -1.27324e+06 -2.08823e+06 -229596 -357502 66881.7
1286.89 1736.81 -1.10933e+06 -1.27027e+06 -2.07992e+06 -229613 -357407 66345.1
1286.16 1736.17 -1.13241e+06 -1.28233e+06 -2.10511e+06 -231243 -356599 67228.1
1286.16 1736.18 -1.13133e+06 -1.28246e+06 -2.10471e+06 -231231 -356727 67204.6
1286.15 1736.18 -1.13032e+06 -1.28264e+06 -2.10436e+06 -231229 -356848 67181.1
1286.15 1736.19 -1.12469e+06 -1.28121e+06 -2.09895e+06 -230323 -357616 67135.6
1286.15 1736.2 -1.11816e+06 -1.27759e+06 -2.0902e+06 -230281 -357514 66579.4
1285.38 1735.53 -1.14491e+06 -1.29139e+06 -2.11814e+06 -233199 -356533 67490
1285.38 1735.54 -1.14246e+06 -1.29193e+06 -2.11776e+06 -232968 -356982 67451
1285.38 1735.54 -1.14137e+06 -1.29206e+06 -2.11723e+06 -232952 -357100 67423
1285.37 1735.55 -1.13598e+06 -1.28805e+06 -2.11027e+06 -231902 -357036 67227.8
1285.37 1735.56 -1.1295e+06 -1.28348e+06 -2.09982e+06 -231042 -357233 66903.8
1284.56 1734.86 -1.16457e+06 -1.31006e+06 -2.14458e+06 -236642 -357364 68121.2
1284.56 1734.87 -1.16332e+06 -1.31007e+06 -2.14379e+06 -236610 -357482 68089.3
1284.56 1734.87 -1.16068e+06 -1.31044e+06 -2.14305e+06 -236348 -357916 68040.1
1284.56 1734.88 -1.15957e+06 -1.31056e+06 -2.14239e+06 -236332 -358024 68006.6
1284.56 1734.89 -1.15854e+06 -1.31073e+06 -2.14178e+06 -236327 -358126 67972.2
1283.71 1734.15 -1.17915e+06 -1.32094e+06 -2.1598e+06 -238084 -357956 68418.3
1283.71 1734.16 -1.17382e+06 -1.31805e+06 -2.154e+06 -237844 -357950 68222.5
1283.7 1734.17 -1.1726e+06 -1.31811e+06 -2.15316e+06 -237828 -358065 68187
1283.7 1734.17 -1.17145e+06 -1.31821e+06 -2.15239e+06 -237821 -358174 68150.4
1283.7 1734.18 -1.16614e+06 -1.31627e+06 -2.14657e+06 -237525 -358553 67905.8
1282.81 1733.42 -1.18968e+06 -1.32992e+06 -2.17322e+06 -239967 -358520 68725.3
1282.81 1733.42 -1.18829e+06 -1.3299e+06 -2.17218e+06 -239960 -358650 68688.7
1282.81 1733.43 -1.18698e+06 -1.32994e+06 -2.17122e+06 -239960 -358774 68650.2
1282.8 1733.43 -1.18575e+06 -1.33002e+06 -2.17032e+06 -239969 -358891 68609.7
1282.8 1733.44 -1.17133e+06 -1.31768e+06 -2.1462e+06 -238669 -357990 67576.6
1281.86 1732.64 -1.20991e+06 -1.34348e+06 -2.19212e+06 -241891 -358926 69177.6
1281.86 1732.64 -1.20573e+06 -1.34133e+06 -2.18816e+06 -241766 -359122 69041
1281.86 1732.65 -1.2014e+06 -1.33995e+06 -2.18511e+06 -241450 -359091 68953.6
1281.86 1732.65 -1.19373e+06 -1.33489e+06 -2.17461e+06 -241271 -358856 68339.8
1281.86 1732.66 -1.19001e+06 -1.33281e+06 -2.16879e+06 -241283 -358940 68104.7
1280.87 1731.83 -1.21818e+06 -1.3481e+06 -2.19793e+06 -243182 -358943 69197.5
1280.87 1731.83 -1.21326e+06 -1.3439e+06 -2.18888e+06 -243213 -358616 68740.7
1280.87 1731.83 -1.21619e+06 -1.35126e+06 -2.19941e+06 -244014 -360010 68971.4
1280.87 1731.84 -1.21496e+06 -1.35139e+06 -2.19841e+06 -244041 -360142 68929.3
1280.87 1731.84 -1.21136e+06 -1.3494e+06 -2.19258e+06 -244083 -360237 68691.5
1279.83 1730.97 -1.23256e+06 -1.35813e+06 -2.2117e+06 -245535 -359808 69163.6
1279.83 1730.97 -1.2313e+06 -1.35822e+06 -2.21056e+06 -245589 -359962 69124.7
1279.83 1730.98 -1.22839e+06 -1.35809e+06 -2.2082e+06 -245725 -360267 69047.4
1279.83 1730.98 -1.22487e+06 -1.35611e+06 -2.20229e+06 -245803 -360376 68806.2
1279.83 1730.98 -1.22374e+06 -1.3563e+06 -2.20133e+06 -245853 -360506 68758.2
1278.74 1730.07 -1.24297e+06 -1.36371e+06 -2.21907e+06 -246464 -359405 69156.3
1278.74 1730.07 -1.24354e+06 -1.36781e+06 -2.22379e+06 -246949 -360359 69359.5
1278.74 1730.07 -1.24245e+06 -1.36804e+06 -2.2228e+06 -247021 -360514 69315.8
1278.74 1730.08 -1.23748e+06 -1.36607e+06 -2.21587e+06 -247233 -360808 69039.8
1278.73 1730.08 -1.23644e+06 -1.36634e+06 -2.21497e+06 -247297 -360948 68989.3
1277.59 1729.13 -1.252e+06 -1.37101e+06 -2.22899e+06 -247620 -359916 69323.6
1277.59 1729.13 -1.25282e+06 -1.37535e+06 -2.23404e+06 -248136 -360897 69532.7
1277.59 1729.13 -1.24971e+06 -1.37367e+06 -2.22851e+06 -248271 -361035 69296.2
1277.59 1729.13 -1.24873e+06 -1.37398e+06 -2.22767e+06 -248347 -361189 69248.3
1277.59 1729.13 -1.24774e+06 -1.37429e+06 -2.22681e+06 -248420 -361336 69195.6
1294.03 1742.34 -1.05189e+06 -1.2193e+06 -2.02969e+06 -223820 -355778 65728.2
1294.03 1742.36 -1.0486e+06 -1.21715e+06 -2.02584e+06 -224055 -355980 65514.9
1294.02 1742.37 -1.04765e+06 -1.21695e+06 -2.02579e+06 -224411 -356212 65431
1294.02 1742.39 -1.04652e+06 -1.21653e+06 -2.0254e+06 -224768 -356428 65332.3
1294.01 1742.41 -1.04449e+06 -1.21563e+06 -2.02309e+06 -225188 -356544 65038.9
1293.65 1742.01 -1.05463e+06 -1.22152e+06 -2.03321e+06 -224023 -355853 65874.1
1293.65 1742.02 -1.05152e+06 -1.21952e+06 -2.02964e+06 -224248 -356060 65679
1293.64 1742.04 -1.05081e+06 -1.21953e+06 -2.02997e+06 -224591 -356298 65617.3
1293.64 1742.06 -1.04997e+06 -1.21935e+06 -2.03003e+06 -224932 -356520 65545.7
1293.63 1742.07 -1.04829e+06 -1.21875e+06 -2.02823e+06 -225329 -356640 65282.4
1293.25 1741.66 -1.05743e+06 -1.22378e+06 -2.0367e+06 -224211 -355914 66019.6
1293.25 1741.67 -1.05677e+06 -1.2239e+06 -2.03715e+06 -224525 -356165 65971.1
1293.24 1741.69 -1.05397e+06 -1.2221e+06 -2.03406e+06 -224753 -356370 65800.5
1293.24 1741.7 -1.05341e+06 -1.22216e+06 -2.03454e+06 -225079 -356597 65754.2
1293.23 1741.72 -1.05366e+06 -1.22351e+06 -2.03535e+06 -225670 -356857 65563.6
1292.83 1741.29 -1.06024e+06 -1.22605e+06 -2.04009e+06 -224378 -355956 66160.6
1292.83 1741.3 -1.05972e+06 -1.22628e+06 -2.04077e+06 -224679 -356210 66126.9
1292.82 1741.32 -1.05894e+06 -1.22659e+06 -2.0404e+06 -225144 -356577 66024
1292.82 1741.33 -1.05849e+06 -1.22672e+06 -2.04109e+06 -225439 -356799 65996
1292.81 1741.35 -1.05727e+06 -1.22649e+06 -2.03998e+06 -225786 -356919 65778.2
1292.39 1740.9 -1.06519e+06 -1.23054e+06 -2.04617e+06 -224817 -356160 66350.7
1292.39 1740.92 -1.06465e+06 -1.23076e+06 -2.04685e+06 -225084 -356403 66325.9
1292.38 1740.93 -1.06198e+06 -1.22907e+06 -2.04397e+06 -225263 -356601 66180.2
1292.38 1740.95 -1.06167e+06 -1.22934e+06 -2.04488e+06 -225540 -356824 66167.6
1292.37 1740.96 -1.06161e+06 -1.23057e+06 -2.04536e+06 -225975 -357099 65979.9
1291.93 1740.5 -1.06868e+06 -1.23218e+06 -2.04771e+06 -225190 -356028 66452.7
1291.93 1740.51 -1.06815e+06 -1.23248e+06 -2.04854e+06 -225426 -356275 66436.6
1291.92 1740.52 -1.06715e+06 -1.23339e+06 -2.05081e+06 -225446 -356625 66442.9
1291.92 1740.54 -1.06579e+06 -1.23328e+06 -2.04967e+06 -225723 -356984 66332.3
1291.91 1740.55 -1.0647e+06 -1.2332e+06 -2.04875e+06 -226028 -357088 66127.1
1291.44 1740.07 -1.07168e+06 -1.23457e+06 -2.05072e+06 -225311 -355995 66566.7
1291.44 1740.08 -1.07241e+06 -1.23657e+06 -2.05326e+06 -225658 -356439 66575.7
1291.44 1740.1 -1.07189e+06 -1.23681e+06 -2.05402e+06 -225864 -356659 66565.4
1291.43 1740.11 -1.06927e+06 -1.23518e+06 -2.0512e+06 -225979 -356830 66434.1
1291.43 1740.12 -1.0681e+06 -1.23515e+06 -2.05024e+06 -226253 -356928 66221.2
1290.93 1739.62 -1.08375e+06 -1.2456e+06 -2.06402e+06 -226378 -356610 66891.9
1290.93 1739.63 -1.08286e+06 -1.2456e+06 -2.06434e+06 -226518 -356807 66873
1290.93 1739.65 -1.082e+06 -1.24557e+06 -2.06466e+06 -226661 -356994 66855.9
1290.92 1739.66 -1.07898e+06 -1.24362e+06 -2.06126e+06 -226712 -357134 66711.8
1290.92 1739.67 -1.07994e+06 -1.2468e+06 -2.06368e+06 -227159 -357585 66600.2
1290.4 1739.15 -1.08855e+06 -1.2484e+06 -2.0683e+06 -226629 -356350 66995.2
1290.4 1739.16 -1.08981e+06 -1.25242e+06 -2.07292e+06 -226914 -357098 67165.3
1290.39 1739.18 -1.08889e+06 -1.25234e+06 -2.07303e+06 -227023 -357262 67143.6
1290.39 1739.19 -1.08802e+06 -1.25225e+06 -2.07313e+06 -227132 -357413 67123
1290.38 1739.2 -1.08364e+06 -1.24924e+06 -2.06394e+06 -227945 -357612 66308.1
1289.84 1738.66 -1.09621e+06 -1.25584e+06 -2.07777e+06 -227110 -356680 67303.5
1289.84 1738.67 -1.09429e+06 -1.25619e+06 -2.07713e+06 -227123 -357079 67293.1
