x z pbsig pbstate
1300.65 1749.08 -18.5902 3
1296.53 1747.24 19.2211 3
1296.64 1745.93 366.613 3
1301.14 1746.37 -93.9607 3
1301.11 1746.39 698.077 3
1301.22 1747.67 -73.621 3
1299.64 1749.97 15.5788 3
1299.2 1750 -203.872 3
1301.01 1747.54 292.655 3
1300.42 1749.61 143.074 3
1299.23 1750.02 95.2646 3
1301.21 1745.91 299.597 3
1297.07 1749.29 363.525 3
1296.68 1746.24 -116.073 3
1297.84 1749.78 78.8988 3
1296.47 1745.21 -429.725 3
1299.77 1749.92 68.9155 3
1296.48 1745.02 -404.349 3
1296.91 1749.16 18.5607 3
1296.46 1746.19 3045.62 3
1301.19 1746.11 -562.65 3
1301.05 1745.22 154.75 3
1296.56 1746.44 240.912 3
1296.49 1744.93 -428.367 3
1297.17 1749.48 -99.7149 3
1300.58 1749.35 64.9145 3
1297.39 1749.52 -15.8829 3
1296.61 1747.9 177.962 3
1296.57 1747.43 71.4585 3
1301.04 1748.04 -7.30848 3
1296.59 1747.23 -23.1714 3
1296.55 1747.51 473.242 3
1296.61 1748.72 61.9578 3
1296.54 1745.57 -97.6805 3
1301.09 1748.34 289.841 3
1299.22 1749.96 26.8208 3
1296.53 1746.82 -397.287 3
1300.35 1749.4 313.908 3
1301.2 1748.26 3094.22 3
1301.11 1747.21 488.657 3
1296.42 1745.58 179.499 3
1296.92 1749.15 -69.058 3
1300.89 1745.14 63.8542 3
1296.62 1746.02 -155.615 3
1301.03 1746 92.3818 3
1296.62 1746.35 119.45 3
1301.2 1746.66 -1016.29 3
1301.11 1746.63 -17.7531 3
1300.82 1749.17 276.04 3
1301.05 1745.62 149.969 3
1300.68 1749.05 90.5931 3
1296.53 1747.84 197.604 3
1296.7 1745.05 -300.615 3
1296.95 1749.29 458.366 3
1296.47 1745.29 -36.3893 3
1296.47 1747.05 324.282 3
1301.23 1747.1 83.2345 3
1300.58 1749.41 527.725 3
1301.06 1748.28 450.916 3
1300.99 1747.79 239.005 3
1298.23 1749.98 75.3555 3
1301.08 1746.35 58.623 3
1296.68 1745.86 -74.2165 3
1297.3 1749.44 -11.5407 3
1297.9 1749.8 51.7345 3
1297.74 1749.7 -78.8658 3
1296.41 1746.5 205.07 3
1297.33 1749.58 -118.17 3
1300.9 1748.98 2530.13 3
1300.78 1749.23 528.666 3
1301.06 1748.39 523.22 3
1296.6 1745.72 87.361 3
1297.68 1749.79 91.8187 3
1299.73 1749.99 1162.81 3
1296.76 1744.91 -23.6667 3
1296.81 1744.92 16.9097 3
1296.43 1747.84 -123.016 3
1296.46 1748.01 273.391 3
1296.52 1747.92 -365.065 3
1301.16 1748.36 3153.86 3
1297 1749.37 1726.27 3
1301.1 1747.5 341.796 3
1301.12 1746.08 -101.728 3
1301.15 1745.62 -139.741 3
1301.08 1747.31 17.6652 3
1296.46 1745.27 655.756 3
1296.47 1745.23 91.1484 3
1301.02 1747.1 -25.6961 3
1299.96 1749.78 161.709 3
1298.52 1750.06 63.875 3
1301.23 1746.98 1153.36 3
1297.1 1749.48 57.3986 3
1296.55 1746.39 146.047 3
1296.53 1747.65 26.8403 3
1300.85 1748.8 527.537 3
1301.08 1746.9 -28.2071 3
1301.05 1745.6 -406.23 3
1301.12 1747 193.587 3
1297.26 1749.65 180.03 3
1300.81 1748.96 65.4628 3
1301.21 1748.03 -248.103 3
1301.13 1744.98 498.601 3
1301.25 1746.5 549.393 3
1301.17 1748.29 1543.13 3
1296.57 1746.29 -228.464 3
1299.72 1750.01 50.088 3
1298.34 1749.91 99.5486 3
1300.47 1749.42 -47.7198 3
1298.63 1750.03 -200.224 3
1301.06 1745.5 152.399 3
1301.19 1747.07 -190.352 3
1301.01 1748.09 303.034 3
1297.78 1749.88 99.2284 3
1296.52 1747.69 -304.066 3
1301.06 1747.06 248.206 3
1301.18 1748.21 -112.939 3
1296.67 1745.74 22.9793 3
1301.16 1747.06 424.159 3
1298.06 1749.93 -38.9703 3
1300.62 1749.26 -104.148 3
1301.24 1746.99 1874.99 3
1299.34 1750.07 144.112 3
1301.05 1746.11 240.571 3
1301 1746.98 56.0451 3
1301.07 1747.13 -152.887 3
1296.69 1745.9 -52.3776 3
1296.48 1747.02 -81.3723 3
1297.84 1749.97 257.551 3
1301.15 1747.32 232.206 3
1299.13 1749.97 30.7415 3
1298.83 1750.07 -47.3662 3
1301.18 1746.89 -513.88 3
1301.22 1747.9 1813.57 3
1298.64 1749.96 -287.578 3
1298.64 1749.94 -87.8769 3
1301.06 1747.17 148.916 3
1301.16 1746.89 -146.305 3
1296.57 1745.47 -559.946 3
1296.56 1748.53 226.21 3
1300.97 1748.4 196.507 3
1296.63 1745.49 214.922 3
1301.08 1747.72 -23.8876 3
1301.26 1746.24 4286.71 3
1300.26 1749.61 5.25469 3
1297.16 1749.4 -86.4906 3
1301.11 1748.37 -552.899 3
1300.72 1749.22 403.24 3
1300.32 1749.7 188.645 3
1301.11 1746.61 389.125 3
1296.55 1746.56 27.891 3
1301.17 1748.07 570.46 3
1300.98 1748.36 71.0011 3
1296.65 1745.81 -309.588 3
1301.09 1748.2 591.163 3
1301.05 1747.38 30.4078 3
1297.6 1749.83 511.186 3
1301.2 1746.94 -83.9974 3
1301.05 1748.3 701.069 3
1296.67 1745.37 67.4826 3
1301.07 1745.95 -83.2987 3
1296.5 1746.1 733.017 3
1296.68 1748.85 -19.4055 3
1299.52 1750.02 82.2372 3
1301.01 1747.79 549.215 3
1298.1 1749.83 -175.875 3
1301.23 1746.97 790.15 3
1297.34 1749.5 310.379 3
1296.78 1745.1 54.9402 3
1296.85 1745.09 -575.705 3
1299.86 1749.81 75.0688 3
1296.58 1747.24 444.226 3
1296.6 1748.66 451.46 3
1300.89 1745.1 19.9001 3
1296.91 1749.29 35.2816 3
1300.15 1749.48 137.65 3
1301.11 1746.45 346.641 3
1296.43 1745.46 -45.7996 3
1296.55 1746.48 9.76755 3
1296.55 1746.52 98.9971 3
1300.9 1748.53 168.323 3
1300.91 1748.59 6.69878 3
1300.8 1748.87 631.585 3
1296.5 1745.66 285.699 3
1300.14 1749.74 274.327 3
1301.17 1747.27 206.284 3
1301.26 1745.19 754.739 3
1296.62 1745.92 -75.0723 3
1296.42 1747.92 267.124 3
1301.14 1746.94 -100.358 3
1296.66 1747.66 136.909 3
1300.8 1748.9 116.735 3
1301.15 1747 -272.962 3
1296.65 1746.43 -120.314 3
1297.7 1749.77 42.8487 3
1297.07 1749.16 273.862 3
1299.89 1749.92 112.692 3
1301.09 1745.4 -176.688 3
1298.9 1750.21 101.465 3
1297.06 1749.21 -39.7324 3
1301 1746.95 88.2134 3
1301.04 1746.97 -144.117 3
1296.66 1748.52 220.561 3
1300.85 1748.54 643.719 3
1299.95 1749.84 242.041 3
1296.75 1748.7 107.011 3
1301.12 1748.28 576.172 3
1301.23 1745.8 -505.889 3
1297.7 1749.84 93.2078 3
1301.11 1747.49 -191.031 3
1300.41 1749.36 130.833 3
1296.55 1747.01 -59.062 3
1297 1749.28 -7.30338 3
1301.21 1746.5 560.347 3
1297.97 1749.98 582.069 3
1300.79 1749.09 149.629 3
1297.82 1749.97 95.4362 3
1296.43 1747.12 614.816 3
1296.46 1747.09 -65.3884 3
1299.86 1749.87 244.66 3
1299.9 1749.88 260.704 3
1296.56 1746.98 394.741 3
1296.55 1746.91 -482.719 3
1296.57 1746.17 180.664 3
1301.24 1746.67 420.042 3
1301.22 1747.37 1681.19 3
1300.97 1744.99 -60.6337 3
1296.44 1747.9 348.943 3
1301.25 1746.48 -17.8154 3
1301.25 1746.44 1043.65 3
1301.05 1746.1 257.944 3
1301 1748.25 450.415 3
1301.23 1748.1 1855.45 3
1301.26 1745.03 78.3407 3
1296.62 1746.06 -305.008 3
1301.07 1747.93 415.852 3
1296.59 1745.86 54.605 3
1296.8 1745 330.503 3
1299.42 1749.97 81.2999 3
1298.85 1750.06 28.047 3
1297.43 1749.68 -11.5466 3
1301.1 1745.99 -86.2866 3
1301.1 1745.97 -103.632 3
1297.6 1749.81 61.3642 3
1301.28 1745.05 -516.126 3
1301.25 1747.82 2145 3
1301.02 1746.13 231.414 3
1301.11 1747.22 92.2639 3
1301.2 1748.35 444.62 3
1296.85 1748.92 394.021 3
1296.69 1746.01 -76.8808 3
1300.87 1748.81 181.049 3
1301.03 1747.73 -48.764 3
1298.19 1750.11 495.032 3
1301.1 1745.23 -926.698 3
1301.27 1747 702.033 3
1301.21 1746.31 753.505 3
1301.23 1745.87 222.262 3
1301.08 1747.22 53.8651 3
1301.19 1745.92 -282.161 3
1297.8 1749.98 864.91 3
1296.52 1748.58 -13.2448 3
1300.88 1744.98 535.996 3
1296.63 1748.72 1220.18 3
1296.67 1748.72 149.471 3
1301.05 1745.76 -46.8469 3
1296.45 1747.9 27.217 3
1297.15 1749.43 100.57 3
1301.05 1746.45 -263.385 3
1300.76 1748.96 254.435 3
1296.69 1748.69 -19.8066 3
1301.12 1745.01 -773.507 3
1301.09 1746.54 171.62 3
1296.81 1748.64 28.4193 3
1300.97 1748.49 483.539 3
1301.13 1745.57 127.436 3
1299.61 1749.94 14.741 3
1301.08 1747.44 -428.042 3
1301.12 1745.72 395.644 3
1301.19 1747.99 718.943 3
1296.58 1747.58 519.04 3
1301.07 1746.94 0.694354 3
1298.16 1749.82 152.219 3
1301.08 1747.28 -202.921 3
1301.28 1746.97 5203.47 3
1301.13 1746.81 -76.5244 3
1297.25 1749.52 191.446 3
1301.14 1745.07 153.713 3
1300.52 1749.46 577.752 3
1301.18 1746.74 551.65 3
1297.11 1749.32 7.95022 3
1301.2 1746.81 194.082 3
1296.7 1748.64 -424.627 3
1297.48 1749.66 174.579 3
1296.67 1748.63 -549.103 3
1297.74 1749.86 18.6992 3
1296.49 1746.51 1686.04 3
1301.07 1746.16 208.447 3
1301.05 1746.1 320.601 3
1299.4 1750.08 231.909 3
1297.87 1749.7 198.915 3
1297.32 1749.63 82.0547 3
1301.22 1746.55 204.197 3
1301.1 1745.56 47.4347 3
1299.18 1750.12 43.9337 3
1300.64 1749.3 111.46 3
1300.64 1749.3 141.622 3
1301 1747.5 -17.9007 3
1296.54 1745.12 128.075 3
1301.04 1747.12 601.353 3
1296.42 1745.67 3367.32 3
1296.41 1747.48 2228.28 3
1297.97 1749.9 26.1332 3
1301.16 1748.36 1746.74 3
1300.97 1748.5 -215.533 3
1300.29 1749.46 146.212 3
1300.95 1748.24 38.9688 3
1301.21 1745.22 90.9163 3
1300.25 1749.57 98.6692 3
1300.29 1749.58 225.521 3
1298.61 1749.97 69.1631 3
1301.04 1746.52 230.75 3
1301.09 1747.97 -228.94 3
1301.15 1745.65 123.683 3
1297.05 1749.25 248.461 3
1296.65 1748.82 573.509 3
1301.14 1746.8 283.578 3
1296.55 1745.24 -249.877 3
1296.42 1746.82 -275.627 3
1300.9 1748.71 2.44094 3
1301.23 1747.41 368.381 3
1298.2 1750.04 116.671 3
1297.24 1749.37 3.92534 3
1301.1 1748.23 39.9212 3
1300.9 1748.67 83.8938 3
1297.17 1749.4 396.022 3
1297.14 1749.26 81.4326 3
1301.11 1746.66 -203.788 3
1296.67 1745.09 -65.8768 3
1297.08 1749.47 2466.81 3
1296.45 1746.07 3446.41 3
1301.2 1745.96 702.97 3
1297.4 1749.4 320.759 3
1297.39 1749.43 142.08 3
1301.26 1746.13 2857.11 3
1301.29 1744.99 715.048 3
1297.73 1749.78 56.3508 3
1299.56 1749.85 -289.664 3
1296.49 1747.12 -66.1452 3
1300.87 1748.5 250.206 3
1297.08 1749.48 703.791 3
1297.92 1749.76 -329.118 3
1296.49 1745.35 598.832 3
1300.79 1749.21 165.355 3
1301.05 1747.72 -33.7853 3
1301.13 1747.01 1316.24 3
1301.09 1745.82 -20.1765 3
1296.48 1745.13 -235.983 3
1296.66 1746.52 51.7926 3
1296.43 1748.14 481.111 3
1301.13 1746.96 77.4105 3
1297.9 1749.96 -66.1904 3
1296.5 1747.08 32.8459 3
1299.98 1749.7 123.641 3
1297.94 1749.78 1.32878 3
1297.99 1749.88 -23.4334 3
1300.74 1749.03 132.425 3
1297.01 1749.06 -163.148 3
1301.1 1746.91 278.745 3
1296.45 1745.46 1374.91 3
1296.45 1746.26 1622.65 3
1296.45 1746.21 -1249.44 3
1300.99 1748.46 262.662 3
1297.2 1749.46 23.0198 3
1296.46 1745.12 815.203 3
1296.51 1748.33 2046.9 3
1298.13 1749.97 59.7526 3
1298.13 1749.95 -29.6935 3
1301.15 1745.11 -421.964 3
1301.07 1746.53 2.60961 3
1297.06 1749.27 432.093 3
1296.5 1745.65 357.495 3
1301.14 1745.81 697.14 3
1296.73 1748.62 -335.576 3
1300.72 1749.21 15.7054 3
1301.19 1748.31 2035.51 3
1300.29 1749.66 402.687 3
1296.67 1748.69 -71.5236 3
1296.63 1748.71 860.514 3
1296.66 1746.06 419.83 3
1300.92 1745.16 119.648 3
1296.45 1746.02 1161.84 3
1297.91 1749.94 56.3035 3
1296.44 1745.36 240.222 3
1296.57 1747.63 -201.842 3
1296.73 1748.45 486.96 3
1296.63 1748.43 -89.0831 3
1300.63 1749.02 351.423 3
1300.81 1748.74 147.319 3
1300.93 1748.31 103.747 3
1301.02 1746.11 22.162 3
1298.72 1750.19 152.157 3
1300.21 1749.47 -391.46 3
1298.31 1750 -44.4046 3
1301.13 1747.21 742.471 3
1296.89 1748.97 95.106 3
1297.83 1749.94 994.502 3
1296.89 1748.96 537.631 3
1301.06 1746.56 121.059 3
1301.23 1745.62 102.687 3
1300.99 1748.21 -224.12 3
1296.56 1748.64 -55.1277 3
1296.47 1745.11 115.385 3
1301.24 1746.56 1231.85 3
1301.18 1748.07 985.443 3
1301.07 1747.38 119.824 3
1301.15 1748.29 372.944 3
1299.97 1749.71 92.306 3
1300.76 1749.16 535.964 3
1301.23 1746.46 238.448 3
1296.86 1749.05 -29.0588 3
1300.31 1749.6 62.7194 3
1298.06 1749.95 5.0832 3
1296.52 1746.18 108.502 3
1301 1747.55 269.896 3
1301.04 1747.62 265.374 3
1301.18 1745.07 -821.985 3
1301.2 1746.82 779.615 3
1297.91 1749.97 654.303 3
1296.46 1746.28 -142.906 3
1301.04 1746.57 -85.2778 3
1296.51 1745.71 281.271 3
1301.27 1746.95 -163.923 3
1296.41 1746.86 128.544 3
1300.98 1748.44 41.212 3
1297.22 1749.45 446.054 3
1299.87 1749.74 56.4984 3
1296.45 1745.97 -810.793 3
1296.68 1746.06 159.488 3
1301.21 1746.39 36.9835 3
1300.23 1749.43 327.871 3
1297.84 1749.75 -190.779 3
1301.19 1746.36 21.9773 3
1301.22 1747.56 -161.359 3
1297.44 1749.57 54.6731 3
1299.5 1749.91 272.62 3
1301.22 1746.91 644.645 3
1301.16 1748.36 848.826 3
1300.2 1749.52 170.866 3
1296.48 1745.07 168.438 3
1299.53 1749.95 9.25768 3
1301.11 1747.31 1000.04 3
1296.78 1748.66 257.541 3
1301.04 1746.58 -35.4813 3
1300 1749.72 121.389 3
1296.47 1745 -967.656 3
1296.86 1748.7 120.661 3
1300.56 1749.48 384.446 3
1301.16 1746.87 -129.688 3
1301.2 1748.31 -0.334566 3
1301.02 1748.59 547.365 3
1297.68 1749.62 589.289 3
1301.08 1747.55 112.014 3
1301.01 1747.13 -74.4886 3
1300.61 1749.28 1092.85 3
1297.73 1749.92 1360.22 3
1300.98 1748.01 144.573 3
1298.29 1750.01 15.6778 3
1300.87 1748.76 754.585 3
1298.31 1749.95 -1.75378 3
1301.23 1748.01 482.488 3
1298.06 1749.84 80.2002 3
1296.55 1746.39 116.115 3
1301.26 1745.03 115.572 3
1296.8 1745.04 -366.789 3
1296.61 1747.23 -203.337 3
1296.52 1746.17 -350.164 3
1298.19 1750.01 19.9339 3
1297.14 1749.52 58.4047 3
1297.15 1749.39 36.9044 3
1301.23 1746.44 1387.22 3
1296.55 1748.55 64.4095 3
1299.15 1750.02 -40.0867 3
1296.51 1745.21 169.283 3
1301.01 1748.51 100.551 3
1296.49 1746.21 296.245 3
1298.98 1750.04 -135.33 3
1301.08 1746.67 24.2815 3
1301 1747.73 512.346 3
1296.54 1745.21 141.408 3
1298.12 1750.06 170.171 3
1296.42 1745.75 366.527 3
1300.65 1748.95 16.0902 3
1301.23 1747.97 -416.31 3
1301.04 1748.24 33.6577 3
1301.02 1746.49 23.2891 3
1296.56 1748.54 589.745 3
1297.28 1749.61 889.878 3
1298.29 1750.16 76.0991 3
1300.49 1749.56 167.044 3
1300.72 1749.01 429.352 3
1300.98 1748.71 95.3632 3
1297.2 1749.22 230.821 3
1299.98 1749.68 -58.9615 3
1301.16 1745.67 -238.739 3
1296.89 1749.09 662.112 3
1296.6 1746.78 75.9769 3
1301.18 1746.06 -170.366 3
1296.68 1745.21 -154.647 3
1300.36 1749.4 174.351 3
1300.38 1749.43 -232.81 3
1301.03 1747.95 -211.217 3
1299.05 1750.05 -27.5683 3
1300.84 1749.08 -89.3219 3
1301.15 1745.68 71.0699 3
1296.52 1746.04 -629.627 3
1301.07 1747.02 164.508 3
1296.72 1745.21 -252.156 3
1298.17 1750.08 573.771 3
1300.96 1748.36 -102.79 3
1301.29 1745.96 259.669 3
1301.14 1746.89 -93.5135 3
1296.59 1746.53 -393.753 3
1301.16 1748.05 149.479 3
1301.24 1747.5 -507.127 3
1301.14 1746.72 362.758 3
1301.19 1746.09 1124.89 3
1296.54 1746.15 73.7572 3
1296.55 1747.13 227.319 3
1301.21 1748.26 413.837 3
1296.48 1746.1 -135.803 3
1300.58 1749.09 465.207 3
1301.2 1748.16 -539.608 3
1296.86 1748.84 355.423 3
1296.71 1748.69 1201.89 3
1300.69 1749.14 -101.519 3
1298.14 1749.98 67.6004 3
1301 1748.52 641.984 3
1296.44 1744.99 204.778 3
1301.19 1748.35 2833.8 3
1300.97 1748.34 325.308 3
1301.11 1747.81 850.911 3
1300.8 1749.04 660.014 3
1296.44 1747.39 477.952 3
1296.56 1747.28 -198.712 3
1296.53 1747.04 70.6117 3
1296.5 1747 46.1902 3
1301.23 1745.49 -248.83 3
1296.65 1748.57 694.177 3
1296.73 1748.62 124.892 3
1301.26 1745.64 569.706 3
1301.19 1746.45 597.64 3
1300.85 1748.74 52.6053 3
1301.24 1748.1 89.9462 3
1297.21 1749.43 26.1226 3
1296.54 1748.57 1845.63 3
1296.6 1748.58 -307.774 3
1296.57 1748.57 1808.25 3
1296.58 1746.45 828.348 3
1297.46 1749.71 145.036 3
1301.06 1746.74 142.254 3
1296.6 1745.11 276.481 3
1297.88 1749.85 72.1705 3
1296.87 1749.05 1364.96 3
1296.82 1748.54 175.244 3
1301.29 1746.17 1403.91 3
1296.49 1745.21 103.812 3
1296.48 1745.1 313.47 3
1297.96 1749.85 -61.048 3
1299.91 1749.87 177.512 3
1298.52 1750.08 -65.9842 3
1301.15 1745.87 25.8153 3
1296.45 1746.88 -54.4229 3
1300.73 1748.96 134.834 3
1298.71 1750.19 65.2428 3
1296.4 1747.13 -463.056 3
1297.96 1750 513.087 3
1301.04 1747.29 396.541 3
1301.03 1745.8 -158.1 3
1301.19 1746.47 1329.95 3
1297.26 1749.46 290.303 3
1301.07 1745.29 51.9112 3
1297.25 1749.45 287.006 3
1296.6 1745.67 276.142 3
1297.24 1749.42 58.6482 3
1300.37 1749.66 289.103 3
1301.12 1745 -885.819 3
1296.56 1744.9 -525.277 3
1301.01 1746.78 -50.4105 3
1301.21 1746.13 250.404 3
1298.83 1749.95 90.857 3
1296.48 1746.26 -529.929 3
1299.16 1749.99 28.4817 3
1301.26 1746.05 -133.039 3
1296.57 1746.53 162.022 3
1301.23 1747.05 867.897 3
1298.16 1750.11 220.758 3
1298.09 1749.87 147.406 3
1299.38 1749.86 88.7617 3
1301.02 1746.54 -65.9218 3
1300.55 1749.28 89.1509 3
1298.16 1749.98 78.1232 3
1296.55 1748.53 -142.558 3
1301.25 1746.31 384.681 3
1301.17 1747.55 -368.567 3
1300.06 1749.87 142.298 3
1301.15 1745.52 71.8703 3
1298.12 1750.09 94.4528 3
1300.45 1749.55 1626.09 3
1296.64 1746.7 -184.963 3
1296.6 1745.71 -87.2125 3
1298.19 1750.06 167.518 3
1298.93 1750.09 117.527 3
1296.64 1745.25 -64.0271 3
1301.19 1745.23 -376.918 3
1297.31 1749.52 103.289 3
1300.37 1749.61 365.967 3
1301.26 1746.19 64.695 3
1296.46 1746.14 27.5522 3
1299.31 1750.14 52.1757 3
1301.02 1748.73 1554.66 3
1301.17 1745.44 167.793 3
1296.44 1745.52 2872.45 3
1301.08 1748.64 3663.1 3
1296.72 1748.73 325.85 3
1296.61 1748.61 876.917 3
1301.21 1745.6 256.075 3
1300.62 1749.07 292.567 3
1301.06 1747.83 212.489 3
1301.07 1747.39 327.918 3
1296.85 1749.09 474.427 3
1300.94 1748.46 211.641 3
1296.68 1748.75 323.76 3
1296.53 1745.01 -88.2199 3
1296.66 1747.77 78.1363 3
1300.63 1749.41 233.306 3
1296.67 1748.65 281 3
1296.49 1745.42 100.24 3
1301 1747.53 36.1865 3
1297.24 1749.34 83.5807 3
1301.25 1744.96 153.592 3
1296.5 1745.14 -656.309 3
1296.52 1747.03 938.342 3
1296.6 1748.62 2297.57 3
1296.61 1744.91 215.322 3
1301.17 1746.69 -117.572 3
1299.26 1749.88 -121.532 3
1296.44 1746.82 2025.83 3
1298.21 1750.12 488.486 3
1301.17 1747.21 -604.322 3
1296.6 1746.3 40.7876 3
1301.19 1745.27 -184.034 3
1301.15 1745.17 -113.122 3
1296.75 1748.96 1019.35 3
1296.58 1748.51 218.841 3
1301.2 1745.49 354.326 3
1296.61 1748.5 -536.022 3
1296.43 1745.54 260.516 3
1300.23 1749.58 129.28 3
1296.8 1745.04 -76.9283 3
1296.68 1748.54 364.631 3
1296.46 1746.05 170.311 3
1299.92 1749.82 68.0377 3
1300.21 1749.62 -34.725 3
1296.47 1745.29 1086.49 3
1301.19 1747.72 2.00682 3
1296.61 1747.84 348.714 3
1301 1747.47 84.2951 3
1297.13 1749.25 348.733 3
1300.14 1749.68 268.289 3
1301.24 1746.63 3087.02 3
1301.13 1746.07 -55.9998 3
1299.29 1749.88 85.65 3
1297.78 1749.71 43.9331 3
1296.43 1745.23 276.116 3
1301.12 1745.81 -104.874 3
1296.63 1745.72 48.7259 3
1300.41 1749.35 326.347 3
1300.09 1749.62 176.129 3
1301.1 1746.31 -223.115 3
1296.56 1746.09 -226.028 3
1300.48 1749.32 153.487 3
1297.89 1749.92 27.2042 3
1296.43 1745.39 12.189 3
1297.91 1749.89 131.297 3
1301.24 1747.65 1950.53 3
1301.1 1747.77 -252.045 3
1298.2 1750.1 75.1237 3
1300.73 1749.14 645.847 3
1296.41 1746.33 465.879 3
1296.96 1749.29 922.954 3
1296.49 1745.09 290.284 3
1296.47 1745.13 -304.954 3
1301.23 1747.34 2737.56 3
1296.71 1748.56 -54.6165 3
1296.78 1748.51 189.501 3
1298.06 1749.81 119.009 3
1301.1 1748.34 -201.158 3
1301.29 1746.13 110.151 3
1301.19 1745.06 -296.859 3
1296.46 1746.5 492.066 3
1299.17 1750.15 136.207 3
1296.68 1748.6 294.248 3
1300.9 1748.74 225.848 3
1299.86 1749.87 237.09 3
1300.53 1749.25 155.137 3
1296.69 1748.59 265.321 3
1296.65 1745.81 -179.401 3
1297.44 1749.55 59.5738 3
1298.03 1750.01 38.7377 3
1301.29 1746.2 2747.09 3
1296.64 1746.32 -143.312 3
1296.64 1746.81 152.272 3
1301.09 1748.48 154.109 3
1296.54 1747.74 -223.494 3
1296.6 1747.61 177.479 3
1296.46 1747.91 1142.39 3
1299.4 1750.02 255.431 3
1298.12 1750.03 78.0709 3
1296.6 1745.2 -627.358 3
1296.57 1748.23 -93.8568 3
1296.75 1748.68 447.809 3
1296.69 1748.58 780.712 3
1301.15 1747.23 -20.4738 3
1296.68 1748.66 64.9382 3
1296.52 1746.58 567.493 3
1299.85 1749.81 -169.188 3
1301.02 1748.28 305.334 3
1301.16 1747.84 921.331 3
1296.52 1745.32 610.419 3
1298.61 1749.98 209.775 3
1296.4 1747.1 330.727 3
1296.66 1746.01 137.947 3
1296.47 1745.19 51.9425 3
1296.65 1748.8 -191.788 3
1296.53 1744.9 93.4191 3
1297.85 1750.01 163.889 3
1296.66 1745.52 -218.395 3
1296.55 1746.12 1397.26 3
1296.64 1746.57 -50.6384 3
1300.62 1749.1 158.999 3
1297.81 1749.73 178.517 3
1296.43 1745.3 305.606 3
1297.81 1749.72 289.168 3
1298.39 1750.09 28.9534 3
1296.44 1747.65 706.207 3
1300.66 1749.31 733.87 3
1296.55 1748.04 951.968 3
1301.03 1748.54 379.433 3
1301.2 1747.2 289.767 3
1301.1 1747.48 -361.771 3
1296.56 1745.01 -793.357 3
1298.18 1749.87 -226.287 3
1301.24 1745.83 711.924 3
1301.04 1745.84 -102.541 3
1296.63 1747.73 195.561 3
1296.45 1746.08 762.723 3
1296.48 1746.05 651.803 3
1298.29 1750.04 179.874 3
1298.29 1750.07 -20.7824 3
1301.16 1748.01 -278.289 3
1296.52 1745.31 -820.576 3
1301.02 1745.97 105.124 3
1296.53 1745.25 -468.179 3
1301.17 1745.27 189.838 3
1296.42 1745.86 56.1764 3
1296.65 1746.34 -211.264 3
1296.61 1748.1 65.1862 3
1301.19 1746.78 -601.007 3
1300.38 1749.64 -15.0717 3
1299.06 1750.03 -76.0552 3
1296.49 1746.27 93.5205 3
1301 1748.3 338.093 3
1298.29 1750.13 154.615 3
1300.97 1748.46 205.055 3
1296.52 1747.17 576.142 3
1301.11 1748.14 592.294 3
1296.54 1745.07 66.178 3
1296.63 1745.61 -189.408 3
1299.46 1750.11 171.679 3
1299.47 1750.11 83.8567 3
1296.58 1746.55 -327.819 3
1300.19 1749.7 617.487 3
1297.3 1749.54 430.331 3
1296.66 1745.56 -28.319 3
1298.03 1749.86 -72.1533 3
1296.71 1748.44 116.91 3
1300.27 1749.51 110.348 3
1296.64 1747.73 -64.249 3
1296.58 1745.83 -182.251 3
1300.97 1748.32 36.5058 3
1301 1748.45 422.623 3
1296.96 1748.97 94.1101 3
1300.93 1748.51 133.673 3
1297.65 1749.82 176.627 3
1301.2 1747.43 477.387 3
1299.91 1749.68 298.52 3
1300.99 1747.83 35.7235 3
1301.04 1747.85 538.01 3
1301.25 1746.42 1328.18 3
1301.01 1748.83 1167.7 3
1296.6 1746.42 -269.532 3
1297.28 1749.3 135.526 3
1296.53 1748.56 -135.446 3
1301.07 1747.49 74.5327 3
1299.13 1749.98 83.0665 3
1296.7 1748.59 550.868 3
1297.14 1749.26 40.5178 3
1297.09 1749.19 -99.8194 3
1296.56 1745 -427.068 3
1299.23 1750.02 65.2491 3
1300.15 1749.61 120.852 3
1301.01 1746.93 160.844 3
1300.89 1748.8 158.787 3
1301.09 1746.54 50.65 3
1298.52 1749.91 23.4782 3
1301.16 1746.74 1274.51 3
1296.95 1749.35 1466.53 3
1300.93 1745.09 -684.145 3
1300.99 1747.63 13.123 3
1299.92 1749.88 58.0223 3
1301.06 1747 62.2887 3
1301.02 1748.28 48.0935 3
1300.53 1749.5 156.937 3
1299.47 1749.89 226.104 3
1300.99 1747.54 30.7832 3
1301.05 1747.16 12.6072 3
1296.62 1746.12 52.7018 3
1296.46 1745.33 356.798 3
1301.17 1746.06 -270.87 3
1296.51 1746.6 823.86 3
1299.9 1749.92 283.138 3
1301.15 1746.13 379.289 3
1301.1 1746.21 350.768 3
1296.94 1749.15 -215.233 3
1296.46 1745.68 3351.05 3
1296.49 1746.41 203.254 3
1301.11 1747.29 -412.982 3
1296.45 1746.42 386.991 3
1296.66 1747.48 289.743 3
1296.56 1746.57 -324.68 3
1301.08 1747.06 67.1061 3
1301.26 1746.09 1154.98 3
1296.62 1745.04 -528.748 3
1296.62 1748.59 1486.11 3
